Unix Timestamp,Average eye position (pixels),Average pupil dilation
1722787229.467731,"(645.0, 408.0)",3.0189971923828125
1722787229.4849603,"(649.0, 407.0)",3.0160751342773438
1722787229.5024953,"(643.0, 407.0)",3.0054092407226562
1722787229.5179992,"(638.0, 409.0)",2.99468994140625
1722787229.534699,"(641.0, 407.0)",2.9794921875
1722787229.5522249,"(706.0, 444.0)",2.9723434448242188
1722787229.567821,"(875.0, 550.0)",2.9527435302734375
1722787229.5851092,"(1035.0, 657.0)",2.9813995361328125
1722787229.6022296,"(1089.0, 688.0)",2.99371337890625
1722787229.6181087,"(1093.0, 694.0)",2.980712890625
1722787229.6348438,"(1095.0, 708.0)",2.993072509765625
1722787229.6521,"(1098.0, 710.0)",2.9796295166015625
1722787229.6683247,"(1095.0, 708.0)",2.959075927734375
1722787229.683954,"(1097.0, 710.0)",2.9601287841796875
1722787229.7020016,"(1093.0, 708.0)",2.9535903930664062
1722787229.7185876,"(1090.0, 709.0)",2.9373931884765625
1722787229.7337778,"(1097.0, 702.0)",2.9315719604492188
1722787229.7522888,"(1094.0, 704.0)",2.9226531982421875
1722787229.7683573,"(1097.0, 708.0)",2.9209365844726562
1722787229.7848918,"(1101.0, 699.0)",2.8964004516601562
1722787229.8021557,"(1095.0, 699.0)",2.896270751953125
1722787229.817553,"(1096.0, 702.0)",2.886505126953125
1722787229.8345768,"(1094.0, 699.0)",2.8926925659179688
1722787229.851062,"(1099.0, 690.0)",2.8513717651367188
1722787229.8680687,"(1089.0, 690.0)",2.84234619140625
1722787229.884582,"(1064.0, 701.0)",2.8591384887695312
1722787229.9021766,"(1070.0, 696.0)",2.8291244506835938
1722787229.9177258,"(1069.0, 695.0)",2.814788818359375
1722787229.9345424,"(1070.0, 690.0)",2.7899169921875
1722787229.9512293,"(1069.0, 691.0)",2.7875442504882812
1722787229.9677224,"(1063.0, 685.0)",2.7826690673828125
1722787229.9847991,"(1064.0, 680.0)",2.7589874267578125
1722787230.0012243,"(1070.0, 684.0)",2.75994873046875
1722787230.0174003,"(1070.0, 686.0)",2.7636642456054688
1722787230.0347962,"(1066.0, 687.0)",2.7590484619140625
1722787230.0515106,"(1072.0, 680.0)",2.7349853515625
1722787230.0678287,"(1070.0, 685.0)",2.7411575317382812
1722787230.0844572,"(1071.0, 681.0)",2.733123779296875
1722787230.1012826,"(1061.0, 696.0)",2.777923583984375
1722787230.1182337,"(1056.0, 692.0)",2.7784423828125
1722787230.1341667,"(1065.0, 679.0)",2.732330322265625
1722787230.1507745,"(1067.0, 676.0)",2.7010879516601562
1722787230.1679592,"(1064.0, 675.0)",2.709136962890625
1722787230.184438,"(1064.0, 673.0)",2.694244384765625
1722787230.200608,"(1065.0, 679.0)",2.6985626220703125
1722787230.2179353,"(1067.0, 682.0)",2.6868209838867188
1722787230.233952,"(1067.0, 681.0)",2.6810379028320312
1722787230.2509809,"(1064.0, 672.0)",2.6725845336914062
1722787230.2673705,"(1064.0, 682.0)",2.681304931640625
1722787230.2843482,"(1063.0, 678.0)",2.6712417602539062
1722787230.300536,"(1064.0, 684.0)",2.6755447387695312
1722787230.3174307,"(1061.0, 680.0)",2.6537246704101562
1722787230.3341281,"(963.0, 609.0)",2.6765365600585938
1722787230.3510807,"(803.0, 503.0)",2.62286376953125
1722787230.3680053,"(662.0, 436.0)",2.6139068603515625
1722787230.3846402,"(538.0, 388.0)",2.5461807250976562
1722787230.4008539,"(534.0, 382.0)",2.6412353515625
1722787230.4174497,"(534.0, 389.0)",2.6376419067382812
1722787230.434232,"(535.0, 390.0)",2.6443939208984375
1722787230.4504588,"(531.0, 388.0)",2.63702392578125
1722787230.4676213,"(528.0, 386.0)",2.6306076049804688
1722787230.483563,"(526.0, 385.0)",2.626739501953125
1722787230.500631,"(528.0, 381.0)",2.6317825317382812
1722787230.517366,"(527.0, 381.0)",2.6253433227539062
1722787230.5344367,"(526.0, 375.0)",2.6223220825195312
1722787230.5501473,"(527.0, 374.0)",2.6190643310546875
1722787230.5666442,"(527.0, 380.0)",2.6162261962890625
1722787230.584399,"(527.0, 381.0)",2.6137542724609375
1722787230.6007512,"(530.0, 381.0)",2.6100921630859375
1722787230.617124,"(530.0, 382.0)",2.6026687622070312
1722787230.6344721,"(523.0, 386.0)",2.598785400390625
1722787230.6504965,"(527.0, 385.0)",2.5977783203125
1722787230.667006,"(532.0, 385.0)",2.6004638671875
1722787230.6838949,"(529.0, 381.0)",2.6035003662109375
1722787230.7003684,"(531.0, 388.0)",2.6107330322265625
1722787230.716962,"(517.0, 386.0)",2.6063156127929688
1722787230.7335222,"(403.0, 339.0)",2.6209030151367188
1722787230.7501445,"(324.0, 302.0)",2.608367919921875
1722787230.7667112,"(309.0, 291.0)",2.6175155639648438
1722787230.7828898,"(301.0, 296.0)",2.62872314453125
1722787230.7999363,"(300.0, 303.0)",2.6260147094726562
1722787230.8167114,"(301.0, 303.0)",2.6256790161132812
1722787230.8330243,"(306.0, 294.0)",2.63427734375
1722787230.850918,"(305.0, 298.0)",2.6331100463867188
1722787230.8664691,"(305.0, 298.0)",2.6287918090820312
1722787230.8828542,"(305.0, 297.0)",2.6261825561523438
1722787230.8994424,"(300.0, 298.0)",2.6342239379882812
1722787230.9165914,"(306.0, 299.0)",2.6336517333984375
1722787230.9325573,"(306.0, 300.0)",2.6358184814453125
1722787230.9503508,"(307.0, 300.0)",2.6325225830078125
1722787230.9669065,"(305.0, 294.0)",2.636138916015625
1722787230.9829142,"(305.0, 293.0)",2.6420440673828125
1722787230.9994187,"(304.0, 295.0)",2.6460189819335938
1722787231.0167253,"(282.0, 289.0)",2.64288330078125
1722787231.0326827,"(243.0, 255.0)",2.643524169921875
1722787231.0497646,"(244.0, 260.0)",2.64654541015625
1722787231.066666,"(243.0, 258.0)",2.646575927734375
1722787231.0830517,"(243.0, 255.0)",2.6440505981445312
1722787231.0997152,"(246.0, 252.0)",2.6458282470703125
1722787231.1162138,"(244.0, 257.0)",2.6504135131835938
1722787231.132637,"(247.0, 256.0)",2.648040771484375
1722787231.1497412,"(247.0, 256.0)",2.6488876342773438
1722787231.166291,"(245.0, 256.0)",2.6548690795898438
1722787231.1827056,"(242.0, 260.0)",2.6414413452148438
1722787231.199526,"(242.0, 258.0)",2.6516647338867188
1722787231.2166662,"(241.0, 254.0)",2.657623291015625
1722787231.232984,"(246.0, 261.0)",2.6571502685546875
1722787231.2494051,"(217.0, 264.0)",2.6535873413085938
1722787231.2664502,"(203.0, 272.0)",2.6610107421875
1722787231.2826114,"(211.0, 267.0)",2.6636505126953125
1722787231.2994502,"(211.0, 269.0)",2.660797119140625
1722787231.3157754,"(207.0, 269.0)",2.6710128784179688
1722787231.3318157,"(204.0, 266.0)",2.6763458251953125
1722787231.3493145,"(203.0, 268.0)",2.6881103515625
1722787231.365905,"(204.0, 268.0)",2.6905136108398438
1722787231.3823617,"(207.0, 267.0)",2.6838531494140625
1722787231.3994725,"(206.0, 270.0)",2.6869354248046875
1722787231.4159904,"(205.0, 267.0)",2.6844329833984375
1722787231.4322805,"(203.0, 268.0)",2.68975830078125
1722787231.4493964,"(206.0, 268.0)",2.6917800903320312
1722787231.465938,"(206.0, 271.0)",2.6889724731445312
1722787231.4820147,"(198.0, 268.0)",2.6878890991210938
1722787231.4995382,"(201.0, 271.0)",2.6853408813476562
1722787231.515618,"(208.0, 274.0)",2.6852951049804688
1722787231.5320673,"(208.0, 275.0)",2.6846237182617188
1722787231.5497,"(207.0, 271.0)",2.6780929565429688
1722787231.5653267,"(213.0, 266.0)",2.675445556640625
1722787231.581568,"(211.0, 270.0)",2.6778182983398438
1722787231.5997372,"(210.0, 268.0)",2.6821441650390625
1722787231.6154008,"(209.0, 269.0)",2.6875152587890625
1722787231.631794,"(213.0, 268.0)",2.6860198974609375
1722787231.649305,"(208.0, 268.0)",2.69134521484375
1722787231.6653976,"(210.0, 269.0)",2.708038330078125
1722787231.681882,"(208.0, 268.0)",2.7065887451171875
1722787231.6977859,"(207.0, 267.0)",2.7091217041015625
1722787231.715517,"(207.0, 271.0)",2.7182235717773438
1722787231.731084,"(205.0, 272.0)",2.72833251953125
1722787231.7476227,"(202.0, 267.0)",2.7289276123046875
1722787231.7650218,"(202.0, 268.0)",2.7368240356445312
1722787231.7806764,"(202.0, 266.0)",2.7377548217773438
1722787231.797581,"(199.0, 266.0)",2.7439117431640625
1722787231.8150284,"(199.0, 268.0)",2.746368408203125
1722787231.8313687,"(205.0, 269.0)",2.7586898803710938
1722787231.848906,"(204.0, 271.0)",2.75048828125
1722787231.8650613,"(201.0, 268.0)",2.7500457763671875
1722787231.880436,"(205.0, 270.0)",2.7505111694335938
1722787231.8989646,"(207.0, 275.0)",2.7540512084960938
1722787231.9151213,"(208.0, 276.0)",2.74847412109375
1722787231.931673,"(212.0, 278.0)",2.746856689453125
1722787231.9475737,"(210.0, 281.0)",2.7454833984375
1722787231.96454,"(235.0, 283.0)",2.7384490966796875
1722787231.9810114,"(299.0, 295.0)",2.7356338500976562
1722787231.9975836,"(291.0, 294.0)",2.7337722778320312
1722787232.0150464,"(299.0, 294.0)",2.7260284423828125
1722787232.0308824,"(303.0, 296.0)",2.7299957275390625
1722787232.0477538,"(302.0, 303.0)",2.7295913696289062
1722787232.0651975,"(301.0, 300.0)",2.7278976440429688
1722787232.0807822,"(306.0, 300.0)",2.7319869995117188
1722787232.0983768,"(301.0, 298.0)",2.7337799072265625
1722787232.1145341,"(303.0, 300.0)",2.729278564453125
1722787232.1304388,"(306.0, 299.0)",2.7334747314453125
1722787232.1479418,"(303.0, 293.0)",2.7397384643554688
1722787232.1646616,"(301.0, 292.0)",2.7418060302734375
1722787232.1808822,"(305.0, 292.0)",2.7488250732421875
1722787232.197838,"(296.0, 293.0)",2.74139404296875
1722787232.2148664,"(259.0, 279.0)",2.74395751953125
1722787232.2306414,"(258.0, 274.0)",2.7509231567382812
1722787232.2482102,"(259.0, 274.0)",2.74383544921875
1722787232.2642376,"(258.0, 276.0)",2.7371673583984375
1722787232.2807992,"(258.0, 275.0)",2.7325210571289062
1722787232.2973812,"(259.0, 277.0)",2.7332687377929688
1722787232.3146715,"(262.0, 281.0)",2.729217529296875
1722787232.3298905,"(260.0, 277.0)",2.7313079833984375
1722787232.3474827,"(262.0, 275.0)",2.7261581420898438
1722787232.364602,"(260.0, 277.0)",2.7237167358398438
1722787232.380256,"(260.0, 278.0)",2.7281036376953125
1722787232.3978002,"(262.0, 281.0)",2.712738037109375
1722787232.4138849,"(264.0, 281.0)",2.70855712890625
1722787232.4305818,"(263.0, 286.0)",2.7090377807617188
1722787232.4475296,"(261.0, 290.0)",2.7135696411132812
1722787232.4635992,"(260.0, 285.0)",2.7126998901367188
1722787232.4805737,"(259.0, 284.0)",2.7090835571289062
1722787232.4975073,"(257.0, 284.0)",2.717681884765625
1722787232.513575,"(248.0, 285.0)",2.7235336303710938
1722787232.5294285,"(205.0, 288.0)",2.7260208129882812
1722787232.5475373,"(210.0, 287.0)",2.7283859252929688
1722787232.5637476,"(207.0, 292.0)",2.7257232666015625
1722787232.5803497,"(202.0, 290.0)",2.7284317016601562
1722787232.5979743,"(206.0, 285.0)",2.73583984375
1722787232.6140819,"(202.0, 284.0)",2.7370758056640625
1722787232.6294785,"(202.0, 287.0)",2.7323379516601562
1722787232.6476185,"(201.0, 285.0)",2.7282333374023438
1722787232.6635845,"(201.0, 287.0)",2.7346572875976562
1722787232.6795588,"(203.0, 286.0)",2.7276763916015625
1722787232.697005,"(202.0, 288.0)",2.7299652099609375
1722787232.7136247,"(205.0, 288.0)",2.7218475341796875
1722787232.7299752,"(206.0, 284.0)",2.7197799682617188
1722787232.7468417,"(245.0, 282.0)",2.72265625
1722787232.7637691,"(293.0, 285.0)",2.726165771484375
1722787232.7801626,"(278.0, 287.0)",2.7281646728515625
1722787232.7976952,"(285.0, 286.0)",2.7203140258789062
1722787232.8138323,"(284.0, 289.0)",2.7121353149414062
1722787232.8297515,"(285.0, 292.0)",2.7090606689453125
1722787232.8467088,"(287.0, 285.0)",2.710205078125
1722787232.8640482,"(286.0, 283.0)",2.716766357421875
1722787232.8792017,"(287.0, 281.0)",2.7266006469726562
1722787232.8969746,"(283.0, 285.0)",2.7207412719726562
1722787232.9133153,"(284.0, 284.0)",2.725433349609375
1722787232.9291961,"(347.0, 307.0)",2.7396926879882812
1722787232.947255,"(538.0, 410.0)",2.74658203125
1722787232.962921,"(678.0, 486.0)",2.7336349487304688
1722787232.980122,"(813.0, 558.0)",2.7175369262695312
1722787232.9960475,"(839.0, 573.0)",2.7249374389648438
1722787233.0136786,"(835.0, 569.0)",2.7358932495117188
1722787233.03018,"(841.0, 578.0)",2.722900390625
1722787233.0466442,"(840.0, 580.0)",2.7187118530273438
1722787233.0635092,"(837.0, 584.0)",2.71258544921875
1722787233.0794375,"(837.0, 587.0)",2.7253341674804688
1722787233.0958068,"(841.0, 581.0)",2.7147140502929688
1722787233.1133933,"(843.0, 580.0)",2.7085800170898438
1722787233.1295497,"(840.0, 586.0)",2.7074508666992188
1722787233.1461802,"(836.0, 593.0)",2.716033935546875
1722787233.1630557,"(836.0, 594.0)",2.7175216674804688
1722787233.179523,"(836.0, 585.0)",2.725433349609375
1722787233.1964238,"(880.0, 599.0)",2.7361373901367188
1722787233.21291,"(1034.0, 672.0)",2.7698593139648438
1722787233.2296417,"(1104.0, 687.0)",2.7603912353515625
1722787233.246027,"(1104.0, 691.0)",2.747161865234375
1722787233.262932,"(1111.0, 696.0)",2.7506637573242188
1722787233.2798493,"(1108.0, 693.0)",2.7492752075195312
1722787233.2956235,"(1108.0, 693.0)",2.7413864135742188
1722787233.31259,"(1111.0, 693.0)",2.7355575561523438
1722787233.3294868,"(1110.0, 694.0)",2.7421112060546875
1722787233.3461623,"(1104.0, 693.0)",2.7505645751953125
1722787233.3626878,"(1107.0, 694.0)",2.7464981079101562
1722787233.378092,"(1107.0, 690.0)",2.7441482543945312
1722787233.3961625,"(1106.0, 688.0)",2.7500457763671875
1722787233.4129257,"(1109.0, 690.0)",2.748260498046875
1722787233.4278488,"(1113.0, 692.0)",2.7453842163085938
1722787233.446126,"(1110.0, 690.0)",2.7505950927734375
1722787233.4624913,"(1106.0, 688.0)",2.7558670043945312
1722787233.4793642,"(1109.0, 690.0)",2.75006103515625
1722787233.4961116,"(1110.0, 693.0)",2.7574920654296875
1722787233.5121303,"(1110.0, 696.0)",2.7470016479492188
1722787233.5291154,"(1106.0, 693.0)",2.7478256225585938
1722787233.5455685,"(1072.0, 668.0)",2.7391510009765625
1722787233.562507,"(1077.0, 669.0)",2.7368621826171875
1722787233.579159,"(1068.0, 672.0)",2.73675537109375
1722787233.5951533,"(1069.0, 665.0)",2.7371444702148438
1722787233.6127324,"(1073.0, 666.0)",2.7436294555664062
1722787233.6279273,"(1069.0, 665.0)",2.744171142578125
1722787233.6454437,"(1068.0, 665.0)",2.7518844604492188
1722787233.662602,"(1066.0, 667.0)",2.7628021240234375
1722787233.6784647,"(1075.0, 667.0)",2.7610244750976562
1722787233.6959293,"(1076.0, 667.0)",2.756500244140625
1722787233.7120798,"(1068.0, 670.0)",2.7691192626953125
1722787233.7282717,"(1073.0, 666.0)",2.76788330078125
1722787233.7455993,"(1070.0, 668.0)",2.76800537109375
1722787233.7619784,"(1075.0, 666.0)",2.7701797485351562
1722787233.7780821,"(1075.0, 661.0)",2.7566375732421875
1722787233.7947836,"(1074.0, 665.0)",2.75689697265625
1722787233.8120987,"(1071.0, 667.0)",2.7557601928710938
1722787233.8285692,"(1071.0, 669.0)",2.7487716674804688
1722787233.8451517,"(1070.0, 670.0)",2.7450180053710938
1722787233.8624115,"(1069.0, 668.0)",2.7308502197265625
1722787233.8779867,"(1072.0, 670.0)",2.7355499267578125
1722787233.8952093,"(1072.0, 671.0)",2.7375030517578125
1722787233.9118502,"(1070.0, 674.0)",2.73370361328125
1722787233.928377,"(1070.0, 674.0)",2.7346572875976562
1722787233.945034,"(1069.0, 675.0)",2.7309417724609375
1722787233.9620042,"(1069.0, 675.0)",2.7223663330078125
1722787233.9775283,"(1068.0, 675.0)",2.7127456665039062
1722787233.9951816,"(1065.0, 676.0)",2.710113525390625
1722787234.0117667,"(1060.0, 675.0)",2.7203445434570312
1722787234.028415,"(1067.0, 672.0)",2.7087478637695312
1722787234.0455916,"(1066.0, 679.0)",2.71319580078125
1722787234.061717,"(1068.0, 680.0)",2.7021408081054688
1722787234.0782068,"(1065.0, 678.0)",2.7026214599609375
1722787234.0945404,"(1061.0, 678.0)",2.6957321166992188
1722787234.111272,"(1060.0, 683.0)",2.6941757202148438
1722787234.1282887,"(1073.0, 684.0)",2.6997604370117188
1722787234.1446528,"(1154.0, 701.0)",2.696746826171875
1722787234.1617289,"(1160.0, 707.0)",2.7015914916992188
1722787234.1779675,"(1155.0, 707.0)",2.6997833251953125
1722787234.1949525,"(1154.0, 711.0)",2.6977081298828125
1722787234.210838,"(1156.0, 707.0)",2.6966171264648438
1722787234.2273462,"(1156.0, 701.0)",2.6841506958007812
1722787234.2448242,"(1149.0, 703.0)",2.68084716796875
1722787234.261546,"(1150.0, 706.0)",2.6985397338867188
1722787234.277251,"(1152.0, 708.0)",2.6877593994140625
1722787234.2945065,"(1151.0, 710.0)",2.680511474609375
1722787234.3119009,"(1154.0, 710.0)",2.6846389770507812
1722787234.3266797,"(1153.0, 709.0)",2.6820220947265625
1722787234.344377,"(1150.0, 710.0)",2.6841812133789062
1722787234.3611784,"(1151.0, 713.0)",2.6901168823242188
1722787234.377912,"(1149.0, 713.0)",2.68377685546875
1722787234.3939843,"(1150.0, 713.0)",2.6890792846679688
1722787234.4112628,"(1150.0, 712.0)",2.6961746215820312
1722787234.4269395,"(1151.0, 714.0)",2.6866683959960938
1722787234.4449706,"(1152.0, 711.0)",2.6706085205078125
1722787234.460712,"(1150.0, 709.0)",2.6883621215820312
1722787234.4767158,"(1093.0, 689.0)",2.6906280517578125
1722787234.4943407,"(1061.0, 681.0)",2.700958251953125
1722787234.510042,"(1063.0, 681.0)",2.6928634643554688
1722787234.5265894,"(1065.0, 679.0)",2.6979446411132812
1722787234.5443244,"(1062.0, 677.0)",2.7049102783203125
1722787234.560353,"(1057.0, 679.0)",2.691864013671875
1722787234.577526,"(1058.0, 677.0)",2.7039642333984375
1722787234.5938163,"(1057.0, 676.0)",2.7145843505859375
1722787234.610557,"(1059.0, 673.0)",2.7153091430664062
1722787234.6267018,"(1061.0, 672.0)",2.7162094116210938
1722787234.6438549,"(1064.0, 671.0)",2.7238235473632812
1722787234.6599877,"(1060.0, 670.0)",2.7345504760742188
1722787234.6767044,"(1062.0, 670.0)",2.7259292602539062
1722787234.693343,"(1061.0, 668.0)",2.7209930419921875
1722787234.710472,"(1069.0, 672.0)",2.7145919799804688
1722787234.7270284,"(1070.0, 664.0)",2.7148208618164062
1722787234.7437532,"(1065.0, 670.0)",2.717987060546875
1722787234.7598517,"(1066.0, 668.0)",2.7150955200195312
1722787234.7764826,"(1068.0, 666.0)",2.7135543823242188
1722787234.7936623,"(1070.0, 661.0)",2.711212158203125
1722787234.8096886,"(1071.0, 665.0)",2.7105484008789062
1722787234.8262172,"(1068.0, 669.0)",2.7111129760742188
1722787234.8438601,"(1064.0, 668.0)",2.7008209228515625
1722787234.860217,"(1066.0, 667.0)",2.7044296264648438
1722787234.8767734,"(1069.0, 673.0)",2.7126846313476562
1722787234.8934934,"(1066.0, 673.0)",2.7064361572265625
1722787234.9095929,"(1117.0, 653.0)",2.7040023803710938
1722787234.9262297,"(1196.0, 611.0)",2.6940231323242188
1722787234.9429522,"(1203.0, 609.0)",2.6936187744140625
1722787234.9599319,"(1207.0, 611.0)",2.6911239624023438
1722787234.9764538,"(1206.0, 604.0)",2.689239501953125
1722787234.9934762,"(1204.0, 606.0)",2.6925735473632812
1722787235.0096037,"(1203.0, 604.0)",2.6833877563476562
1722787235.0261629,"(1204.0, 606.0)",2.6916351318359375
1722787235.0427961,"(1211.0, 597.0)",2.6814727783203125
1722787235.0593603,"(1211.0, 602.0)",2.6859817504882812
1722787235.0766273,"(1209.0, 610.0)",2.6790618896484375
1722787235.092764,"(1207.0, 607.0)",2.6766433715820312
1722787235.1099017,"(1210.0, 605.0)",2.6792678833007812
1722787235.1265378,"(1205.0, 608.0)",2.6768341064453125
1722787235.1430557,"(1205.0, 608.0)",2.6702651977539062
1722787235.1591187,"(1204.0, 612.0)",2.676971435546875
1722787235.176717,"(1204.0, 610.0)",2.6697463989257812
1722787235.1928937,"(1208.0, 606.0)",2.6700592041015625
1722787235.2094126,"(1203.0, 605.0)",2.6782455444335938
1722787235.2265005,"(1200.0, 602.0)",2.6785736083984375
1722787235.242825,"(1203.0, 607.0)",2.6823272705078125
1722787235.2599263,"(1202.0, 608.0)",2.6812667846679688
1722787235.276052,"(1195.0, 608.0)",2.6902618408203125
1722787235.292979,"(1199.0, 610.0)",2.6917572021484375
1722787235.3091464,"(1202.0, 606.0)",2.6895523071289062
1722787235.3257773,"(1199.0, 604.0)",2.690155029296875
1722787235.3428886,"(1197.0, 604.0)",2.6982650756835938
1722787235.3594546,"(1200.0, 604.0)",2.7017364501953125
1722787235.3760867,"(1197.0, 611.0)",2.6995925903320312
1722787235.3931534,"(1194.0, 612.0)",2.7068252563476562
1722787235.4092557,"(1193.0, 612.0)",2.723602294921875
1722787235.4257097,"(1198.0, 607.0)",2.712249755859375
1722787235.4428246,"(1193.0, 602.0)",2.7155075073242188
1722787235.4593377,"(1194.0, 599.0)",2.7149658203125
1722787235.4754424,"(1192.0, 603.0)",2.714630126953125
1722787235.492193,"(1193.0, 604.0)",2.7081756591796875
1722787235.5094278,"(1197.0, 600.0)",2.7075729370117188
1722787235.5253346,"(1199.0, 603.0)",2.722686767578125
1722787235.5429807,"(1195.0, 602.0)",2.7251510620117188
1722787235.5592353,"(1193.0, 602.0)",2.7148971557617188
1722787235.57626,"(1194.0, 598.0)",2.7047653198242188
1722787235.592055,"(1195.0, 603.0)",2.7085800170898438
1722787235.6090376,"(1196.0, 599.0)",2.7036209106445312
1722787235.6256685,"(1195.0, 594.0)",2.6988449096679688
1722787235.6427772,"(1198.0, 595.0)",2.6977920532226562
1722787235.6583686,"(1199.0, 595.0)",2.6895751953125
1722787235.6752348,"(1195.0, 599.0)",2.6914520263671875
1722787235.6918051,"(1167.0, 594.0)",2.706787109375
1722787235.7079382,"(1056.0, 564.0)",2.6913986206054688
1722787235.7250774,"(1023.0, 560.0)",2.6781539916992188
1722787235.7421484,"(1015.0, 552.0)",2.6684494018554688
1722787235.758998,"(1012.0, 554.0)",2.6668853759765625
1722787235.7756677,"(1014.0, 553.0)",2.6657180786132812
1722787235.7916946,"(1008.0, 556.0)",2.6643142700195312
1722787235.8082397,"(1011.0, 556.0)",2.656707763671875
1722787235.8253446,"(1008.0, 557.0)",2.65118408203125
1722787235.8413725,"(1015.0, 556.0)",2.6537551879882812
1722787235.8578827,"(1016.0, 557.0)",2.6560516357421875
1722787235.8750288,"(1010.0, 555.0)",2.643524169921875
1722787235.891733,"(1013.0, 561.0)",2.6457977294921875
1722787235.9084208,"(1020.0, 556.0)",2.6428070068359375
1722787235.9254465,"(1015.0, 558.0)",2.6412734985351562
1722787235.9421532,"(1011.0, 561.0)",2.6416015625
1722787235.958282,"(1013.0, 556.0)",2.6392288208007812
1722787235.9753485,"(1014.0, 555.0)",2.640594482421875
1722787235.991388,"(1015.0, 561.0)",2.64385986328125
1722787236.007972,"(1005.0, 559.0)",2.6428909301757812
1722787236.025126,"(1008.0, 557.0)",2.644134521484375
1722787236.0422537,"(1015.0, 556.0)",2.641632080078125
1722787236.0578656,"(944.0, 527.0)",2.6411209106445312
1722787236.0749643,"(848.0, 479.0)",2.63580322265625
1722787236.0919945,"(845.0, 482.0)",2.6454849243164062
1722787236.1081867,"(840.0, 480.0)",2.638519287109375
1722787236.1243987,"(835.0, 483.0)",2.6499786376953125
1722787236.141647,"(839.0, 484.0)",2.6507492065429688
1722787236.1584482,"(838.0, 481.0)",2.6575088500976562
1722787236.1745794,"(837.0, 482.0)",2.669281005859375
1722787236.1916192,"(834.0, 480.0)",2.6637496948242188
1722787236.2081246,"(835.0, 479.0)",2.6721649169921875
1722787236.2251775,"(836.0, 479.0)",2.6845932006835938
1722787236.2418296,"(836.0, 473.0)",2.678802490234375
1722787236.2573795,"(835.0, 477.0)",2.6728591918945312
1722787236.2744656,"(838.0, 480.0)",2.6729736328125
1722787236.2920578,"(839.0, 478.0)",2.669769287109375
1722787236.3082435,"(837.0, 478.0)",2.6762466430664062
1722787236.3251362,"(838.0, 482.0)",2.6798324584960938
1722787236.3408926,"(835.0, 484.0)",2.67474365234375
1722787236.3576987,"(805.0, 486.0)",2.6704788208007812
1722787236.3742206,"(801.0, 482.0)",2.6697769165039062
1722787236.3919888,"(817.0, 482.0)",2.6784591674804688
1722787236.4072962,"(919.0, 476.0)",2.6810836791992188
1722787236.4247255,"(998.0, 487.0)",2.69183349609375
1722787236.4412084,"(1000.0, 483.0)",2.6945114135742188
1722787236.4582808,"(1009.0, 485.0)",2.691009521484375
1722787236.4748578,"(999.0, 486.0)",2.696624755859375
1722787236.4916325,"(998.0, 489.0)",2.6992263793945312
1722787236.5075336,"(996.0, 488.0)",2.6940155029296875
1722787236.5245914,"(996.0, 487.0)",2.6857376098632812
1722787236.5413227,"(999.0, 492.0)",2.690887451171875
1722787236.5579867,"(1000.0, 494.0)",2.6863555908203125
1722787236.573748,"(1000.0, 493.0)",2.6791305541992188
1722787236.5904367,"(1025.0, 470.0)",2.7137603759765625
1722787236.6073236,"(1003.0, 488.0)",2.6561203002929688
1722787236.6239636,"(999.0, 493.0)",2.6864700317382812
1722787236.6407256,"(996.0, 493.0)",2.6820220947265625
1722787236.65728,"(996.0, 494.0)",2.6910400390625
1722787236.6745503,"(989.0, 496.0)",2.694427490234375
1722787236.6906817,"(873.0, 482.0)",2.6903610229492188
1722787236.7071664,"(772.0, 470.0)",2.7021026611328125
1722787236.7242258,"(767.0, 472.0)",2.6949996948242188
1722787236.7406652,"(757.0, 474.0)",2.6881179809570312
1722787236.7574177,"(756.0, 476.0)",2.6944351196289062
1722787236.7739534,"(755.0, 479.0)",2.6971282958984375
1722787236.7906344,"(753.0, 475.0)",2.6910247802734375
1722787236.807609,"(755.0, 476.0)",2.7011184692382812
1722787236.8241594,"(753.0, 470.0)",2.66717529296875
1722787236.8408566,"(764.0, 454.0)",2.747222900390625
1722787236.8576949,"(754.0, 473.0)",2.6788482666015625
1722787236.8745291,"(756.0, 478.0)",2.707061767578125
1722787236.8900313,"(766.0, 455.0)",2.754058837890625
1722787236.906636,"(753.0, 469.0)",2.6831512451171875
1722787236.9240727,"(748.0, 477.0)",2.7128753662109375
1722787236.9403276,"(753.0, 476.0)",2.7161636352539062
1722787236.9570227,"(766.0, 449.0)",2.7741546630859375
1722787236.973166,"(755.0, 473.0)",2.7123870849609375
1722787236.9902833,"(727.0, 474.0)",2.72308349609375
1722787237.0068047,"(677.0, 483.0)",2.737548828125
1722787237.0233786,"(687.0, 483.0)",2.7336502075195312
1722787237.0404904,"(682.0, 474.0)",2.7428207397460938
1722787237.057457,"(680.0, 472.0)",2.7433547973632812
1722787237.0731342,"(682.0, 471.0)",2.7543106079101562
1722787237.0907257,"(678.0, 473.0)",2.75335693359375
1722787237.1069224,"(678.0, 468.0)",2.7532806396484375
1722787237.1237302,"(684.0, 471.0)",2.7623443603515625
1722787237.140296,"(682.0, 469.0)",2.762237548828125
1722787237.1569026,"(682.0, 467.0)",2.7589950561523438
1722787237.1734018,"(686.0, 465.0)",2.763671875
1722787237.189975,"(679.0, 467.0)",2.7699661254882812
1722787237.206461,"(678.0, 469.0)",2.7755050659179688
