Unix Timestamp: 1724080354.5946388, Key.enter release
Unix Timestamp: 1724080412.178407, Key.shift press
Unix Timestamp: 1724080412.3872228, S press
Unix Timestamp: 1724080412.4825308, Key.shift release
Unix Timestamp: 1724080412.5627644, s release
Unix Timestamp: 1724080412.5647283, t press
Unix Timestamp: 1724080412.6433473, t release
Unix Timestamp: 1724080413.4915967, u press
Unix Timestamp: 1724080413.5711157, u release
Unix Timestamp: 1724080413.6512666, d press
Unix Timestamp: 1724080413.7475338, e press
Unix Timestamp: 1724080413.7949286, d release
Unix Timestamp: 1724080413.859148, e release
Unix Timestamp: 1724080414.0353518, m press
Unix Timestamp: 1724080414.1151705, m release
Unix Timestamp: 1724080414.866998, Key.backspace press
Unix Timestamp: 1724080414.9629445, Key.backspace release
Unix Timestamp: 1724080415.2998326, n press
Unix Timestamp: 1724080415.3625338, n release
Unix Timestamp: 1724080415.3946278, t press
Unix Timestamp: 1724080415.4754252, t release
Unix Timestamp: 1724080415.5556643, Key.space press
Unix Timestamp: 1724080415.6510358, Key.space release
Unix Timestamp: 1724080416.0990038, d press
Unix Timestamp: 1724080416.2436664, d release
Unix Timestamp: 1724080416.2751958, o press
Unix Timestamp: 1724080416.3716118, o release
Unix Timestamp: 1724080416.5470948, i press
Unix Timestamp: 1724080416.6436992, i release
Unix Timestamp: 1724080416.898991, n press
Unix Timestamp: 1724080416.9790895, n release
Unix Timestamp: 1724080417.2352948, g press
Unix Timestamp: 1724080417.347072, g release
Unix Timestamp: 1724080417.394941, Key.space press
Unix Timestamp: 1724080417.4909308, Key.space release
Unix Timestamp: 1724080417.506963, Key.space press
Unix Timestamp: 1724080417.5227883, Key.space release
Unix Timestamp: 1724080417.6029634, a press
Unix Timestamp: 1724080417.7152004, a release
Unix Timestamp: 1724080417.7162051, Key.space press
Unix Timestamp: 1724080417.778513, Key.space release
Unix Timestamp: 1724080418.098336, m press
Unix Timestamp: 1724080418.1794221, m release
Unix Timestamp: 1724080418.2439537, a press
Unix Timestamp: 1724080418.4512498, a release
Unix Timestamp: 1724080418.4996142, s press
Unix Timestamp: 1724080418.5793076, t press
Unix Timestamp: 1724080418.6109838, s release
Unix Timestamp: 1724080418.6746678, t release
Unix Timestamp: 1724080418.8183362, e press
Unix Timestamp: 1724080419.0271463, r press
Unix Timestamp: 1724080419.0585103, e release
Unix Timestamp: 1724080419.1544237, r release
Unix Timestamp: 1724080419.3469598, Key.space press
Unix Timestamp: 1724080419.4432027, Key.space release
Unix Timestamp: 1724080419.619321, t press
Unix Timestamp: 1724080419.6673172, t release
Unix Timestamp: 1724080419.8429353, h press
Unix Timestamp: 1724080419.907051, h release
Unix Timestamp: 1724080419.9712539, e press
Unix Timestamp: 1724080420.082853, e release
Unix Timestamp: 1724080420.3229563, s press
Unix Timestamp: 1724080420.419117, s release
Unix Timestamp: 1724080420.4509697, i press
Unix Timestamp: 1724080420.5634222, i release
Unix Timestamp: 1724080421.762553, s press
Unix Timestamp: 1724080421.8914351, s release
Unix Timestamp: 1724080421.954957, Key.space press
Unix Timestamp: 1724080422.0351787, Key.space release
Unix Timestamp: 1724080422.6115324, n press
Unix Timestamp: 1724080422.6744466, n release
Unix Timestamp: 1724080422.755109, e press
Unix Timestamp: 1724080422.8994777, e release
Unix Timestamp: 1724080423.0591867, e press
Unix Timestamp: 1724080423.2192712, e release
Unix Timestamp: 1724080423.2352684, d press
Unix Timestamp: 1724080423.3952563, d release
Unix Timestamp: 1724080424.4829857, Key.backspace press
Unix Timestamp: 1724080424.563598, Key.backspace release
Unix Timestamp: 1724080424.7075176, Key.backspace press
Unix Timestamp: 1724080424.8030038, Key.backspace release
Unix Timestamp: 1724080424.947314, Key.backspace press
Unix Timestamp: 1724080425.0426364, Key.backspace release
Unix Timestamp: 1724080425.4583855, Key.backspace press
Unix Timestamp: 1724080425.4908743, Key.backspace release
Unix Timestamp: 1724080426.5633247, Key.backspace press
Unix Timestamp: 1724080426.6589475, Key.backspace release
Unix Timestamp: 1724080427.3797436, , press
Unix Timestamp: 1724080427.4429529, , release
Unix Timestamp: 1724080427.5871704, Key.space press
Unix Timestamp: 1724080427.6671042, Key.space release
Unix Timestamp: 1724080428.019753, n press
Unix Timestamp: 1724080428.0834367, n release
Unix Timestamp: 1724080428.1310284, e press
Unix Timestamp: 1724080428.211276, e release
Unix Timestamp: 1724080428.3071406, e press
Unix Timestamp: 1724080428.451851, e release
Unix Timestamp: 1724080428.5954437, d press
Unix Timestamp: 1724080428.675344, d release
Unix Timestamp: 1724080428.9316885, s press
Unix Timestamp: 1724080429.09113, s release
Unix Timestamp: 1724080429.1070428, Key.space press
Unix Timestamp: 1724080429.186743, Key.space release
Unix Timestamp: 1724080429.811082, p press
Unix Timestamp: 1724080429.8916194, p release
Unix Timestamp: 1724080429.9709766, e press
Unix Timestamp: 1724080430.0991752, o press
Unix Timestamp: 1724080430.115167, e release
Unix Timestamp: 1724080430.16325, o release
Unix Timestamp: 1724080430.3064518, p press
Unix Timestamp: 1724080430.3711174, p release
Unix Timestamp: 1724080430.5637348, l press
Unix Timestamp: 1724080430.6432078, l release
Unix Timestamp: 1724080430.691208, e press
Unix Timestamp: 1724080430.8512285, e release
Unix Timestamp: 1724080430.9629965, Key.space press
Unix Timestamp: 1724080431.0591102, Key.space release
Unix Timestamp: 1724080431.9871087, t press
Unix Timestamp: 1724080432.0512745, t release
Unix Timestamp: 1724080432.531057, o press
Unix Timestamp: 1724080432.6586041, Key.space press
Unix Timestamp: 1724080432.70723, o release
Unix Timestamp: 1724080432.7863348, Key.space release
Unix Timestamp: 1724080433.0275981, p press
Unix Timestamp: 1724080433.1544633, p release
Unix Timestamp: 1724080433.3952281, a press
Unix Timestamp: 1724080433.5230846, a release
Unix Timestamp: 1724080433.603693, r press
Unix Timestamp: 1724080433.6671097, r release
Unix Timestamp: 1724080433.779016, t press
Unix Timestamp: 1724080433.8588765, t release
Unix Timestamp: 1724080434.2588713, i press
Unix Timestamp: 1724080434.3398287, i release
Unix Timestamp: 1724080434.5469716, c press
Unix Timestamp: 1724080434.6747484, c release
Unix Timestamp: 1724080434.7551267, i press
Unix Timestamp: 1724080434.8511362, i release
Unix Timestamp: 1724080435.2191057, p press
Unix Timestamp: 1724080435.330889, p release
Unix Timestamp: 1724080435.4583576, a press
Unix Timestamp: 1724080435.5721786, a release
Unix Timestamp: 1724080435.636024, t press
Unix Timestamp: 1724080435.7156537, t release
Unix Timestamp: 1724080435.8285024, e press
Unix Timestamp: 1724080435.9397194, e release
Unix Timestamp: 1724080436.00262, Key.space press
Unix Timestamp: 1724080436.0984461, Key.space release
Unix Timestamp: 1724080436.6746309, i press
Unix Timestamp: 1724080436.7712011, i release
Unix Timestamp: 1724080436.9790792, n press
Unix Timestamp: 1724080437.1222458, Key.space press
Unix Timestamp: 1724080437.1392438, n release
Unix Timestamp: 1724080437.2187223, Key.space release
Unix Timestamp: 1724080437.394645, s press
Unix Timestamp: 1724080437.5546267, s release
Unix Timestamp: 1724080437.556676, u press
Unix Timestamp: 1724080437.666996, u release
Unix Timestamp: 1724080437.8594544, r press
Unix Timestamp: 1724080437.9710376, r release
Unix Timestamp: 1724080438.034991, v press
Unix Timestamp: 1724080438.1150346, v release
Unix Timestamp: 1724080438.179158, e press
Unix Timestamp: 1724080438.3230186, e release
Unix Timestamp: 1724080438.7550213, z press
Unix Timestamp: 1724080438.8667998, z release
Unix Timestamp: 1724080438.914798, Key.space press
Unix Timestamp: 1724080439.0108025, Key.space release
Unix Timestamp: 1724080439.378904, Key.backspace press
Unix Timestamp: 1724080439.458967, Key.backspace release
Unix Timestamp: 1724080439.9878883, . press
Unix Timestamp: 1724080440.0512218, . release
Unix Timestamp: 1724080440.2267518, Key.space press
Unix Timestamp: 1724080440.2909966, Key.space release
Unix Timestamp: 1724080441.2992759, Key.backspace press
Unix Timestamp: 1724080441.346752, Key.backspace release
Unix Timestamp: 1724080441.4916127, Key.backspace press
Unix Timestamp: 1724080441.539537, Key.backspace release
Unix Timestamp: 1724080443.9552193, Key.backspace press
Unix Timestamp: 1724080444.0350552, Key.backspace release
Unix Timestamp: 1724080445.1237407, y press
Unix Timestamp: 1724080445.267143, Key.space press
Unix Timestamp: 1724080445.2991843, y release
Unix Timestamp: 1724080445.4265249, Key.space release
Unix Timestamp: 1724080446.0990155, Key.backspace press
Unix Timestamp: 1724080446.1789837, Key.backspace release
Unix Timestamp: 1724080446.6434898, . press
Unix Timestamp: 1724080446.7236967, . release
Unix Timestamp: 1724080447.139821, Key.space press
Unix Timestamp: 1724080447.2353613, Key.space release
Unix Timestamp: 1724080448.4352453, Key.shift press
Unix Timestamp: 1724080448.6910229, A press
Unix Timestamp: 1724080448.8989012, Key.shift release
Unix Timestamp: 1724080448.9470277, a release
Unix Timestamp: 1724080448.9489727, n press
