Unix Timestamp: 1724314308.41919, Key.enter release
Unix Timestamp: 1724314408.051498, Key.shift press
Unix Timestamp: 1724314408.275124, T press
Unix Timestamp: 1724314408.3553326, T release
Unix Timestamp: 1724314408.3867824, Key.shift release
Unix Timestamp: 1724314408.6590614, e press
Unix Timestamp: 1724314408.7230709, e release
Unix Timestamp: 1724314409.603459, Key.backspace press
Unix Timestamp: 1724314409.6671553, Key.backspace release
Unix Timestamp: 1724314410.483424, Key.backspace press
Unix Timestamp: 1724314410.5470483, Key.backspace release
Unix Timestamp: 1724314410.8669968, Key.shift press
Unix Timestamp: 1724314411.1708522, A press
Unix Timestamp: 1724314411.2669578, Key.shift release
Unix Timestamp: 1724314411.268547, a release
Unix Timestamp: 1724314411.395464, n press
Unix Timestamp: 1724314411.4594693, n release
Unix Timestamp: 1724314411.5551975, Key.space press
Unix Timestamp: 1724314411.6196122, Key.space release
Unix Timestamp: 1724314411.796085, i press
Unix Timestamp: 1724314411.8434641, i release
Unix Timestamp: 1724314411.9555116, n press
Unix Timestamp: 1724314412.0195975, n release
Unix Timestamp: 1724314412.2753553, v press
Unix Timestamp: 1724314412.3236117, v release
Unix Timestamp: 1724314412.4995084, i press
Unix Timestamp: 1724314412.5631375, i release
Unix Timestamp: 1724314413.2034848, t press
Unix Timestamp: 1724314413.268232, t release
Unix Timestamp: 1724314413.331227, a press
Unix Timestamp: 1724314413.4275985, a release
Unix Timestamp: 1724314413.4756026, t press
Unix Timestamp: 1724314413.5387084, t release
Unix Timestamp: 1724314413.8756075, i press
Unix Timestamp: 1724314413.9229243, i release
Unix Timestamp: 1724314414.0354462, o press
Unix Timestamp: 1724314414.1150615, o release
Unix Timestamp: 1724314414.195196, n press
Unix Timestamp: 1724314414.2595243, n release
Unix Timestamp: 1724314414.3552437, Key.space press
Unix Timestamp: 1724314414.4346325, Key.space release
Unix Timestamp: 1724314414.6431525, t press
Unix Timestamp: 1724314414.7076385, t release
Unix Timestamp: 1724314414.7707262, o press
Unix Timestamp: 1724314414.8516066, o release
Unix Timestamp: 1724314414.947257, Key.space press
Unix Timestamp: 1724314415.0114236, Key.space release
Unix Timestamp: 1724314415.6194358, p press
Unix Timestamp: 1724314415.6832159, p release
Unix Timestamp: 1724314415.7476926, a press
Unix Timestamp: 1724314415.8434565, a release
Unix Timestamp: 1724314416.0514412, r press
Unix Timestamp: 1724314416.1157753, r release
Unix Timestamp: 1724314416.211251, t press
Unix Timestamp: 1724314416.2755635, t release
Unix Timestamp: 1724314416.4036024, i press
Unix Timestamp: 1724314416.451435, i release
Unix Timestamp: 1724314416.8839736, c press
Unix Timestamp: 1724314416.9634614, c release
Unix Timestamp: 1724314417.0273802, i press
Unix Timestamp: 1724314417.0923648, i release
Unix Timestamp: 1724314417.3001778, p press
Unix Timestamp: 1724314417.36346, p release
Unix Timestamp: 1724314417.4594371, a press
Unix Timestamp: 1724314417.5396073, a release
Unix Timestamp: 1724314417.6510978, t press
Unix Timestamp: 1724314417.7154229, t release
Unix Timestamp: 1724314417.7634542, e press
Unix Timestamp: 1724314417.8276782, e release
Unix Timestamp: 1724314417.9069197, Key.space press
Unix Timestamp: 1724314417.970849, Key.space release
Unix Timestamp: 1724314418.195651, i press
Unix Timestamp: 1724314418.2592075, i release
Unix Timestamp: 1724314418.356363, n press
Unix Timestamp: 1724314418.435907, n release
Unix Timestamp: 1724314419.0111077, Key.space press
Unix Timestamp: 1724314419.0910451, Key.space release
Unix Timestamp: 1724314419.6035068, a press
Unix Timestamp: 1724314419.667626, a release
Unix Timestamp: 1724314420.0675626, Key.space press
Unix Timestamp: 1724314420.1150784, Key.space release
Unix Timestamp: 1724314420.4350684, m press
Unix Timestamp: 1724314420.4831693, m release
Unix Timestamp: 1724314420.5474875, a press
Unix Timestamp: 1724314420.6275377, a release
Unix Timestamp: 1724314420.7392116, s press
Unix Timestamp: 1724314420.8193386, s release
Unix Timestamp: 1724314420.915626, t press
Unix Timestamp: 1724314420.9629781, t release
Unix Timestamp: 1724314421.0274804, e press
Unix Timestamp: 1724314421.1069994, e release
Unix Timestamp: 1724314421.2191334, r press
Unix Timestamp: 1724314421.2675402, r release
Unix Timestamp: 1724314421.4435945, Key.space press
Unix Timestamp: 1724314421.5232909, Key.space release
Unix Timestamp: 1724314422.05135, t press
Unix Timestamp: 1724314422.0995586, t release
Unix Timestamp: 1724314422.2115052, h press
Unix Timestamp: 1724314422.2918167, h release
Unix Timestamp: 1724314422.3711398, e press
Unix Timestamp: 1724314422.434897, e release
Unix Timestamp: 1724314422.8674853, s press
Unix Timestamp: 1724314422.9153495, s release
Unix Timestamp: 1724314423.043163, i press
Unix Timestamp: 1724314423.0915878, i release
Unix Timestamp: 1724314423.155688, s press
Unix Timestamp: 1724314423.2356622, s release
Unix Timestamp: 1724314423.4118583, Key.space press
Unix Timestamp: 1724314423.4908583, Key.space release
Unix Timestamp: 1724314423.8754344, s press
Unix Timestamp: 1724314423.955309, s release
Unix Timestamp: 1724314424.0512156, t press
Unix Timestamp: 1724314424.115236, t release
Unix Timestamp: 1724314425.3790772, u press
Unix Timestamp: 1724314425.4435284, u release
Unix Timestamp: 1724314425.5071557, d press
Unix Timestamp: 1724314425.5874596, d release
Unix Timestamp: 1724314425.6360464, z press
Unix Timestamp: 1724314425.6990428, z release
Unix Timestamp: 1724314426.723384, Key.backspace press
Unix Timestamp: 1724314426.7876682, Key.backspace release
Unix Timestamp: 1724314427.0602906, y press
Unix Timestamp: 1724314427.1395078, y release
Unix Timestamp: 1724314429.683549, Key.shift press
Unix Timestamp: 1724314429.875488, T press
Unix Timestamp: 1724314429.9551365, T release
Unix Timestamp: 1724314429.987691, Key.shift release
Unix Timestamp: 1724314430.067382, h press
Unix Timestamp: 1724314430.1315124, h release
Unix Timestamp: 1724314430.275371, i press
Unix Timestamp: 1724314430.3393312, i release
Unix Timestamp: 1724314430.3875275, s press
Unix Timestamp: 1724314430.4675314, s release
Unix Timestamp: 1724314430.5316947, Key.space press
Unix Timestamp: 1724314430.6117337, Key.space release
Unix Timestamp: 1724314431.2514255, e press
Unix Timestamp: 1724314431.315418, e release
Unix Timestamp: 1724314431.4435182, , press
Unix Timestamp: 1724314431.5081642, , release
Unix Timestamp: 1724314431.6030338, a press
Unix Timestamp: 1724314431.6840043, a release
Unix Timestamp: 1724314431.7154968, i press
Unix Timestamp: 1724314431.7796617, i release
Unix Timestamp: 1724314431.923261, l press
Unix Timestamp: 1724314432.0030646, l release
Unix Timestamp: 1724314432.7878745, Key.backspace press
Unix Timestamp: 1724314432.818898, Key.backspace release
Unix Timestamp: 1724314432.9149427, Key.backspace press
Unix Timestamp: 1724314432.9631135, Key.backspace release
Unix Timestamp: 1724314433.0594702, Key.backspace press
Unix Timestamp: 1724314433.1074908, Key.backspace release
Unix Timestamp: 1724314433.2035933, Key.backspace press
Unix Timestamp: 1724314433.2343218, Key.backspace release
Unix Timestamp: 1724314433.8431594, m press
Unix Timestamp: 1724314433.8916533, m release
Unix Timestamp: 1724314433.955578, a press
Unix Timestamp: 1724314434.035503, a release
Unix Timestamp: 1724314434.1152494, i press
Unix Timestamp: 1724314434.1790633, i release
Unix Timestamp: 1724314434.2915034, l press
Unix Timestamp: 1724314434.3557427, l release
Unix Timestamp: 1724314434.483525, Key.space press
Unix Timestamp: 1724314434.5475023, Key.space release
Unix Timestamp: 1724314434.9966743, i press
Unix Timestamp: 1724314435.0607972, i release
Unix Timestamp: 1724314435.1078892, s press
Unix Timestamp: 1724314435.2042325, s release
Unix Timestamp: 1724314435.2518222, Key.space press
Unix Timestamp: 1724314435.3314695, Key.space release
Unix Timestamp: 1724314437.9875102, Key.backspace press
Unix Timestamp: 1724314438.06747, Key.backspace release
Unix Timestamp: 1724314438.1636803, a press
Unix Timestamp: 1724314438.2434719, a release
Unix Timestamp: 1724314441.4595335, . press
Unix Timestamp: 1724314441.5391088, . release
Unix Timestamp: 1724314441.9072623, Key.space press
Unix Timestamp: 1724314441.9712238, Key.space release
Unix Timestamp: 1724314442.1470964, Key.shift press
Unix Timestamp: 1724314442.3396072, T press
Unix Timestamp: 1724314442.4212537, T release
Unix Timestamp: 1724314442.435253, Key.shift release
Unix Timestamp: 1724314442.627588, h press
Unix Timestamp: 1724314442.723039, h release
Unix Timestamp: 1724314442.739357, e press
Unix Timestamp: 1724314442.8186345, e release
Unix Timestamp: 1724314442.8512735, Key.space press
Unix Timestamp: 1724314442.9159875, Key.space release
Unix Timestamp: 1724314443.4755857, p press
Unix Timestamp: 1724314443.5402272, p release
Unix Timestamp: 1724314443.6044412, a press
Unix Timestamp: 1724314443.699753, a release
Unix Timestamp: 1724314443.9394424, r press
Unix Timestamp: 1724314443.9871979, r release
Unix Timestamp: 1724314444.099221, t press
Unix Timestamp: 1724314444.1635458, t release
Unix Timestamp: 1724314444.3234122, i press
Unix Timestamp: 1724314444.371978, i release
Unix Timestamp: 1724314444.5472496, c press
Unix Timestamp: 1724314444.6117892, c release
Unix Timestamp: 1724314444.6913738, i press
Unix Timestamp: 1724314444.7549453, i release
Unix Timestamp: 1724314444.9792147, p press
Unix Timestamp: 1724314445.0433152, p release
Unix Timestamp: 1724314445.1234076, a press
Unix Timestamp: 1724314445.1887312, a release
Unix Timestamp: 1724314445.3481154, t press
Unix Timestamp: 1724314445.4117203, t release
Unix Timestamp: 1724314446.403134, Key.backspace press
Unix Timestamp: 1724314446.466763, Key.backspace release
Unix Timestamp: 1724314447.0922244, n press
Unix Timestamp: 1724314447.1404483, n release
Unix Timestamp: 1724314447.3635461, t press
Unix Timestamp: 1724314447.443743, t release
Unix Timestamp: 1724314447.4914503, s press
Unix Timestamp: 1724314447.5716543, s release
Unix Timestamp: 1724314447.603571, Key.space press
Unix Timestamp: 1724314447.683547, Key.space release
Unix Timestamp: 1724314448.0671737, e press
Unix Timestamp: 1724314448.131539, e release
Unix Timestamp: 1724314448.2435663, n press
Unix Timestamp: 1724314448.3076441, n release
Unix Timestamp: 1724314448.5317636, t press
Unix Timestamp: 1724314448.5952058, t release
Unix Timestamp: 1724314448.6591928, e press
Unix Timestamp: 1724314448.7231658, e release
Unix Timestamp: 1724314448.8515267, r press
Unix Timestamp: 1724314448.899671, r release
Unix Timestamp: 1724314449.26732, Key.space press
Unix Timestamp: 1724314449.3475642, Key.space release
Unix Timestamp: 1724314449.651552, a press
Unix Timestamp: 1724314449.7317317, a release
Unix Timestamp: 1724314449.7795944, Key.space press
Unix Timestamp: 1724314449.8437214, Key.space release
Unix Timestamp: 1724314454.0513208, r press
Unix Timestamp: 1724314454.1153464, r release
Unix Timestamp: 1724314454.1807177, a press
Unix Timestamp: 1724314454.2755978, a release
Unix Timestamp: 1724314454.5323415, c press
Unix Timestamp: 1724314454.62738, c release
Unix Timestamp: 1724314454.7076852, e press
Unix Timestamp: 1724314454.7877257, e release
Unix Timestamp: 1724314455.476295, Key.space press
Unix Timestamp: 1724314455.571521, Key.space release
Unix Timestamp: 1724314457.3157978, Key.backspace press
Unix Timestamp: 1724314457.363523, Key.backspace release
Unix Timestamp: 1724314457.4277482, Key.backspace press
Unix Timestamp: 1724314457.4917266, Key.backspace release
Unix Timestamp: 1724314457.5867803, Key.backspace press
