Unix Timestamp: 1724082305.9925327, Key.enter release
Unix Timestamp: 1724082430.0871518, Key.caps_lock press
Unix Timestamp: 1724082430.1830685, Key.caps_lock release
Unix Timestamp: 1724082430.2156162, i press
Unix Timestamp: 1724082430.2954679, i release
Unix Timestamp: 1724082430.2964654, Key.caps_lock press
Unix Timestamp: 1724082430.3920572, Key.caps_lock release
Unix Timestamp: 1724082430.5201783, t press
Unix Timestamp: 1724082430.5832129, t release
Unix Timestamp: 1724082430.727646, Key.space press
Unix Timestamp: 1724082430.807379, Key.space release
Unix Timestamp: 1724082431.047996, i press
Unix Timestamp: 1724082431.1277094, i release
Unix Timestamp: 1724082431.175746, s press
Unix Timestamp: 1724082431.2562, s release
Unix Timestamp: 1724082431.2713466, Key.space press
Unix Timestamp: 1724082431.3512914, Key.space release
Unix Timestamp: 1724082431.3994715, a press
Unix Timestamp: 1724082431.4790556, a release
Unix Timestamp: 1724082432.151989, n press
Unix Timestamp: 1724082432.2156856, n release
Unix Timestamp: 1724082432.3118954, Key.space press
Unix Timestamp: 1724082432.3596466, Key.space release
Unix Timestamp: 1724082432.4878385, i press
Unix Timestamp: 1724082432.5516973, i release
Unix Timestamp: 1724082432.6959844, n press
Unix Timestamp: 1724082432.775564, n release
Unix Timestamp: 1724082432.8234181, v press
Unix Timestamp: 1724082432.8879192, v release
Unix Timestamp: 1724082433.0956845, i press
Unix Timestamp: 1724082433.2236598, i release
Unix Timestamp: 1724082433.2721565, t press
Unix Timestamp: 1724082433.3521948, t release
Unix Timestamp: 1724082433.5439093, a press
Unix Timestamp: 1724082433.6396794, a release
Unix Timestamp: 1724082433.784144, t press
Unix Timestamp: 1724082433.8479567, t release
Unix Timestamp: 1724082433.8639596, i press
Unix Timestamp: 1724082433.9275353, i release
Unix Timestamp: 1724082434.0402153, o press
Unix Timestamp: 1724082434.1041136, o release
Unix Timestamp: 1724082434.23162, n press
Unix Timestamp: 1724082434.2805784, n release
Unix Timestamp: 1724082434.375618, Key.space press
Unix Timestamp: 1724082434.455728, Key.space release
Unix Timestamp: 1724082434.503517, t press
Unix Timestamp: 1724082434.5835633, t release
Unix Timestamp: 1724082434.6001973, o press
Unix Timestamp: 1724082434.6808226, o release
Unix Timestamp: 1724082434.8242693, Key.space press
Unix Timestamp: 1724082434.9035833, Key.space release
Unix Timestamp: 1724082435.1437764, a press
Unix Timestamp: 1724082435.2393522, a release
Unix Timestamp: 1724082435.30388, Key.space press
Unix Timestamp: 1724082435.351769, Key.space release
Unix Timestamp: 1724082442.0078006, t press
Unix Timestamp: 1724082442.1035304, t release
Unix Timestamp: 1724082442.1830873, o press
Unix Timestamp: 1724082442.2636757, o release
Unix Timestamp: 1724082442.391946, Key.space press
Unix Timestamp: 1724082442.4711714, Key.space release
Unix Timestamp: 1724082442.5362682, t press
Unix Timestamp: 1724082442.6157882, t release
Unix Timestamp: 1724082442.7599144, h press
Unix Timestamp: 1724082442.8556032, h release
Unix Timestamp: 1724082442.9517443, e press
Unix Timestamp: 1724082443.047821, e release
Unix Timestamp: 1724082443.048772, Key.space press
Unix Timestamp: 1724082443.1117752, Key.space release
Unix Timestamp: 1724082443.303898, l press
Unix Timestamp: 1724082443.3838584, l release
Unix Timestamp: 1724082443.4797943, i press
Unix Timestamp: 1724082443.5593944, i release
Unix Timestamp: 1724082443.68777, b press
Unix Timestamp: 1724082443.7674527, b release
Unix Timestamp: 1724082443.783664, r press
Unix Timestamp: 1724082443.8474605, r release
Unix Timestamp: 1724082444.0078032, a press
Unix Timestamp: 1724082444.0876367, a release
Unix Timestamp: 1724082444.2157874, r press
Unix Timestamp: 1724082444.2797759, r release
Unix Timestamp: 1724082444.856265, z press
Unix Timestamp: 1724082444.9680746, z release
Unix Timestamp: 1724082445.624189, Key.backspace press
Unix Timestamp: 1724082445.6873355, Key.backspace release
Unix Timestamp: 1724082445.9753594, y press
Unix Timestamp: 1724082446.0397806, y release
Unix Timestamp: 1724082446.199666, Key.space press
Unix Timestamp: 1724082446.2797115, Key.space release
Unix Timestamp: 1724082446.7112648, a press
Unix Timestamp: 1724082446.8242886, a release
Unix Timestamp: 1724082446.8252828, n press
Unix Timestamp: 1724082446.903903, n release
Unix Timestamp: 1724082446.9359057, d press
Unix Timestamp: 1724082447.031261, d release
Unix Timestamp: 1724082447.032222, Key.space press
Unix Timestamp: 1724082447.0954967, Key.space release
Unix Timestamp: 1724082447.1431565, c press
Unix Timestamp: 1724082447.2568603, c release
Unix Timestamp: 1724082447.2588513, o press
Unix Timestamp: 1724082447.3366094, o release
Unix Timestamp: 1724082447.4804835, u press
Unix Timestamp: 1724082447.5444083, u release
Unix Timestamp: 1724082447.5926592, r press
Unix Timestamp: 1724082447.6725833, r release
Unix Timestamp: 1724082447.7683618, t press
Unix Timestamp: 1724082447.8486853, t release
Unix Timestamp: 1724082447.879765, y press
Unix Timestamp: 1724082447.9440103, y release
Unix Timestamp: 1724082448.0236878, a press
Unix Timestamp: 1724082448.104049, a release
Unix Timestamp: 1724082448.2162647, r press
Unix Timestamp: 1724082448.280544, r release
Unix Timestamp: 1724082448.4241674, d press
Unix Timestamp: 1724082448.50363, d release
Unix Timestamp: 1724082448.5197833, Key.space press
Unix Timestamp: 1724082448.6156282, Key.space release
Unix Timestamp: 1724082448.6474624, f press
Unix Timestamp: 1724082448.7112727, f release
Unix Timestamp: 1724082448.824448, e press
Unix Timestamp: 1724082448.8877385, e release
Unix Timestamp: 1724082449.0160537, s press
Unix Timestamp: 1724082449.1116543, s release
Unix Timestamp: 1724082449.2557275, t press
Unix Timestamp: 1724082449.3198574, t release
Unix Timestamp: 1724082449.3998141, i press
Unix Timestamp: 1724082449.4637487, i release
Unix Timestamp: 1724082449.51175, v press
Unix Timestamp: 1724082449.5759237, v release
Unix Timestamp: 1724082449.7040997, a press
Unix Timestamp: 1724082449.79984, a release
Unix Timestamp: 1724082449.8158388, l press
Unix Timestamp: 1724082449.8797266, l release
Unix Timestamp: 1724082450.0078, Key.space press
Unix Timestamp: 1724082450.08798, Key.space release
Unix Timestamp: 1724082456.3125727, o press
Unix Timestamp: 1724082456.3920307, o release
Unix Timestamp: 1724082456.4559257, f press
Unix Timestamp: 1724082456.5363142, f release
Unix Timestamp: 1724082456.552255, Key.space press
Unix Timestamp: 1724082456.6317608, Key.space release
Unix Timestamp: 1724082456.6634042, t press
Unix Timestamp: 1724082456.7599366, t release
Unix Timestamp: 1724082456.791975, h press
Unix Timestamp: 1724082456.8715503, h release
Unix Timestamp: 1724082456.9201021, e press
Unix Timestamp: 1724082457.0158875, e release
Unix Timestamp: 1724082457.0178409, Key.space press
Unix Timestamp: 1724082457.0794678, Key.space release
Unix Timestamp: 1724082457.6087344, p press
Unix Timestamp: 1724082457.6406834, p release
Unix Timestamp: 1724082458.4403887, o press
Unix Timestamp: 1724082458.5031815, o release
Unix Timestamp: 1724082458.6801083, e press
Unix Timestamp: 1724082458.7758265, e release
Unix Timestamp: 1724082458.9195364, t press
Unix Timestamp: 1724082458.9991107, t release
Unix Timestamp: 1724082459.1439729, r press
Unix Timestamp: 1724082459.2390769, r release
Unix Timestamp: 1724082459.3512924, y press
Unix Timestamp: 1724082459.4319754, y release
Unix Timestamp: 1724082459.639631, Key.space press
Unix Timestamp: 1724082459.71947, Key.space release
Unix Timestamp: 1724082459.9271097, c press
Unix Timestamp: 1724082460.0234497, c release
Unix Timestamp: 1724082460.1354787, a press
Unix Timestamp: 1724082460.2318127, a release
Unix Timestamp: 1724082460.263705, b press
Unix Timestamp: 1724082460.3435512, b release
Unix Timestamp: 1724082460.4876375, i press
Unix Timestamp: 1724082460.5519, i release
Unix Timestamp: 1724082460.6803467, n press
Unix Timestamp: 1724082460.7763853, n release
Unix Timestamp: 1724082460.777385, e press
Unix Timestamp: 1724082460.807897, e release
Unix Timestamp: 1724082460.9192283, t press
Unix Timestamp: 1724082460.999557, t release
Unix Timestamp: 1724082461.0005207, Key.space press
Unix Timestamp: 1724082461.0958707, Key.space release
Unix Timestamp: 1724082461.1597047, a press
Unix Timestamp: 1724082461.2560265, a release
Unix Timestamp: 1724082461.2570283, n press
Unix Timestamp: 1724082461.3196971, n release
Unix Timestamp: 1724082461.3675132, d press
Unix Timestamp: 1724082461.4318907, d release
Unix Timestamp: 1724082461.4478579, Key.space press
Unix Timestamp: 1724082461.5278592, Key.space release
Unix Timestamp: 1724082461.5600111, t press
Unix Timestamp: 1724082461.671858, t release
Unix Timestamp: 1724082461.6728525, h press
Unix Timestamp: 1724082461.7359557, h release
Unix Timestamp: 1724082461.8156981, e press
Unix Timestamp: 1724082461.8800664, e release
Unix Timestamp: 1724082461.9117212, Key.space press
Unix Timestamp: 1724082462.007825, Key.space release
Unix Timestamp: 1724082462.0237873, s press
Unix Timestamp: 1724082462.1200836, s release
Unix Timestamp: 1724082462.4238067, h press
Unix Timestamp: 1724082462.5197024, h release
Unix Timestamp: 1724082462.599795, a press
Unix Timestamp: 1724082462.648757, a release
Unix Timestamp: 1724082462.6637588, k press
Unix Timestamp: 1724082462.7761717, k release
Unix Timestamp: 1724082462.8081322, e press
Unix Timestamp: 1724082462.8711348, e release
Unix Timestamp: 1724082462.9837024, s press
Unix Timestamp: 1724082463.0791166, s release
Unix Timestamp: 1724082463.1751223, p press
Unix Timestamp: 1724082463.2716863, p release
Unix Timestamp: 1724082463.6071677, e press
Unix Timestamp: 1724082463.687706, e release
Unix Timestamp: 1724082463.7999544, a press
Unix Timestamp: 1724082463.8799515, a release
Unix Timestamp: 1724082464.0077221, r press
Unix Timestamp: 1724082464.088066, r release
Unix Timestamp: 1724082464.1196897, i press
Unix Timestamp: 1724082464.183414, i release
Unix Timestamp: 1724082464.2476757, a press
Unix Timestamp: 1724082464.343405, a release
Unix Timestamp: 1724082465.0477777, n press
Unix Timestamp: 1724082465.0961425, n release
Unix Timestamp: 1724082465.1757207, Key.space press
Unix Timestamp: 1724082465.239299, Key.space release
Unix Timestamp: 1724082470.2479167, r press
Unix Timestamp: 1724082470.3278646, r release
Unix Timestamp: 1724082470.903789, e press
Unix Timestamp: 1724082470.9839242, e release
Unix Timestamp: 1724082471.0961568, s press
Unix Timestamp: 1724082471.1919498, s release
Unix Timestamp: 1724082471.671858, e press
Unix Timestamp: 1724082471.7523317, e release
Unix Timestamp: 1724082471.8795693, a press
Unix Timestamp: 1724082471.9759533, a release
Unix Timestamp: 1724082472.0882866, r press
Unix Timestamp: 1724082472.167542, r release
Unix Timestamp: 1724082472.2950373, c press
Unix Timestamp: 1724082472.375528, h press
Unix Timestamp: 1724082472.3922489, c release
Unix Timestamp: 1724082472.4399798, h release
Unix Timestamp: 1724082472.551056, Key.space press
Unix Timestamp: 1724082472.631399, Key.space release
Unix Timestamp: 1724082472.7768755, l press
Unix Timestamp: 1724082472.8717835, l release
Unix Timestamp: 1724082472.984027, i press
Unix Timestamp: 1724082473.0644262, i release
Unix Timestamp: 1724082473.208507, b press
Unix Timestamp: 1724082473.2878537, b release
Unix Timestamp: 1724082473.3197494, r press
Unix Timestamp: 1724082473.4000125, r release
Unix Timestamp: 1724082473.496651, a press
Unix Timestamp: 1724082473.5926783, a release
Unix Timestamp: 1724082473.6881616, r press
Unix Timestamp: 1724082473.7352898, y press
Unix Timestamp: 1724082473.7518907, r release
Unix Timestamp: 1724082473.7998972, y release
Unix Timestamp: 1724082474.4233637, . press
Unix Timestamp: 1724082474.5040019, . release
Unix Timestamp: 1724082474.8232872, Key.space press
Unix Timestamp: 1724082474.919311, Key.space release
Unix Timestamp: 1724082475.1437216, Key.caps_lock press
Unix Timestamp: 1724082475.2557883, Key.caps_lock release
Unix Timestamp: 1724082475.8484616, t press
Unix Timestamp: 1724082475.9274645, t release
Unix Timestamp: 1724082476.0557084, Key.caps_lock press
Unix Timestamp: 1724082476.1834898, Key.caps_lock release
Unix Timestamp: 1724082476.1844835, h press
Unix Timestamp: 1724082476.2482738, h release
Unix Timestamp: 1724082476.4077797, Key.space press
