Unix Timestamp: 1723562032.7157223, Key.enter release
Unix Timestamp: 1723562204.9688065, Key.shift_r press
Unix Timestamp: 1723562205.0660713, A press
Unix Timestamp: 1723562205.1605322, Key.shift_r release
Unix Timestamp: 1723562205.2090478, n press
Unix Timestamp: 1723562205.2565691, a release
Unix Timestamp: 1723562205.3369064, n release
Unix Timestamp: 1723562205.337899, Key.space press
Unix Timestamp: 1723562205.4807875, Key.space release
Unix Timestamp: 1723562205.5927882, i press
Unix Timestamp: 1723562205.6883852, i release
Unix Timestamp: 1723562205.7840242, n press
Unix Timestamp: 1723562205.88074, n release
Unix Timestamp: 1723562206.1207197, v press
Unix Timestamp: 1723562206.232861, v release
Unix Timestamp: 1723562206.2348695, i press
Unix Timestamp: 1723562206.3296647, i release
Unix Timestamp: 1723562206.4086912, t press
Unix Timestamp: 1723562206.5531151, t release
Unix Timestamp: 1723562206.6011245, a press
Unix Timestamp: 1723562206.7765737, a release
Unix Timestamp: 1723562206.7775798, t press
Unix Timestamp: 1723562206.8727772, i press
Unix Timestamp: 1723562206.904779, t release
Unix Timestamp: 1723562207.0168447, i release
Unix Timestamp: 1723562207.0328772, o press
Unix Timestamp: 1723562207.1936376, n press
Unix Timestamp: 1723562207.2406836, o release
Unix Timestamp: 1723562207.288311, n release
Unix Timestamp: 1723562207.5606422, Key.space press
Unix Timestamp: 1723562207.656602, Key.space release
Unix Timestamp: 1723562207.7681267, t press
Unix Timestamp: 1723562207.8646204, o press
Unix Timestamp: 1723562207.9442487, Key.space press
Unix Timestamp: 1723562208.008647, t release
Unix Timestamp: 1723562208.0103917, o release
Unix Timestamp: 1723562208.072402, Key.space release
Unix Timestamp: 1723562208.104535, a press
Unix Timestamp: 1723562208.2642987, a release
Unix Timestamp: 1723562208.2652965, Key.space press
Unix Timestamp: 1723562208.3604252, Key.space release
Unix Timestamp: 1723562208.7765563, p press
Unix Timestamp: 1723562208.9045541, p release
Unix Timestamp: 1723562209.0166018, o press
Unix Timestamp: 1723562209.1451485, o release
Unix Timestamp: 1723562209.1772604, e press
Unix Timestamp: 1723562209.336858, e release
Unix Timestamp: 1723562209.57711, t press
Unix Timestamp: 1723562209.6890464, t release
Unix Timestamp: 1723562209.8804877, r press
Unix Timestamp: 1723562209.9612944, y press
Unix Timestamp: 1723562210.0892792, y release
