AOI,First_Timestamp,Last_Timestamp,X_Count,X_Mean,Y_Count,Y_Mean
Email Header,1723046435.3146162,1723046528.769864,640,828.7515625,640,400.2640625
Footer,1723046438.0104163,1723046438.3142002,39,988.3333333333334,39,834.9230769230769
Inbox and Folders,1723046455.0904381,1723046529.433546,37,361.13513513513516,37,381.05405405405406
Main Content,1723046435.0306077,1723046528.7376146,6482,944.4915149645171,6482,542.262264733107
Other,1723046436.6740983,1723046530.9944906,149,429.758389261745,149,209.79194630872485
Sender Email,1723046436.7742283,1723046528.7858877,82,568.4024390243902,82,277.7073170731707
