AOI,First_Timestamp,Last_Timestamp,X_Count,X_Mean,Y_Count,Y_Mean
Email Header,1723045827.491557,1723045947.9711537,174,589.7241379310345,174,398.6609195402299
Footer,1723045856.7244365,1723045941.1317067,422,665.5379146919431,422,810.9075829383886
Inbox and Folders,1723045826.991945,1723045958.4592614,293,329.2798634812287,293,305.45051194539246
Main Content,1723045827.0595987,1723045959.1877909,2244,811.6786987522281,2244,533.3426916221034
Other,1723045827.0525262,1723045958.531385,257,592.1128404669261,257,271.0350194552529
Sender Email,1723045844.5397596,1723045946.8434656,111,553.0,111,288.22522522522524
