AOI,First_Timestamp,Last_Timestamp,X_Count,X_Mean,Y_Count,Y_Mean
Email Header,1723039125.9337146,1723039465.7847145,1649,856.5742874469375,1649,396.48211036992114
Footer,1723039451.0807936,1723039452.7211092,6,522.5,6,812.6666666666666
Inbox and Folders,1723039125.565763,1723039459.7370415,266,304.27443609022555,266,299.43609022556393
Main Content,1723039129.4937334,1723039485.608768,4972,881.9692276749798,4972,529.06456154465
Other,1723039125.6299093,1723039460.1286697,570,457.77894736842103,570,299.2298245614035
Sender Email,1723039125.654475,1723039460.064885,12,644.25,12,275.9166666666667
