AOI,First_Timestamp,Last_Timestamp,X_Count,X_Mean,Y_Count,Y_Mean
Email Header,1723036359.898738,1723036364.106856,268,669.5,268,396.7089552238806
Footer,1723036365.0186052,1723036365.179025,21,616.0952380952381,21,787.3809523809524
Inbox and Folders,1723036359.1943288,1723036364.9150581,74,352.18918918918916,74,289.52702702702703
Main Content,1723036365.1870232,1723036396.9941888,1858,810.5150699677072,1858,534.5662002152852
Other,1723036359.8192987,1723036365.0106356,53,268.1698113207547,53,345.20754716981133
