AOI,First_Timestamp,Last_Timestamp,X_Count,X_Mean,Y_Count,Y_Mean
Email Header,1723039571.9917662,1723039578.208571,93,730.3655913978495,93,409.23655913978496
Main Content,1723039489.6529365,1723039580.7408154,2582,940.1285824941906,2582,548.987606506584
Other,1723039572.0290234,1723039572.6559057,26,516.1923076923077,26,142.84615384615384
Sender Email,1723039572.0310214,1723039572.6539066,4,580.75,4,280.75
