Timestamp,Type,Action,Key,Flight Time
2024-08-07 15:37:10.139627218,t,,press,0.015901804
2024-08-07 15:37:10.187750101,t,,release,0.048122883
2024-08-07 15:37:10.379520178,a,,press,0.191770077
2024-08-07 15:37:10.475069046,a,,release,0.095548868
2024-08-07 15:37:10.587945700,t,,press,0.112876654
2024-08-07 15:37:10.651957750,t,,release,0.06401205
2024-08-07 15:37:10.651957750,i,,press,0.0
2024-08-07 15:37:10.716107845,i,,release,0.064150095
2024-08-07 15:37:10.827425003,o,,press,0.111317158
2024-08-07 15:37:10.891584873,o,,release,0.06415987
2024-08-07 15:37:10.971721411,n,,press,0.080136538
2024-08-07 15:37:11.051320553,n,,release,0.079599142
2024-08-07 15:37:11.053273201,Key.space,,press,0.001952648
2024-08-07 15:37:11.179775000,Key.space,,release,0.126501799
2024-08-07 15:37:11.196289778,t,,press,0.016514778
2024-08-07 15:37:11.276618719,t,,release,0.080328941
2024-08-07 15:37:11.278579712,o,,press,0.001960993
2024-08-07 15:37:11.371512413,o,,release,0.092932701
2024-08-07 15:37:11.373528719,Key.space,,press,0.002016306
2024-08-07 15:37:11.483051777,Key.space,,release,0.109523058
2024-08-07 15:37:11.675842524,t,,press,0.192790747
2024-08-07 15:37:11.739456654,t,,release,0.06361413
2024-08-07 15:37:11.995171785,k,,press,0.255715131
2024-08-07 15:37:12.074781418,k,,release,0.079609633
2024-08-07 15:37:12.394757986,Key.backspace,,press,0.319976568
2024-08-07 15:37:12.522955418,Key.backspace,,release,0.128197432
2024-08-07 15:37:12.524907350,a,,press,0.001951932
2024-08-07 15:37:12.619111538,a,,release,0.094204188
2024-08-07 15:37:12.620078325,k,,press,0.000966787
2024-08-07 15:37:12.699357271,k,,release,0.079278946
2024-08-07 15:37:12.731347084,e,,press,0.031989813
2024-08-07 15:37:12.811311007,e,,release,0.079963923
2024-08-07 15:37:12.813175917,Key.space,,press,0.00186491
2024-08-07 15:37:12.923464298,Key.space,,release,0.110288381
2024-08-07 15:37:12.987301826,p,,press,0.063837528
2024-08-07 15:37:13.018926144,p,,release,0.031624318
2024-08-07 15:37:13.051149130,a,,press,0.032222986
2024-08-07 15:37:13.115494967,a,,release,0.064345837
2024-08-07 15:37:13.787800789,r,,press,0.672305822
2024-08-07 15:37:13.866879463,t,,press,0.079078674
2024-08-07 15:37:13.899394274,r,,release,0.032514811
2024-08-07 15:37:13.899394274,Key.space,,press,0.0
2024-08-07 15:37:13.947825670,t,,release,0.048431396
2024-08-07 15:37:14.027397871,Key.space,,release,0.079572201
2024-08-07 15:37:14.059400082,i,,press,0.032002211
2024-08-07 15:37:14.203314543,i,,release,0.143914461
2024-08-07 15:37:14.205273628,n,,press,0.001959085
2024-08-07 15:37:14.299522877,n,,release,0.094249249
2024-08-07 15:37:14.300484180,Key.space,,press,0.000961303
2024-08-07 15:37:14.395062685,Key.space,,release,0.094578505
2024-08-07 15:37:14.459076405,a,,press,0.06401372
2024-08-07 15:37:14.555618525,Key.space,,press,0.09654212
2024-08-07 15:37:14.588310719,a,,release,0.032692194
2024-08-07 15:37:14.650951385,Key.space,,release,0.062640666
2024-08-07 15:37:14.699323893,s,,press,0.048372508
2024-08-07 15:37:14.795343637,s,,release,0.096019744
2024-08-07 15:37:14.939723969,t,,press,0.144380332
2024-08-07 15:37:15.004767179,t,,release,0.06504321
2024-08-07 15:37:15.083840370,u,,press,0.079073191
2024-08-07 15:37:15.195329189,d,,press,0.111488819
2024-08-07 15:37:15.211599827,u,,release,0.016270638
2024-08-07 15:37:15.291958094,d,,release,0.080358267
2024-08-07 15:37:15.355259180,y,,press,0.063301086
2024-08-07 15:37:15.435473442,y,,release,0.080214262
2024-08-07 15:37:17.450978279,Key.backspace,,press,2.015504837
2024-08-07 15:37:17.515420914,Key.backspace,,release,0.064442635
2024-08-07 15:37:17.627775192,Key.backspace,,press,0.112354278
2024-08-07 15:37:17.674554586,Key.backspace,,release,0.046779394
2024-08-07 15:37:17.786527157,Key.backspace,,press,0.111972571
2024-08-07 15:37:17.835296869,Key.backspace,,release,0.048769712
2024-08-07 15:37:17.931287766,Key.backspace,,press,0.095990897
2024-08-07 15:37:17.980251312,Key.backspace,,release,0.048963546
2024-08-07 15:37:18.075754404,Key.backspace,,press,0.095503092
2024-08-07 15:37:18.124102354,Key.backspace,,release,0.04834795
2024-08-07 15:37:18.235060215,Key.backspace,,press,0.110957861
2024-08-07 15:37:18.284683228,Key.backspace,,release,0.049623013
2024-08-07 15:37:18.571957827,a,,press,0.287274599
2024-08-07 15:37:18.668291330,a,,release,0.096333503
2024-08-07 15:37:18.731402636,Key.space,,press,0.063111306
2024-08-07 15:37:18.826821327,Key.space,,release,0.095418691
2024-08-07 15:37:18.971504211,f,,press,0.144682884
2024-08-07 15:37:19.163751602,f,,release,0.192247391
2024-08-07 15:37:19.227684021,i,,press,0.063932419
2024-08-07 15:37:19.324199200,i,,release,0.096515179
2024-08-07 15:37:19.371250153,t,,press,0.047050953
2024-08-07 15:37:19.483987093,t,,release,0.11273694
2024-08-07 15:37:19.530513048,n,,press,0.046525955
2024-08-07 15:37:19.627067804,n,,release,0.096554756
2024-08-07 15:37:19.643060446,e,,press,0.015992642
2024-08-07 15:37:19.739369392,e,,release,0.096308946
2024-08-07 15:37:19.948549032,s,,press,0.20917964
2024-08-07 15:37:19.995548725,s,,release,0.046999693
2024-08-07 15:37:20.092149496,s,,press,0.096600771
2024-08-07 15:37:20.155478716,s,,release,0.06332922
2024-08-07 15:37:20.363344669,Key.space,,press,0.207865953
2024-08-07 15:37:20.459028721,Key.space,,release,0.095684052
2024-08-07 15:37:21.130778551,s,,press,0.67174983
2024-08-07 15:37:21.210897446,s,,release,0.080118895
2024-08-07 15:37:21.355502844,t,,press,0.144605398
2024-08-07 15:37:21.419897795,t,,release,0.064394951
2024-08-07 15:37:21.723301649,u,,press,0.303403854
2024-08-07 15:37:21.803519964,u,,release,0.080218315
2024-08-07 15:37:21.835366964,d,,press,0.031847
2024-08-07 15:37:21.947320461,d,,release,0.111953497
2024-08-07 15:37:22.362857580,y,,press,0.415537119
2024-08-07 15:37:22.443338394,y,,release,0.080480814
2024-08-07 15:37:22.459379673,Key.space,,press,0.016041279
2024-08-07 15:37:22.571010828,Key.space,,release,0.111631155
2024-08-07 15:37:22.699468851,w,,press,0.128458023
2024-08-07 15:37:22.763348341,w,,release,0.06387949
2024-08-07 15:37:22.811143398,i,,press,0.047795057
2024-08-07 15:37:22.924077749,i,,release,0.112934351
2024-08-07 15:37:22.987569332,t,,press,0.063491583
2024-08-07 15:37:23.066608429,t,,release,0.079039097
2024-08-07 15:37:23.083615065,h,,press,0.017006636
2024-08-07 15:37:23.098619461,Key.space,,press,0.015004396
2024-08-07 15:37:23.179742813,h,,release,0.081123352
2024-08-07 15:37:23.227863550,Key.space,,release,0.048120737
2024-08-07 15:37:23.533401251,a,,press,0.305537701
2024-08-07 15:37:23.643988371,a,,release,0.11058712
2024-08-07 15:37:23.659097195,Key.space,,press,0.015108824
2024-08-07 15:37:23.755055189,Key.space,,release,0.095957994
2024-08-07 15:37:23.787474394,d,,press,0.032419205
2024-08-07 15:37:23.899651527,d,,release,0.112177133
2024-08-07 15:37:23.900652885,i,,press,0.001001358
2024-08-07 15:37:24.011851788,i,,release,0.111198903
2024-08-07 15:37:24.076399803,g,,press,0.064548015
2024-08-07 15:37:24.187277794,g,,release,0.110877991
2024-08-07 15:37:24.203291655,i,,press,0.016013861
2024-08-07 15:37:24.299533129,i,,release,0.096241474
2024-08-07 15:37:24.379254103,c,,press,0.079720974
2024-08-07 15:37:24.459079027,c,,release,0.079824924
2024-08-07 15:37:24.603271008,t,,press,0.144191981
2024-08-07 15:37:24.683417082,t,,release,0.080146074
2024-08-07 15:37:25.099344969,Key.backspace,,press,0.415927887
2024-08-07 15:37:25.178624630,Key.backspace,,release,0.079279661
2024-08-07 15:37:25.275465488,Key.backspace,,press,0.096840858
2024-08-07 15:37:25.355408430,Key.backspace,,release,0.079942942
2024-08-07 15:37:25.387413263,t,,press,0.032004833
2024-08-07 15:37:25.467950821,t,,release,0.080537558
2024-08-07 15:37:25.610921144,a,,press,0.142970323
2024-08-07 15:37:25.707006454,a,,release,0.09608531
2024-08-07 15:37:26.139113426,l,,press,0.432106972
2024-08-07 15:37:26.203124523,l,,release,0.064011097
2024-08-07 15:37:26.234969854,Key.space,,press,0.031845331
2024-08-07 15:37:26.315014601,Key.space,,release,0.080044747
2024-08-07 15:37:26.459306240,o,,press,0.144291639
2024-08-07 15:37:26.555408478,o,,release,0.096102238
2024-08-07 15:37:26.859020233,a,,press,0.303611755
2024-08-07 15:37:26.923174620,a,,release,0.064154387
2024-08-07 15:37:27.210602999,Key.backspace,,press,0.287428379
2024-08-07 15:37:27.258542061,Key.backspace,,release,0.047939062
2024-08-07 15:37:27.355137110,Key.backspace,,press,0.096595049
2024-08-07 15:37:27.435101748,Key.backspace,,release,0.079964638
2024-08-07 15:37:27.482665062,c,,press,0.047563314
2024-08-07 15:37:27.547983646,o,,press,0.065318584
2024-08-07 15:37:27.579937696,c,,release,0.03195405
2024-08-07 15:37:27.691854954,o,,release,0.111917258
2024-08-07 15:37:27.739233971,a,,press,0.047379017
2024-08-07 15:37:27.851369143,a,,release,0.112135172
2024-08-07 15:37:27.947039604,h,,press,0.095670461
2024-08-07 15:37:27.948037386,c,,press,0.000997782
2024-08-07 15:37:28.027718067,h,,release,0.079680681
2024-08-07 15:37:28.029714108,c,,release,0.001996041
2024-08-07 15:37:28.635465145,Key.backspace,,press,0.605751037
2024-08-07 15:37:28.683553696,Key.backspace,,release,0.048088551
2024-08-07 15:37:28.796853065,Key.backspace,,press,0.113299369
2024-08-07 15:37:28.859525681,Key.backspace,,release,0.062672616
2024-08-07 15:37:28.860527515,c,,press,0.001001834
2024-08-07 15:37:28.923022985,c,,release,0.06249547
2024-08-07 15:37:29.115083694,h,,press,0.192060709
2024-08-07 15:37:29.195316792,h,,release,0.080233098
2024-08-07 15:37:29.579266787,Key.space,,press,0.383949995
2024-08-07 15:37:29.707279205,Key.space,,release,0.128012418
2024-08-07 15:37:29.738662958,t,,press,0.031383753
2024-08-07 15:37:29.802984953,h,,press,0.064321995
2024-08-07 15:37:29.835042238,t,,release,0.032057285
2024-08-07 15:37:29.931362391,h,,release,0.096320153
2024-08-07 15:37:30.027398348,e,,press,0.096035957
2024-08-07 15:37:30.108822823,e,,release,0.081424475
2024-08-07 15:37:30.234837532,Key.space,,press,0.126014709
2024-08-07 15:37:30.315847874,Key.space,,release,0.081010342
2024-08-07 15:37:30.427278996,s,,press,0.111431122
2024-08-07 15:37:30.491585255,s,,release,0.064306259
2024-08-07 15:37:30.763251305,Key.backspace,,press,0.27166605
2024-08-07 15:37:30.843917847,Key.backspace,,release,0.080666542
2024-08-07 15:37:30.939302921,Key.backspace,,press,0.095385074
2024-08-07 15:37:31.019192457,Key.backspace,,release,0.079889536
2024-08-07 15:37:31.115697145,Key.backspace,,press,0.096504688
2024-08-07 15:37:31.179317236,Key.backspace,,release,0.063620091
2024-08-07 15:37:31.291397810,Key.backspace,,press,0.112080574
2024-08-07 15:37:31.355419397,Key.backspace,,release,0.064021587
2024-08-07 15:37:31.450618505,Key.backspace,,press,0.095199108
2024-08-07 15:37:31.498905897,Key.backspace,,release,0.048287392
2024-08-07 15:37:31.595313549,Key.backspace,,press,0.096407652
2024-08-07 15:37:31.659065485,Key.backspace,,release,0.063751936
2024-08-07 15:37:31.994849205,Key.backspace,,press,0.33578372
2024-08-07 15:37:32.106563330,Key.backspace,,release,0.111714125
2024-08-07 15:37:32.300073624,.,,press,0.193510294
2024-08-07 15:37:32.379356623,.,,release,0.079282999
2024-08-07 15:37:32.411356926,Key.space,,press,0.032000303
2024-08-07 15:37:32.491002321,Key.space,,release,0.079645395
2024-08-07 15:37:32.859383106,Key.shift,,press,0.368380785
2024-08-07 15:37:33.131814718,T,,press,0.272431612
2024-08-07 15:37:33.163925409,Key.shift,,release,0.032110691
2024-08-07 15:37:33.211939812,t,,release,0.048014403
2024-08-07 15:37:33.323817253,h,,press,0.111877441
2024-08-07 15:37:33.387448311,h,,release,0.063631058
2024-08-07 15:37:33.419446945,e,,press,0.031998634
2024-08-07 15:37:33.515989542,e,,release,0.096542597
2024-08-07 15:37:33.740117550,s,,press,0.224128008
2024-08-07 15:37:33.851403952,s,,release,0.111286402
2024-08-07 15:37:34.139365911,Key.backspace,,press,0.287961959
2024-08-07 15:37:34.234411716,Key.backspace,,release,0.095045805
2024-08-07 15:37:34.251129150,Key.space,,press,0.016717434
2024-08-07 15:37:34.363453865,Key.space,,release,0.112324715
2024-08-07 15:37:34.395455599,s,,press,0.032001734
2024-08-07 15:37:34.459287643,s,,release,0.063832044
2024-08-07 15:37:34.587036610,t,,press,0.127748967
2024-08-07 15:37:34.667075157,t,,release,0.080038547
2024-08-07 15:37:34.779226542,u,,press,0.112151385
2024-08-07 15:37:34.891233683,u,,release,0.112007141
2024-08-07 15:37:35.019280434,d,,press,0.128046751
2024-08-07 15:37:35.131217480,d,,release,0.111937046
2024-08-07 15:37:36.203964949,y,,press,1.072747469
2024-08-07 15:37:36.251001835,Key.space,,press,0.047036886
2024-08-07 15:37:36.283457518,y,,release,0.032455683
2024-08-07 15:37:36.379564047,Key.space,,release,0.096106529
2024-08-07 15:37:36.460331678,i,,press,0.080767631
2024-08-07 15:37:36.571514368,i,,release,0.11118269
2024-08-07 15:37:36.603516102,s,,press,0.032001734
2024-08-07 15:37:36.699034214,s,,release,0.095518112
2024-08-07 15:37:36.715080261,Key.space,,press,0.016046047
2024-08-07 15:37:36.811161280,Key.space,,release,0.096081019
2024-08-07 15:37:36.843491316,i,,press,0.032330036
2024-08-07 15:37:36.971633911,i,,release,0.128142595
2024-08-07 15:37:36.987414837,n,,press,0.015780926
2024-08-07 15:37:37.067486763,Key.space,,press,0.080071926
2024-08-07 15:37:37.083484411,n,,release,0.015997648
2024-08-07 15:37:37.163142681,Key.space,,release,0.07965827
2024-08-07 15:37:37.275136948,t,,press,0.111994267
2024-08-07 15:37:37.355497360,h,,press,0.080360412
2024-08-07 15:37:37.370496988,t,,release,0.014999628
2024-08-07 15:37:37.483795166,h,,release,0.113298178
2024-08-07 15:37:37.834811449,e,,press,0.351016283
2024-08-07 15:37:37.915197849,e,,release,0.0803864
2024-08-07 15:37:37.995335340,Key.space,,press,0.080137491
2024-08-07 15:37:38.091294289,Key.space,,release,0.095958949
2024-08-07 15:37:38.171289921,a,,press,0.079995632
2024-08-07 15:37:38.267147064,a,,release,0.095857143
2024-08-07 15:37:38.283146381,l,,press,0.015999317
2024-08-07 15:37:38.347203732,l,,release,0.064057351
2024-08-07 15:37:38.443913221,l,,press,0.096709489
2024-08-07 15:37:38.507433176,l,,release,0.063519955
2024-08-07 15:37:39.404405594,i,,press,0.896972418
2024-08-07 15:37:39.467953920,i,,release,0.063548326
2024-08-07 15:37:39.515558243,a,,press,0.047604323
2024-08-07 15:37:39.612630367,a,,release,0.097072124
2024-08-07 15:37:39.643158197,n,,press,0.03052783
2024-08-07 15:37:39.706655025,n,,release,0.063496828
2024-08-07 15:37:39.947266340,z,,press,0.240611315
2024-08-07 15:37:39.995215893,z,,release,0.047949553
2024-08-07 15:37:40.059373379,Key.space,,press,0.064157486
2024-08-07 15:37:40.155751228,Key.space,,release,0.096377849
2024-08-07 15:37:40.219462633,a,,press,0.063711405
2024-08-07 15:37:40.315645456,a,,release,0.096182823
2024-08-07 15:37:40.443646431,r,,press,0.128000975
2024-08-07 15:37:40.539453268,r,,release,0.095806837
2024-08-07 15:37:40.540453434,e,,press,0.001000166
2024-08-07 15:37:40.619397879,e,,release,0.078944445
2024-08-07 15:37:40.907454491,a,,press,0.288056612
2024-08-07 15:37:40.986481428,a,,release,0.079026937
2024-08-07 15:37:41.003010035,n,,press,0.016528607
2024-08-07 15:37:41.099116802,n,,release,0.096106767
2024-08-07 15:37:41.435191631,Key.backspace,,press,0.336074829
2024-08-07 15:37:41.483166695,Key.backspace,,release,0.047975064
2024-08-07 15:37:41.579428673,Key.backspace,,press,0.096261978
2024-08-07 15:37:41.659017324,Key.backspace,,release,0.079588651
2024-08-07 15:37:41.803070307,n,,press,0.144052983
2024-08-07 15:37:41.867217302,a,,press,0.064146995
2024-08-07 15:37:41.882826090,n,,release,0.015608788
2024-08-07 15:37:41.979759693,Key.space,,press,0.096933603
2024-08-07 15:37:42.027790070,a,,release,0.048030377
2024-08-07 15:37:42.091211557,Key.space,,release,0.063421487
2024-08-07 15:37:42.139209509,a,,press,0.047997952
2024-08-07 15:37:42.235214710,a,,release,0.096005201
2024-08-07 15:37:42.299246311,n,,press,0.064031601
2024-08-07 15:37:42.395255804,n,,release,0.096009493
2024-08-07 15:37:42.491140366,d,,press,0.095884562
2024-08-07 15:37:42.573036194,d,,release,0.081895828
2024-08-07 15:37:42.587035418,Key.space,,press,0.013999224
2024-08-07 15:37:42.667207479,Key.space,,release,0.080172061
2024-08-07 15:37:42.699461699,w,,press,0.03225422
2024-08-07 15:37:42.795356512,w,,release,0.095894813
2024-08-07 15:37:42.826970339,i,,press,0.031613827
2024-08-07 15:37:42.923921347,i,,release,0.096951008
2024-08-07 15:37:43.083707094,l,,press,0.159785747
2024-08-07 15:37:43.148085594,l,,release,0.0643785
2024-08-07 15:37:43.227957487,l,,press,0.079871893
2024-08-07 15:37:43.291361332,Key.space,,press,0.063403845
2024-08-07 15:37:43.307358742,l,,release,0.01599741
2024-08-07 15:37:43.403299570,Key.space,,release,0.095940828
2024-08-07 15:37:43.436300755,t,,press,0.033001185
2024-08-07 15:37:43.531703233,t,,release,0.095402478
2024-08-07 15:37:43.659261703,a,,press,0.12755847
2024-08-07 15:37:43.755299091,a,,release,0.096037388
2024-08-07 15:37:43.803872585,k,,press,0.048573494
2024-08-07 15:37:43.884001255,k,,release,0.08012867
2024-08-07 15:37:43.899179697,e,,press,0.015178442
2024-08-07 15:37:43.963193655,e,,release,0.064013958
2024-08-07 15:37:43.964034796,Key.space,,press,0.000841141
2024-08-07 15:37:44.059014320,Key.space,,release,0.094979524
2024-08-07 15:37:44.203691721,a,,press,0.144677401
2024-08-07 15:37:44.299486399,a,,release,0.095794678
2024-08-07 15:37:44.300489187,b,,press,0.001002788
2024-08-07 15:37:44.395109415,b,,release,0.094620228
2024-08-07 15:37:44.539219379,o,,press,0.144109964
2024-08-07 15:37:44.666736603,o,,release,0.127517224
2024-08-07 15:37:44.747331619,u,,press,0.080595016
2024-08-07 15:37:44.827173233,u,,release,0.079841614
2024-08-07 15:37:44.843255043,t,,press,0.01608181
2024-08-07 15:37:44.923262119,t,,release,0.080007076
2024-08-07 15:37:44.924633741,Key.space,,press,0.001371622
2024-08-07 15:37:45.003326178,Key.space,,release,0.078692437
2024-08-07 15:37:46.250810146,6,,press,1.247483968
2024-08-07 15:37:46.330731869,6,,release,0.079921723
2024-08-07 15:37:46.876078367,0,,press,0.545346498
2024-08-07 15:37:46.939544678,0,,release,0.063466311
2024-08-07 15:37:46.970825911,Key.space,,press,0.031281233
2024-08-07 15:37:47.083022118,Key.space,,release,0.112196207
2024-08-07 15:37:47.147248983,m,,press,0.064226865
2024-08-07 15:37:47.259694576,m,,release,0.112445593
2024-08-07 15:37:47.834965944,i,,press,0.575271368
2024-08-07 15:37:47.933546066,i,,release,0.098580122
2024-08-07 15:37:48.076157093,n,,press,0.142611027
2024-08-07 15:37:48.203555107,n,,release,0.127398014
2024-08-07 15:37:48.236769676,u,,press,0.033214569
2024-08-07 15:37:48.347427368,u,,release,0.110657692
2024-08-07 15:37:48.380133152,t,,press,0.032705784
2024-08-07 15:37:48.491435051,t,,release,0.111301899
2024-08-07 15:37:48.588327408,e,,press,0.096892357
2024-08-07 15:37:48.715531588,e,,release,0.12720418
2024-08-07 15:37:48.875787735,s,,press,0.160256147
2024-08-07 15:37:48.938742638,s,,release,0.062954903
2024-08-07 15:37:50.074931622,.,,press,1.136188984
2024-08-07 15:37:50.219563484,.,,release,0.144631862
2024-08-07 15:37:51.035171509,Key.space,,press,0.815608025
2024-08-07 15:37:51.194570541,Key.space,,release,0.159399032
2024-08-07 15:37:51.706820011,Key.shift,,press,0.51224947
2024-08-07 15:37:52.212308884,Key.shift,,press,0.505488873
2024-08-07 15:37:52.244132519,Key.shift,,press,0.031823635
2024-08-07 15:37:52.274686813,Key.shift,,press,0.030554294
2024-08-07 15:37:52.323876858,Key.shift,,press,0.049190045
2024-08-07 15:37:52.350883245,Key.shift,,press,0.027006387
2024-08-07 15:37:52.382007599,Key.shift,,press,0.031124354
2024-08-07 15:37:52.413383245,Key.shift,,press,0.031375646
2024-08-07 15:37:52.445129633,Key.shift,,press,0.031746388
2024-08-07 15:37:52.476232290,Key.shift,,press,0.031102657
2024-08-07 15:37:52.505709886,Key.shift,,press,0.029477596
2024-08-07 15:37:52.538705587,Key.shift,,press,0.032995701
2024-08-07 15:37:52.585260391,Key.shift,,press,0.046554804
2024-08-07 15:37:52.616260052,Key.shift,,press,0.030999661
2024-08-07 15:37:52.648925781,Key.shift,,press,0.032665729
2024-08-07 15:37:52.679027796,Key.shift,,press,0.030102015
2024-08-07 15:37:52.709641457,Key.shift,,press,0.030613661
2024-08-07 15:37:52.739650249,Key.shift,,press,0.030008792
2024-08-07 15:37:52.768959045,Key.shift,,press,0.029308796
2024-08-07 15:37:52.815573454,Key.shift,,press,0.046614409
2024-08-07 15:37:52.845568419,Key.shift,,press,0.029994965
2024-08-07 15:37:52.876332521,Key.shift,,press,0.030764102
2024-08-07 15:37:52.907785416,Key.shift,,press,0.031452895
2024-08-07 15:37:52.937783957,Key.shift,,press,0.029998541
2024-08-07 15:37:52.969142675,Key.shift,,press,0.031358718
2024-08-07 15:37:52.999433756,Key.shift,,press,0.030291081
2024-08-07 15:37:53.047380209,Key.shift,,press,0.047946453
2024-08-07 15:37:53.079025745,Key.shift,,press,0.031645536
2024-08-07 15:37:53.108727217,Key.shift,,press,0.029701472
2024-08-07 15:37:53.138768673,Key.shift,,press,0.030041456
2024-08-07 15:37:53.170055866,Key.shift,,press,0.031287193
2024-08-07 15:37:53.199640751,Key.shift,,press,0.029584885
2024-08-07 15:37:53.230596542,Key.shift,,press,0.030955791
2024-08-07 15:37:53.278336048,Key.shift,,press,0.047739506
2024-08-07 15:37:53.309954882,Key.shift,,press,0.031618834
2024-08-07 15:37:53.340978384,Key.shift,,press,0.031023502
2024-08-07 15:37:53.372275114,Key.shift,,press,0.03129673
2024-08-07 15:37:53.405163288,Key.shift,,press,0.032888174
2024-08-07 15:37:53.435169935,Key.shift,,press,0.030006647
2024-08-07 15:37:53.464927435,Key.shift,,press,0.0297575
2024-08-07 15:37:53.495828152,Key.shift,,press,0.030900717
2024-08-07 15:37:53.527909994,Key.shift,,press,0.032081842
2024-08-07 15:37:53.573611498,Key.shift,,press,0.045701504
2024-08-07 15:37:53.606363297,Key.shift,,press,0.032751799
2024-08-07 15:37:53.636369467,Key.shift,,press,0.03000617
2024-08-07 15:37:53.668194771,Key.shift,,press,0.031825304
2024-08-07 15:37:53.699924707,Key.shift,,press,0.031729936
2024-08-07 15:37:53.733230591,Key.shift,,press,0.033305884
2024-08-07 15:37:53.762227535,Key.shift,,press,0.028996944
2024-08-07 15:37:53.791937351,Key.shift,,press,0.029709816
2024-08-07 15:37:53.837926388,Key.shift,,press,0.045989037
2024-08-07 15:37:53.867925406,Key.shift,,press,0.029999018
2024-08-07 15:37:53.899145126,Key.shift,,press,0.03121972
2024-08-07 15:37:53.930130243,Key.shift,,press,0.030985117
2024-08-07 15:37:53.963134289,Key.shift,,press,0.033004046
2024-08-07 15:37:53.993030310,Key.shift,,press,0.029896021
2024-08-07 15:37:54.025031090,Key.shift,,press,0.03200078
2024-08-07 15:37:54.056033134,Key.shift,,press,0.031002044
2024-08-07 15:37:54.103432417,Key.shift,,press,0.047399283
2024-08-07 15:37:54.134426117,Key.shift,,press,0.0309937
2024-08-07 15:37:54.166427851,Key.shift,,press,0.032001734
2024-08-07 15:37:54.197007656,Key.shift,,press,0.030579805
2024-08-07 15:37:54.227642298,Key.shift,,press,0.030634642
2024-08-07 15:37:54.258521318,Key.shift,,press,0.03087902
2024-08-07 15:37:54.290951729,Key.shift,,press,0.032430411
2024-08-07 15:37:54.322292805,Key.shift,,press,0.031341076
2024-08-07 15:37:54.353959799,Key.shift,,press,0.031666994
2024-08-07 15:37:54.384971857,Key.shift,,press,0.031012058
2024-08-07 15:37:54.432523251,Key.shift,,press,0.047551394
2024-08-07 15:37:54.464131594,Key.shift,,press,0.031608343
2024-08-07 15:37:54.494607687,Key.shift,,press,0.030476093
2024-08-07 15:37:54.525539875,Key.shift,,press,0.030932188
2024-08-07 15:37:54.557554245,Key.shift,,press,0.03201437
2024-08-07 15:37:54.589084625,Key.shift,,press,0.03153038
2024-08-07 15:37:54.620719910,Key.shift,,press,0.031635285
2024-08-07 15:37:54.651721478,Key.shift,,press,0.031001568
2024-08-07 15:37:54.682740450,Key.shift,,press,0.031018972
2024-08-07 15:37:54.728928328,Key.shift,,press,0.046187878
2024-08-07 15:37:54.760174513,Key.shift,,press,0.031246185
2024-08-07 15:37:54.790255308,Key.shift,,press,0.030080795
2024-08-07 15:37:54.821382761,Key.shift,,press,0.031127453
2024-08-07 15:37:54.852386713,Key.shift,,press,0.031003952
2024-08-07 15:37:54.882086515,Key.shift,,press,0.029699802
2024-08-07 15:37:54.928158998,Key.shift,,press,0.046072483
2024-08-07 15:37:54.958175659,Key.shift,,press,0.030016661
2024-08-07 15:37:54.988620520,Key.shift,,press,0.030444861
2024-08-07 15:37:55.020477772,Key.shift,,press,0.031857252
2024-08-07 15:37:55.053139448,Key.shift,,press,0.032661676
2024-08-07 15:37:55.082917213,Key.shift,,press,0.029777765
2024-08-07 15:37:55.114820004,Key.shift,,press,0.031902791
2024-08-07 15:37:55.145408630,Key.shift,,press,0.030588626
2024-08-07 15:37:55.191740990,Key.shift,,press,0.04633236
2024-08-07 15:37:55.223487854,Key.shift,,press,0.031746864
2024-08-07 15:37:55.254400491,Key.shift,,press,0.030912637
2024-08-07 15:37:55.285505056,Key.shift,,press,0.031104565
2024-08-07 15:37:55.315057516,Key.shift,,press,0.02955246
2024-08-07 15:37:55.346575022,Key.shift,,press,0.031517506
2024-08-07 15:37:55.376816988,Key.shift,,press,0.030241966
2024-08-07 15:37:55.423330784,Key.shift,,press,0.046513796
2024-08-07 15:37:55.451334953,Key.shift,,release,0.028004169
2024-08-07 15:37:55.531365871,w,,press,0.080030918
2024-08-07 15:37:55.610465765,w,,release,0.079099894
2024-08-07 15:37:55.803231001,e,,press,0.192765236
2024-08-07 15:37:55.883335590,e,,release,0.080104589
2024-08-07 15:37:55.899117231,Key.space,,press,0.015781641
2024-08-07 15:37:55.979665518,Key.space,,release,0.080548287
2024-08-07 15:37:56.107547283,c,,press,0.127881765
2024-08-07 15:37:56.186950445,c,,release,0.079403162
2024-08-07 15:37:56.267383814,a,,press,0.080433369
2024-08-07 15:37:56.362798691,a,,release,0.095414877
2024-08-07 15:37:56.395223856,n,,press,0.032425165
2024-08-07 15:37:56.507169724,n,,release,0.111945868
2024-08-07 15:37:56.523804426,Key.space,,press,0.016634702
2024-08-07 15:37:56.603320360,Key.space,,release,0.079515934
2024-08-07 15:37:56.827156544,o,,press,0.223836184
2024-08-07 15:37:56.891170263,o,,release,0.064013719
2024-08-07 15:37:57.226956606,Key.backspace,,press,0.335786343
2024-08-07 15:37:57.322690248,Key.backspace,,release,0.095733642
2024-08-07 15:37:57.515783310,b,,press,0.193093062
2024-08-07 15:37:57.579437733,b,,release,0.063654423
2024-08-07 15:37:57.594932079,o,,press,0.015494346
