Timestamp, HR(bpm), Stress(ms), Resp(brpm)
1724330581, 83, 53.0, 14.5
1724330582, 83, 53.0, 14.5
1724330583, 83, 53.0, 14.5
1724330584, 83, 53.0, 14.89
1724330585, 83, 62.0, 14.89
1724330586, 83, 62.0, 15.34
1724330587, 83, 62.0, 15.34
1724330588, 83, 62.0, NaN
1724330589, NaN, 62.0, NaN
1724330590, NaN, 62.0, NaN
1724330591, NaN, 62.0, NaN
1724330592, NaN, 62.0, NaN
1724330593, NaN, 62.0, NaN
1724330594, NaN, 62.0, NaN
1724330595, NaN, 69.0, NaN
1724330596, NaN, 69.0, NaN
1724330597, NaN, 69.0, NaN
1724330598, NaN, 69.0, NaN
1724330599, NaN, 69.0, NaN
1724330600, NaN, 66.0, NaN
1724330601, NaN, 66.0, NaN
1724330602, NaN, 66.0, NaN
1724330603, NaN, 66.0, NaN
1724330604, NaN, 66.0, NaN
1724330605, NaN, 62.0, NaN
1724330606, NaN, 62.0, NaN
1724330607, NaN, 62.0, NaN
1724330608, NaN, 62.0, NaN
1724330609, NaN, 62.0, NaN
1724330610, NaN, 57.0, NaN
1724330611, NaN, 57.0, NaN
1724330612, NaN, 57.0, NaN
1724330613, NaN, 57.0, NaN
1724330614, NaN, 57.0, NaN
1724330933, 72, NaN, 15.34
1724330934, 73, NaN, 15.34
1724330935, 71, NaN, 15.34
1724330936, 73, NaN, 15.34
1724330937, 72, NaN, 15.34
1724330938, 74, NaN, 15.34
1724330939, 78, NaN, 16.08
1724330940, 81, NaN, 16.33
1724330941, 83, NaN, 16.33
1724330942, 86, NaN, 16.33
1724330943, 87, NaN, 17.07
1724330944, 88, NaN, 17.07
1724330945, 89, 57.0, 17.07
1724330946, 91, 57.0, 17.07
1724330947, 90, 57.0, 17.07
1724330948, 91, 57.0, 17.07
1724330949, 92, 57.0, 16.71
1724330950, 94, 65.0, 16.71
1724330951, 95, 65.0, 16.71
1724330952, 98, 65.0, 17.0
1724330953, 99, 65.0, 17.0
1724330954, 101, 65.0, 17.0
1724330955, 92, 69.0, 17.08
1724330956, 92, 69.0, 17.08
1724330957, 90, 69.0, 17.08
1724330958, 88, 69.0, 17.08
1724330959, 88, 69.0, 17.13
1724330960, 88, 71.0, 17.13
1724330961, 89, 71.0, 17.42
1724330962, 89, 71.0, 17.42
1724330963, 90, 71.0, 17.42
1724330964, 91, 71.0, 17.42
1724330965, 91, 71.0, 18.02
1724330966, 92, 71.0, 18.02
1724330967, 92, 71.0, 18.02
1724330968, 92, 71.0, 18.02
1724330969, 91, 71.0, 17.75
1724330970, 91, 72.0, 17.75
1724330971, 91, 72.0, 17.75
1724330972, 91, 72.0, 17.75
1724330973, 91, 72.0, 17.72
1724330974, 91, 72.0, 17.72
1724330975, 91, 75.0, 17.72
1724330976, 91, 75.0, 17.93
1724330977, 91, 75.0, 17.93
1724330978, 91, 75.0, 17.93
1724330979, 91, 75.0, 18.04
1724330980, 90, 75.0, 18.04
1724330981, 90, 75.0, 18.04
1724330982, 90, 75.0, 17.96
1724330983, 90, 75.0, 17.96
1724330984, 90, 75.0, 17.96
1724330985, 90, 73.0, 17.96
1724330986, 90, 73.0, 17.88
1724330987, 90, 73.0, 17.88
1724330988, 90, 73.0, 17.88
1724330989, 90, 73.0, 17.86
1724330990, 90, 73.0, 17.86
1724330991, 90, 73.0, 18.12
1724330992, 89, 73.0, 18.12
1724330993, 89, 73.0, 18.12
1724330994, 89, 73.0, 18.12
1724330995, 88, 73.0, 18.12
1724330996, 88, 73.0, 17.98
1724330997, 87, 73.0, 17.98
1724330998, 87, 73.0, 17.98
1724330999, 88, 73.0, 17.98
1724331000, 89, 72.0, 17.98
1724331001, 89, 72.0, 17.85
1724331002, 90, 72.0, 17.85
1724331003, 90, 72.0, 17.85
1724331004, 90, 72.0, 17.85
1724331005, 90, 71.0, 17.83
1724331006, 90, 71.0, 17.83
1724331007, 90, 71.0, 17.83
1724331008, 90, 71.0, 17.89
1724331009, 90, 71.0, 17.89
1724331010, 90, 71.0, 18.06
1724331011, 90, 71.0, 18.06
1724331012, 90, 71.0, 18.06
1724331013, 89, 71.0, 18.06
1724331014, 89, 71.0, 18.06
1724331015, 89, 71.0, 18.06
1724331016, 89, 71.0, 18.06
1724331017, 89, 71.0, 17.87
1724331018, 89, 71.0, 17.87
1724331019, 89, 71.0, 17.87
1724331020, 89, 70.0, 17.87
1724331021, 89, 70.0, 17.87
1724331022, 89, 70.0, 17.87
1724331023, 88, 70.0, 17.87
1724331024, 88, 70.0, 17.7
1724331025, 88, 70.0, 17.7
1724331026, 88, 70.0, 17.7
1724331027, 87, 70.0, 17.7
1724331028, 87, 70.0, 17.65
1724331029, 87, 70.0, 17.65
1724331030, 87, 70.0, 17.65
1724331031, 87, 70.0, 17.65
1724331032, 88, 70.0, 17.65
1724331033, 88, 70.0, 17.51
1724331034, 89, 70.0, 17.51
1724331035, 89, 70.0, 17.51
1724331036, 89, 70.0, 17.51
1724331037, 89, 70.0, 17.51
1724331038, 90, 70.0, 17.51
1724331039, 90, 70.0, 16.77
1724331040, 90, 70.0, 16.77
1724331041, 89, 70.0, 16.77
1724331042, 89, 70.0, 16.77
1724331043, 89, 70.0, 16.77
1724331044, 89, 70.0, 16.8
1724331045, 90, 70.0, 16.8
1724331046, 90, 70.0, 16.8
1724331047, 90, 70.0, 16.8
1724331048, 90, 70.0, 16.8
1724331049, 90, 70.0, 16.8
1724331050, 91, 71.0, 16.8
1724331051, 91, 71.0, 16.27
1724331052, 91, 71.0, 16.27
1724331053, 91, 71.0, 16.27
1724331054, 91, 71.0, 16.27
1724331055, 91, 71.0, 16.27
1724331056, 91, 71.0, 16.27
1724331057, 91, 71.0, 16.27
1724331058, 91, 71.0, 16.39
1724331059, 91, 71.0, 16.39
1724331060, 91, 72.0, 16.39
1724331061, 90, 72.0, 16.34
1724331062, 90, 72.0, 16.34
1724331063, 90, 72.0, 16.34
1724331064, 89, 72.0, 16.46
1724331065, 89, 72.0, 16.46
1724331066, 90, 72.0, 16.84
1724331067, 90, 72.0, 16.84
1724331068, 92, 72.0, 16.84
1724331069, 92, 72.0, 16.84
1724331070, 93, 73.0, 16.82
1724331071, 93, 73.0, 16.82
1724331072, 93, 73.0, 16.82
1724331073, 93, 73.0, 17.13
1724331074, 93, 73.0, 17.13
1724331075, 93, 74.0, 17.13
1724331076, 93, 74.0, 17.13
1724331077, 93, 74.0, 16.99
1724331078, 93, 74.0, 16.99
1724331079, 94, 74.0, 16.99
1724331080, 93, 67.0, 16.99
1724331081, 93, 67.0, 16.99
1724331082, 92, 67.0, 16.99
1724331083, 92, 67.0, 16.99
1724331084, 91, 67.0, 16.81
1724331085, 91, 63.0, 16.81
1724331086, 92, 63.0, 16.95
1724331087, 92, 63.0, 16.95
1724331088, 92, 63.0, 16.95
1724331089, 92, 63.0, 16.95
1724331090, 93, 60.0, 16.95
1724331091, 93, 60.0, 16.95
1724331092, 93, 60.0, 16.87
1724331093, 93, 60.0, 16.87
1724331094, 92, 60.0, 16.87
1724331095, 92, 59.0, 16.87
1724331096, 91, 59.0, 16.89
1724331097, 88, 59.0, 16.98
1724331098, 88, 59.0, 16.98
1724331099, 87, 59.0, 16.98
1724331100, 88, 56.0, 16.98
1724331101, 87, 56.0, 16.98
1724331102, 87, 56.0, 17.08
1724331103, 87, 56.0, 17.08
1724331104, 87, 56.0, 17.06
1724331105, 87, 51.0, 17.06
1724331106, 87, 51.0, 17.06
1724331107, 87, 51.0, 17.06
1724331108, 86, 51.0, 17.07
1724331109, 86, 51.0, 17.07
1724331110, 86, 54.0, 17.07
1724331111, 86, 54.0, 17.04
1724331112, 87, 54.0, 17.04
1724331113, 87, 54.0, 17.04
1724331114, 87, 54.0, 17.37
1724331115, 87, 57.0, 17.37
1724331116, 87, 57.0, 17.65
1724331117, 87, 57.0, 17.65
1724331118, 87, 57.0, 17.86
1724331119, 86, 57.0, 17.86
1724331120, 86, 60.0, 17.86
1724331121, 86, 60.0, 17.86
1724331122, 86, 60.0, 17.86
1724331123, 85, 60.0, 17.76
1724331124, 85, 60.0, 17.76
1724331125, 85, 60.0, 17.76
1724331126, 85, 60.0, 17.76
1724331127, 85, 60.0, 17.72
1724331128, 85, 60.0, 17.72
1724331129, 84, 60.0, 17.72
1724331130, 85, 61.0, 17.72
1724331131, 85, 61.0, 17.72
1724331132, 84, 61.0, 17.64
1724331133, 84, 61.0, 17.64
1724331134, 84, 61.0, 17.77
1724331135, 85, 63.0, 17.77
1724331136, 86, 63.0, 17.77
1724331137, 86, 63.0, 17.77
1724331138, 86, 63.0, 17.7
1724331139, 87, 63.0, 17.7
1724331140, 87, 61.0, 17.92
1724331141, 88, 61.0, 17.92
1724331142, 89, 61.0, 17.92
1724331143, 90, 61.0, 18.14
1724331144, 90, 61.0, 18.14
1724331145, 91, 55.0, 18.59
1724331146, 92, 55.0, 18.59
1724331147, 93, 55.0, 18.59
1724331148, 94, 55.0, 18.74
1724331149, 94, 55.0, 18.74
1724331150, 93, 51.0, 18.74
1724331151, 93, 51.0, 19.43
1724331152, 93, 51.0, 19.43
1724331153, 93, 51.0, 20.09
1724331154, 93, 51.0, 20.09
1724331155, 92, 48.0, 20.09
1724331156, 92, 48.0, 20.09
1724331157, 90, 48.0, 20.09
1724331158, 90, 48.0, 20.09
1724331159, 89, 48.0, 19.93
1724331160, 89, 50.0, 19.93
1724331161, 89, 50.0, 19.93
1724331162, 88, 50.0, 19.93
1724331163, 87, 50.0, 19.93
1724331164, 84, 50.0, 19.93
1724331165, 82, 50.0, 19.74
1724331166, 80, 50.0, 19.74
1724331167, 77, 50.0, 19.74
1724331168, 74, 50.0, 19.74
1724331169, 73, 50.0, 19.74
1724331170, 72, 50.0, 19.59
1724331171, 73, 50.0, 19.59
1724331172, 73, 50.0, 19.59
1724331173, 74, 50.0, 19.59
1724331174, 74, 50.0, 19.59
1724331175, 74, 46.0, 19.22
1724331176, 75, 46.0, 19.22
1724331177, 76, 46.0, 19.22
1724331178, 79, 46.0, 19.22
1724331179, 82, 46.0, 19.22
1724331180, 88, 42.0, 18.86
1724331181, 89, 42.0, 18.86
1724331182, 90, 42.0, 18.86
1724331183, 90, 42.0, 18.96
1724331184, 91, 42.0, 18.99
1724331185, 91, 45.0, 18.99
1724331186, 91, 45.0, 18.99
1724331187, 91, 45.0, 18.99
1724331188, 91, 45.0, 18.99
1724331189, 91, 45.0, 18.99
1724331190, 91, 45.0, 18.99
1724331191, 91, 45.0, 18.99
1724331192, 91, 45.0, 18.91
1724331193, 91, 45.0, 18.91
1724331194, 91, 45.0, 18.91
1724331195, 91, 47.0, 18.91
1724331196, 91, 47.0, 18.88
1724331197, 91, 47.0, 18.88
1724331198, 91, 47.0, 18.88
1724331199, 91, 47.0, 18.88
1724331200, 91, 52.0, 18.88
1724331201, 91, 52.0, 18.88
1724331202, 91, 52.0, 18.81
1724331203, 91, 52.0, 18.81
1724331204, 91, 52.0, 18.81
1724331205, 91, 63.0, 18.81
1724331206, 91, 63.0, 18.75
1724331207, 91, 63.0, 18.75
1724331208, 91, 63.0, 18.82
1724331209, 92, 63.0, 18.82
1724331210, 92, 73.0, 18.82
1724331211, 92, 73.0, 18.82
1724331212, 92, 73.0, 18.79
1724331213, 93, 73.0, 18.79
1724331214, 92, 73.0, 18.91
1724331215, 92, 74.0, 18.91
1724331216, 92, 74.0, 18.91
1724331217, 92, 74.0, 18.91
1724331218, 92, 74.0, 18.82
1724331219, 92, 74.0, 18.82
1724331220, 92, 68.0, 18.82
1724331221, 92, 68.0, 18.82
1724331222, 91, 68.0, 18.86
1724331223, 91, 68.0, 18.86
1724331224, 91, 68.0, 18.86
1724331225, 91, 68.0, 18.86
1724331226, 91, 68.0, 18.75
1724331227, 91, 68.0, 18.75
1724331228, 91, 68.0, 18.75
1724331229, 91, 68.0, 18.69
1724331230, 91, 68.0, 18.69
1724331231, 91, 68.0, 18.69
1724331232, 91, 68.0, 18.69
1724331233, 91, 68.0, 18.76
1724331234, 91, 68.0, 18.76
1724331235, 91, 68.0, 18.89
1724331236, 91, 68.0, 18.89
1724331237, 91, 68.0, 18.89
1724331238, 92, 68.0, 18.89
1724331239, 92, 68.0, 18.82
1724331240, 95, 67.0, 18.82
1724331241, 98, 67.0, 18.82
1724331242, 99, 67.0, 18.82
1724331243, 102, 67.0, 18.82
1724331244, 106, 67.0, 18.82
1724331245, 108, 70.0, 18.82
1724331246, 109, 70.0, 18.58
1724331247, 110, 70.0, 18.58
1724331248, 111, 70.0, 18.58
1724331249, 112, 70.0, 18.58
1724331250, 113, 79.0, 18.58
1724331251, 111, 79.0, 18.58
1724331252, 106, 79.0, 18.58
1724331253, 105, 79.0, 18.41
1724331254, 104, 79.0, 18.41
1724331255, 103, 82.0, 18.41
1724331256, 102, 82.0, 18.41
1724331257, 101, 82.0, 18.41
1724331258, 101, 82.0, 18.41
1724331259, 100, 82.0, 18.41
1724331260, 98, 84.0, 18.27
1724331261, 96, 84.0, 18.27
1724331262, 95, 84.0, 18.18
1724331263, 94, 84.0, 18.18
1724331264, 93, 84.0, 18.18
1724331265, 91, 85.0, 18.18
1724331266, 89, 85.0, 18.18
1724331267, 87, 85.0, 18.18
1724331268, 86, 85.0, 17.69
1724331269, 86, 85.0, 17.69
1724331270, 87, 84.0, 17.69
1724331271, 87, 84.0, 17.69
1724331272, 90, 84.0, 17.69
1724331273, 91, 84.0, 17.69
1724331274, 93, 84.0, 17.69
1724331275, 93, 81.0, 17.69
1724331276, 93, 81.0, 17.69
1724331277, 93, 81.0, 17.69
1724331278, 92, 81.0, 17.69
1724331279, 91, 81.0, 17.07
1724331280, 91, 78.0, 17.07
1724331281, 91, 78.0, 17.09
1724331282, 91, 78.0, 17.09
1724331283, 91, 78.0, 17.09
1724331284, 90, 78.0, 17.09
1724331285, 90, 75.0, 17.09
1724331286, 90, 75.0, 16.89
1724331287, 90, 75.0, 16.89
1724331288, 90, 75.0, 16.89
1724331289, 89, 75.0, 16.89
1724331290, 89, 72.0, 16.84
1724331291, 89, 72.0, 16.84
1724331292, 89, 72.0, 16.84
1724331293, 89, 72.0, 16.84
1724331294, 89, 72.0, 16.86
1724331295, 88, 71.0, 16.86
1724331296, 88, 71.0, 16.86
1724331297, 88, 71.0, 16.81
1724331298, 88, 71.0, 16.81
1724331299, 88, 71.0, 16.81
1724331300, 88, 72.0, 16.81
1724331301, 88, 72.0, 17.02
1724331302, 88, 72.0, 17.35
1724331303, 88, 72.0, 17.35
1724331304, 88, 72.0, 17.35
1724331305, 88, 72.0, 17.66
1724331306, 88, 72.0, 17.66
1724331307, 88, 72.0, 17.66
1724331308, 88, 72.0, 17.66
1724331309, 88, 72.0, 17.63
1724331310, 87, 71.0, 17.63
1724331311, 87, 71.0, 17.63
1724331312, 87, 71.0, 17.63
1724331313, 87, 71.0, 17.63
1724331314, 87, 71.0, 17.63
1724331315, 86, 69.0, 17.63
1724331316, 86, 69.0, 17.63
1724331317, 86, 69.0, 17.63
1724331318, 86, 69.0, 17.47
1724331319, 86, 69.0, 17.47
1724331320, 86, 69.0, 17.47
1724331321, 86, 69.0, 17.47
1724331322, 87, 69.0, 17.47
1724331323, 87, 69.0, 17.42
1724331324, 87, 69.0, 17.42
1724331325, 87, 68.0, 17.49
1724331326, 88, 68.0, 17.49
1724331327, 88, 68.0, 17.49
1724331328, 88, 68.0, 17.49
1724331329, 90, 68.0, 17.44
1724331330, 92, 69.0, 17.44
1724331331, 94, 69.0, 17.44
1724331332, 93, 69.0, 17.44
1724331333, 93, 69.0, 17.37
1724331334, 93, 69.0, 17.37
1724331335, 92, 70.0, 17.37
1724331336, 93, 70.0, 17.37
1724331337, 92, 70.0, 17.15
1724331338, 92, 70.0, 17.15
1724331339, 91, 70.0, 17.15
1724331340, 91, 71.0, 17.15
1724331341, 91, 71.0, 17.04
1724331342, 92, 71.0, 17.04
1724331343, 94, 71.0, 17.04
1724331344, 96, 71.0, 17.33
1724331345, 97, 72.0, 17.33
1724331346, 98, 72.0, 17.33
1724331347, 98, 72.0, 17.33
1724331348, 98, 72.0, 17.33
1724331349, 98, 72.0, 17.15
1724331350, 97, 75.0, 17.15
1724331351, 97, 75.0, 17.15
1724331352, 97, 75.0, 17.15
1724331353, 97, 75.0, 17.01
1724331354, 97, 75.0, 17.01
1724331355, 97, 77.0, 17.01
1724331356, 97, 77.0, 17.01
1724331357, 97, 77.0, 17.01
1724331358, 97, 77.0, 16.82
1724331359, 97, 77.0, 16.82
1724331360, 94, 78.0, 16.82
1724331361, 89, 78.0, 16.81
1724331362, 84, 78.0, 16.81
1724331363, 83, 78.0, 16.81
1724331364, 83, 78.0, 16.81
1724331365, 83, 78.0, 16.81
1724331366, 83, 78.0, 16.81
1724331367, 84, 78.0, 16.12
1724331368, 85, 78.0, 16.12
1724331369, 86, 78.0, 16.12
1724331370, 87, 76.0, 16.29
1724331371, 88, 76.0, 16.29
1724331372, 88, 76.0, 16.29
1724331373, 89, 76.0, 16.29
1724331374, 89, 76.0, 16.29
1724331375, 89, 76.0, 16.27
1724331376, 90, 76.0, 16.42
1724331377, 90, 76.0, 16.42
1724331378, 90, 76.0, 16.42
1724331379, 90, 76.0, 16.57
1724331380, 90, 74.0, 16.57
1724331381, 91, 74.0, 16.57
1724331382, 91, 74.0, 16.7
1724331383, 92, 74.0, 16.7
1724331384, 92, 74.0, 16.7
1724331385, 92, 73.0, 16.72
1724331386, 92, 73.0, 16.72
1724331387, 91, 73.0, 16.72
1724331388, 91, 73.0, 16.88
1724331389, 91, 73.0, 16.88
1724331390, 92, 72.0, 16.88
1724331391, 92, 72.0, 16.88
1724331392, 92, 72.0, 16.88
1724331393, 92, 72.0, 16.9
1724331394, 92, 72.0, 17.51
1724331395, 92, 72.0, 17.51
1724331396, 92, 72.0, 17.51
1724331397, 92, 72.0, 17.51
1724331398, 92, 72.0, 17.38
1724331399, 92, 72.0, 17.38
1724331400, 92, 73.0, 17.38
1724331401, 92, 73.0, 17.45
1724331402, 92, 73.0, 17.45
1724331403, 92, 73.0, 17.45
1724331404, 92, 73.0, 17.66
1724331405, 92, 74.0, 17.66
1724331406, 91, 74.0, 17.66
1724331407, 91, 74.0, 17.66
1724331408, 91, 74.0, 17.66
1724331409, 91, 74.0, 17.5
1724331410, 91, 73.0, 17.5
1724331411, 91, 73.0, 17.5
1724331412, 91, 73.0, 17.6
1724331413, 91, 73.0, 17.6
1724331414, 92, 73.0, 17.6
1724331415, 92, 74.0, 17.78
1724331416, 91, 74.0, 17.78
1724331417, 90, 74.0, 17.78
1724331418, 90, 74.0, 17.78
1724331419, 92, 74.0, 17.78
1724331420, 92, 73.0, 17.78
1724331421, 86, 73.0, 17.65
1724331422, 87, 73.0, 17.65
1724331423, 82, 73.0, 17.65
1724331424, 80, 73.0, 17.67
1724331425, 81, 71.0, 17.67
1724331426, 81, 71.0, 17.67
1724331427, 82, 71.0, 17.67
1724331428, 82, 71.0, 17.67
1724331429, 83, 71.0, 17.67
1724331430, 83, 69.0, 17.67
1724331431, 83, 69.0, 17.56
1724331432, 84, 69.0, 17.56
1724331433, 87, 69.0, 17.61
1724331434, 88, 69.0, 17.61
1724331435, 90, 66.0, 17.61
1724331436, 91, 66.0, 17.69
1724331437, 92, 66.0, 17.69
1724331438, 92, 66.0, 17.69
1724331439, 92, 66.0, 17.69
1724331440, 93, 65.0, 17.69
1724331441, 93, 65.0, 17.69
1724331442, 94, 65.0, 17.6
1724331443, 94, 65.0, 17.6
1724331444, 95, 65.0, 17.6
1724331445, 95, 64.0, 17.6
1724331446, 95, 64.0, 17.6
1724331447, 95, 64.0, 17.6
1724331448, 94, 64.0, 17.6
1724331449, 94, 64.0, 17.58
1724331450, 94, 66.0, 17.58
1724331451, 95, 66.0, 17.58
1724331452, 95, 66.0, 17.58
1724331453, 96, 66.0, 17.58
1724331454, 96, 66.0, 17.58
1724331455, 96, 69.0, 17.58
1724331456, 96, 69.0, 17.58
1724331457, 96, 69.0, 17.44
1724331458, 96, 69.0, 17.44
1724331459, 96, 69.0, 17.44
1724331460, 96, 72.0, 17.23
1724331461, 97, 72.0, 17.23
1724331462, 97, 72.0, 17.23
1724331463, 97, 72.0, 17.23
1724331464, 96, 72.0, 17.23
1724331465, 95, 76.0, 16.93
1724331466, 94, 76.0, 16.93
1724331467, 94, 76.0, 16.93
1724331468, 93, 76.0, 17.07
1724331469, 92, 76.0, 17.07
1724331470, 92, 79.0, 17.07
1724331471, 92, 79.0, 17.11
1724331472, 92, 79.0, 17.11
1724331473, 92, 79.0, 17.11
1724331474, 91, 79.0, 17.11
1724331475, 91, 79.0, 17.08
1724331476, 89, 79.0, 17.08
1724331477, 88, 79.0, 17.08
1724331478, 88, 79.0, 17.08
1724331479, 88, 79.0, 17.1
1724331480, 88, 78.0, 17.1
1724331481, 88, 78.0, 17.38
1724331482, 89, 78.0, 17.38
1724331483, 89, 78.0, 17.74
1724331484, 89, 78.0, 17.74
1724331485, 90, 76.0, 17.74
1724331486, 90, 76.0, 17.74
1724331487, 90, 76.0, 17.77
1724331488, 90, 76.0, 17.77
1724331489, 90, 76.0, 17.77
1724331490, 89, 75.0, 17.92
1724331491, 87, 75.0, 17.92
1724331492, 84, 75.0, 17.92
1724331493, 81, 75.0, 17.92
1724331494, 80, 75.0, 17.73
1724331495, 80, 73.0, 17.73
1724331496, 80, 73.0, 17.73
1724331497, 80, 73.0, 17.73
1724331498, 81, 73.0, 17.73
1724331499, 81, 73.0, 17.56
1724331500, 81, 71.0, 17.56
1724331501, 81, 71.0, 17.56
1724331502, 82, 71.0, 17.56
1724331503, 82, 71.0, 17.53
1724331504, 84, 71.0, 17.53
1724331505, 84, 65.0, 17.53
1724331506, 84, 65.0, 17.43
1724331507, 83, 65.0, 17.43
1724331508, 86, 65.0, 17.43
1724331509, 89, 65.0, 17.43
1724331510, 93, 60.0, 17.27
1724331511, 95, 60.0, 17.27
1724331512, 95, 60.0, 17.27
1724331513, 95, 60.0, 17.27
1724331514, 95, 60.0, 17.47
1724331515, 95, 59.0, 17.67
1724331516, 94, 59.0, 17.67
1724331517, 93, 59.0, 17.67
1724331518, 93, 59.0, 17.76
1724331519, 93, 59.0, 17.76
1724331520, 92, 58.0, 17.76
1724331521, 92, 58.0, 17.76
1724331522, 91, 58.0, 17.72
1724331523, 91, 58.0, 17.72
1724331524, 91, 58.0, 17.72
1724331525, 91, 57.0, 17.87
1724331526, 91, 57.0, 17.87
1724331527, 91, 57.0, 18.1
1724331528, 91, 57.0, 18.1
1724331529, 91, 57.0, 18.35
1724331530, 90, 59.0, 18.35
1724331531, 90, 59.0, 18.35
1724331532, 90, 59.0, 18.35
1724331533, 88, 59.0, 18.35
1724331534, 86, 59.0, 18.35
1724331535, 86, 63.0, 18.25
1724331536, 86, 63.0, 18.25
1724331537, 86, 63.0, 18.3
1724331538, 85, 63.0, 18.3
1724331539, 85, 63.0, 18.3
1724331540, 84, 67.0, 18.29
1724331541, 83, 67.0, 18.29
1724331542, 84, 67.0, 18.29
1724331543, 84, 67.0, 18.29
1724331544, 85, 67.0, 18.36
1724331545, 85, 67.0, 18.52
1724331546, 86, 67.0, 18.52
1724331547, 86, 67.0, 18.52
1724331548, 87, 67.0, 18.52
1724331549, 87, 67.0, 18.52
1724331550, 87, 67.0, 18.52
1724331551, 88, 67.0, 18.52
1724331552, 88, 67.0, 18.52
1724331553, 88, 67.0, 18.52
1724331554, 89, 67.0, 18.52
1724331555, 89, 67.0, 18.52
1724331556, 90, 67.0, 18.52
1724331557, 90, 67.0, 18.52
1724331558, 90, 67.0, 18.52
1724331559, 90, 67.0, 18.52
1724331560, 90, 68.0, 18.38
1724331561, 91, 68.0, 18.38
1724331562, 91, 68.0, 18.38
1724331563, 91, 68.0, 18.44
1724331564, 90, 68.0, 18.44
1724331565, 90, 69.0, 18.44
1724331566, 89, 69.0, 18.46
1724331567, 88, 69.0, 18.46
1724331568, 88, 69.0, 18.46
1724331569, 89, 69.0, 18.45
1724331570, 89, 69.0, 18.45
1724331571, 89, 69.0, 18.45
1724331572, 90, 69.0, 18.45
1724331573, 90, 69.0, 18.45
1724331574, 90, 69.0, 18.45
1724331575, 89, 71.0, 18.45
1724331576, 89, 71.0, 18.36
1724331577, 90, 71.0, 18.36
1724331578, 90, 71.0, 18.36
1724331579, 89, 71.0, 18.35
1724331580, 89, 72.0, 18.35
1724331581, 88, 72.0, 18.47
1724331582, 86, 72.0, 18.47
1724331583, 85, 72.0, 18.47
1724331584, 84, 72.0, 18.57
1724331585, 84, 72.0, 18.57
1724331586, 84, 72.0, 18.57
1724331587, 86, 72.0, 18.65
1724331588, 88, 72.0, 18.65
1724331589, 89, 72.0, 19.24
1724331590, 91, 71.0, 19.24
1724331591, 91, 71.0, 19.24
1724331592, 91, 71.0, 20.24
1724331593, 91, 71.0, 20.24
1724331594, 92, 71.0, 20.47
1724331595, 92, 72.0, 20.47
