Timestamp, HR(bpm), Stress(ms), Resp(brpm)
1724255966, 84, 43.0, 14.98
1724255967, 83, 43.0, 14.98
1724255968, 84, 43.0, 15.48
1724255969, 84, 43.0, 15.48
1724255970, 84, 43.0, 15.48
1724255971, 84, 45.0, 15.48
1724255972, 85, 45.0, 15.48
1724255973, 86, 45.0, 15.45
1724255974, 87, 45.0, 15.45
1724255975, 87, 45.0, 15.69
1724255976, 88, 48.0, 15.69
1724255977, 88, 48.0, 15.69
1724255978, 88, 48.0, 15.69
1724255979, 89, 48.0, 15.73
1724255980, 89, 48.0, 15.73
1724255981, 89, 51.0, 15.78
1724255982, 90, 51.0, 15.78
1724255983, 91, 51.0, 15.78
1724255984, 92, 51.0, 15.78
1724255985, 92, 51.0, 15.91
1724255986, 93, 54.0, 15.91
1724255987, 93, 54.0, 15.91
1724255988, 92, 54.0, 16.36
1724255989, 92, 54.0, 16.36
1724255990, 92, 54.0, 16.36
1724255991, 92, 58.0, 16.36
1724255992, 92, 58.0, 16.36
1724255993, 92, 58.0, 16.36
1724255994, 92, 58.0, 16.36
1724255995, 91, 58.0, 16.36
1724255996, 91, 58.0, 16.18
1724255997, 90, 58.0, 16.18
1724255998, 90, 58.0, 16.18
1724255999, 89, 58.0, 16.18
1724256000, 89, 58.0, 16.15
1724256001, 88, 62.0, 16.15
1724256002, 88, 62.0, 16.15
1724256003, 87, 62.0, 16.15
1724256004, 86, 62.0, 16.09
1724256005, 85, 62.0, 16.09
1724256006, 85, 63.0, 16.09
1724256007, 84, 63.0, 16.09
1724256008, 83, 63.0, 16.09
1724256009, 83, 63.0, 16.09
1724256010, 82, 63.0, 16.09
1724256011, 81, 62.0, 16.09
1724256012, 80, 62.0, 16.09
1724256013, 79, 62.0, 16.09
1724256014, 79, 62.0, 16.09
1724256015, 79, 62.0, 16.09
1724256016, 79, 57.0, 15.62
1724256017, 79, 57.0, 15.62
1724256018, 80, 57.0, 15.77
1724256019, 80, 57.0, 15.77
1724256020, 81, 57.0, 15.77
1724256021, 82, 52.0, 15.86
1724256022, 82, 52.0, 15.92
1724256023, 82, 52.0, 15.92
1724256024, 82, 52.0, 15.92
1724256025, 82, 52.0, 16.01
1724256026, 81, 48.0, 16.01
1724256027, 81, 48.0, 16.01
1724256028, 82, 48.0, 16.01
1724256029, 82, 48.0, 16.06
1724256030, 83, 48.0, 16.06
1724256031, 83, 46.0, 16.06
1724256032, 83, 46.0, 16.07
1724256033, 83, 46.0, 16.07
1724256034, 84, 46.0, 16.07
1724256035, 84, 46.0, 16.46
1724256036, 84, 48.0, 16.46
1724256037, 84, 48.0, 16.46
1724256038, 84, 48.0, 16.46
1724256039, 84, 48.0, 16.46
1724256040, 84, 48.0, 16.3
1724256041, 84, 49.0, 16.3
1724256042, 84, 49.0, 16.3
1724256043, 84, 49.0, 16.3
1724256044, 84, 49.0, 16.47
1724256045, 84, 49.0, 16.47
1724256046, 84, 54.0, 16.65
1724256047, 84, 54.0, 16.65
1724256048, 86, 54.0, 16.65
1724256049, 86, 54.0, 16.89
1724256050, 86, 54.0, 16.89
1724256051, 84, 59.0, 16.89
1724256052, 84, 59.0, 16.85
1724256053, 80, 59.0, 16.85
1724256054, 78, 59.0, 16.85
1724256055, 79, 59.0, 17.03
1724256056, 80, 63.0, 17.03
1724256057, 81, 63.0, 17.03
1724256058, 82, 63.0, 17.03
1724256059, 82, 63.0, 17.03
1724256060, 82, 63.0, 17.03
1724256061, 82, 65.0, 17.03
1724256062, 83, 65.0, 17.03
1724256063, 83, 65.0, 16.88
1724256064, 84, 65.0, 16.88
1724256065, 84, 65.0, 16.88
1724256066, 84, 61.0, 16.88
1724256067, 84, 61.0, 16.88
1724256068, 85, 61.0, 16.88
1724256069, 85, 61.0, 16.88
1724256070, 85, 61.0, 16.88
1724256071, 85, 63.0, 16.72
1724256072, 84, 63.0, 16.72
1724256073, 82, 63.0, 16.72
1724256074, 81, 63.0, 16.72
1724256075, 80, 63.0, 16.72
1724256076, 79, 60.0, 16.59
1724256077, 79, 60.0, 16.59
1724256078, 80, 60.0, 16.71
1724256079, 81, 60.0, 16.71
1724256080, 82, 60.0, 16.71
1724256081, 83, 54.0, 16.71
1724256082, 83, 54.0, 16.71
1724256083, 85, 54.0, 16.66
1724256084, 86, 54.0, 16.66
1724256085, 85, 54.0, 16.66
1724256086, 84, 48.0, 16.64
1724256087, 82, 48.0, 16.64
1724256088, 78, 48.0, 16.64
1724256089, 72, 48.0, 16.79
1724256090, 67, 48.0, 16.79
1724256091, 65, 42.0, 16.79
1724256092, 64, 42.0, 16.97
1724256093, 64, 42.0, 16.97
1724256094, 64, 42.0, 16.97
1724256095, 66, 42.0, 17.12
1724256096, 68, 37.0, 17.12
1724256097, 72, 37.0, 17.12
1724256098, 75, 37.0, 17.12
1724256099, 77, 37.0, 17.12
1724256100, 79, 37.0, 17.12
1724256101, 81, 26.0, 17.12
1724256102, 82, 26.0, 16.93
1724256103, 82, 26.0, 16.93
1724256104, 84, 26.0, 16.93
1724256105, 86, 26.0, 16.93
1724256106, 86, 24.0, 16.93
1724256107, 86, 24.0, 16.93
1724256108, 86, 24.0, 16.98
1724256109, 86, 24.0, 16.98
1724256110, 85, 24.0, 16.98
1724256111, 85, 24.0, 16.98
1724256112, 86, 24.0, 16.98
1724256113, 85, 24.0, 16.98
1724256114, 85, 24.0, 16.98
1724256115, 85, 24.0, 16.98
1724256116, 84, 24.0, 16.98
1724256117, 83, 24.0, 16.98
1724256118, 82, 24.0, 16.98
1724256119, 82, 24.0, 16.81
1724256120, 81, 24.0, 16.81
1724256121, 81, 28.0, 16.81
1724256122, 80, 28.0, 16.81
1724256123, 79, 28.0, 16.81
1724256124, 78, 28.0, 16.65
1724256125, 78, 28.0, 16.65
1724256126, 79, 37.0, 16.65
1724256127, 80, 37.0, 16.65
1724256128, 80, 37.0, 16.65
1724256129, 80, 37.0, 16.65
1724256130, 80, 37.0, 16.65
1724256131, 80, 48.0, 16.65
1724256132, 79, 48.0, 16.33
1724256133, 78, 48.0, 16.33
1724256134, 78, 48.0, 16.33
1724256135, 77, 48.0, 16.33
1724256136, 77, 49.0, 16.26
1724256137, 75, 49.0, 16.26
1724256138, 75, 49.0, 16.26
1724256139, 74, 49.0, 16.26
1724256140, 74, 49.0, 16.26
1724256141, 74, 49.0, 16.26
1724256142, 74, 49.0, 16.26
1724256143, 76, 49.0, 16.26
1724256144, 77, 49.0, 16.26
1724256145, 79, 49.0, 15.46
1724256146, 80, 51.0, 15.46
1724256147, 82, 51.0, 15.46
1724256148, 83, 51.0, 15.46
1724256149, 84, 51.0, 15.46
1724256150, 85, 51.0, 15.46
1724256151, 85, 47.0, 15.6
1724256152, 85, 47.0, 15.6
1724256153, 85, 47.0, 15.77
1724256154, 85, 47.0, 15.77
1724256155, 85, 47.0, 15.77
1724256156, 85, 47.0, 15.77
1724256157, 85, 47.0, 15.77
1724256158, 86, 47.0, 15.71
1724256159, 85, 47.0, 15.71
1724256160, 85, 47.0, 15.71
1724256161, 85, 42.0, 15.71
1724256162, 85, 42.0, 15.71
1724256163, 86, 42.0, 15.71
1724256164, 85, 42.0, 15.71
1724256165, 85, 42.0, 15.71
1724256166, 85, 43.0, 15.62
1724256167, 85, 43.0, 15.64
1724256168, 85, 43.0, 15.64
1724256169, 85, 43.0, 15.64
1724256170, 85, 43.0, 15.64
1724256171, 84, 46.0, 15.64
1724256172, 84, 46.0, 15.64
1724256173, 83, 46.0, 15.64
1724256174, 82, 46.0, 15.64
1724256175, 82, 46.0, 15.64
1724256176, 82, 48.0, 15.48
1724256177, 82, 48.0, 15.48
1724256178, 82, 48.0, 15.48
1724256179, 82, 48.0, 15.48
1724256180, 83, 48.0, 15.48
1724256181, 83, 51.0, 15.48
1724256182, 83, 51.0, 15.48
1724256183, 83, 51.0, 15.48
1724256184, 84, 51.0, 15.48
1724256185, 85, 51.0, 14.95
1724256186, 85, 51.0, 14.95
1724256187, 86, 51.0, 14.95
1724256188, 88, 51.0, 14.95
1724256189, 90, 51.0, 14.95
1724256190, 91, 51.0, 14.95
1724256191, 90, 56.0, 14.95
1724256192, 89, 56.0, 14.95
1724256193, 90, 56.0, 14.95
1724256194, 90, 56.0, 14.5
1724256195, 90, 56.0, 14.5
1724256196, 90, 60.0, 14.5
1724256197, 90, 60.0, 14.5
1724256198, 90, 60.0, 14.5
1724256199, 91, 60.0, 14.5
1724256200, 91, 60.0, 14.5
1724256201, 91, 64.0, 14.15
1724256202, 91, 64.0, 14.15
1724256203, 90, 64.0, 14.15
1724256204, 90, 64.0, 14.31
1724256205, 90, 64.0, 14.31
1724256206, 89, 68.0, 14.43
1724256207, 89, 68.0, 14.43
1724256208, 87, 68.0, 14.43
1724256209, 87, 68.0, 14.53
1724256210, 87, 68.0, 14.53
1724256211, 86, 70.0, 14.69
1724256212, 86, 70.0, 14.69
1724256213, 86, 70.0, 14.69
1724256214, 86, 70.0, 14.69
1724256215, 86, 70.0, 14.69
1724256216, 86, 70.0, 15.09
1724256217, 86, 70.0, 15.09
1724256218, 87, 70.0, 15.09
1724256219, 87, 70.0, 15.07
1724256220, 86, 70.0, 15.07
1724256221, 84, 70.0, 15.07
1724256222, 83, 70.0, 15.12
1724256223, 77, 70.0, 15.12
1724256224, 76, 70.0, 15.12
1724256225, 77, 70.0, 15.12
1724256226, 76, 67.0, 15.14
1724256227, 75, 67.0, 15.14
1724256228, 79, 67.0, 15.14
1724256229, 77, 67.0, 15.14
1724256230, 76, 67.0, 14.86
1724256231, 77, 61.0, 14.86
1724256232, 78, 61.0, 15.11
1724256233, 79, 61.0, 15.11
1724256234, 80, 61.0, 15.11
1724256235, 80, 61.0, 15.11
1724256236, 81, 57.0, 15.11
1724256237, 82, 57.0, 15.11
1724256238, 83, 57.0, 15.11
1724256239, 82, 57.0, 15.11
1724256240, 81, 57.0, 15.11
1724256241, 80, 51.0, 15.01
1724256242, 80, 51.0, 15.01
1724256243, 80, 51.0, 15.01
1724256244, 81, 51.0, 15.01
1724256245, 82, 51.0, 15.0
1724256246, 83, 47.0, 15.0
1724256247, 84, 47.0, 15.0
1724256248, 85, 47.0, 15.0
1724256249, 84, 47.0, 15.0
1724256250, 84, 47.0, 15.0
1724256251, 83, 44.0, 15.0
1724256252, 82, 44.0, 15.0
1724256253, 83, 44.0, 15.02
1724256254, 84, 44.0, 15.02
1724256255, 89, 44.0, 15.02
1724256256, 101, 46.0, 15.02
1724256257, 106, 46.0, 15.02
1724256258, 110, 46.0, 15.02
1724256259, 112, 46.0, 15.02
1724256260, 113, 46.0, 15.02
1724256261, 113, 51.0, 15.02
1724256262, 113, 51.0, 14.32
1724256263, 111, 51.0, 14.32
1724256264, 106, 51.0, 14.32
1724256265, 100, 51.0, 14.66
1724256266, 94, 58.0, 14.66
1724256267, 92, 58.0, 14.89
1724256268, 89, 58.0, 14.89
1724256269, 88, 58.0, 14.89
1724256270, 88, 58.0, 15.03
1724256271, 87, 66.0, 15.03
1724256272, 87, 66.0, 15.03
1724256273, 87, 66.0, 15.12
1724256274, 87, 66.0, 15.12
1724256275, 88, 66.0, 15.12
1724256276, 88, 70.0, 15.79
1724256277, 89, 70.0, 15.79
1724256278, 91, 70.0, 15.79
1724256279, 93, 70.0, 15.79
1724256280, 94, 70.0, 15.84
1724256281, 94, 70.0, 15.84
1724256282, 94, 70.0, 15.84
1724256283, 94, 70.0, 15.84
1724256284, 93, 70.0, 16.45
1724256285, 92, 70.0, 16.89
1724256286, 92, 69.0, 16.89
1724256287, 92, 69.0, 16.89
1724256288, 92, 69.0, 16.89
1724256289, 91, 69.0, 16.89
1724256290, 91, 69.0, 16.77
1724256291, 91, 66.0, 16.77
1724256292, 90, 66.0, 16.77
1724256293, 90, 66.0, 16.9
1724256294, 91, 66.0, 16.9
1724256295, 93, 66.0, 16.9
1724256296, 94, 64.0, 16.9
1724256297, 94, 64.0, 16.9
1724256298, 93, 64.0, 16.9
1724256299, 94, 64.0, 16.84
1724256300, 93, 64.0, 16.91
1724256301, 93, 60.0, 16.91
1724256302, 93, 60.0, 16.91
1724256303, 93, 60.0, 16.95
1724256304, 92, 60.0, 16.95
1724256305, 94, 60.0, 16.95
1724256306, 95, 58.0, 17.12
1724256307, 94, 58.0, 17.12
1724256308, 94, 58.0, 17.12
1724256309, 93, 58.0, 17.31
1724256310, 91, 58.0, 17.31
1724256311, 90, 60.0, 17.31
1724256312, 89, 60.0, 17.71
1724256313, 88, 60.0, 17.71
1724256314, 88, 60.0, 17.71
1724256315, 88, 60.0, 17.71
1724256316, 88, 57.0, 17.61
1724256317, 87, 57.0, 17.61
1724256318, 87, 57.0, 17.85
1724256319, 87, 57.0, 17.85
1724256320, 86, 57.0, 17.85
1724256321, 86, 55.0, 17.85
1724256322, 87, 55.0, 17.85
1724256323, 88, 55.0, 17.73
1724256324, 89, 55.0, 17.73
1724256325, 90, 55.0, 17.73
1724256326, 91, 48.0, 17.84
1724256327, 92, 48.0, 17.84
1724256328, 93, 48.0, 17.84
1724256329, 95, 48.0, 17.85
1724256330, 95, 48.0, 17.85
1724256331, 91, 44.0, 17.85
1724256332, 89, 44.0, 17.85
1724256333, 89, 44.0, 17.97
1724256334, 89, 44.0, 17.97
1724256335, 89, 44.0, 17.97
1724256336, 89, 40.0, 17.97
1724256337, 89, 40.0, 17.97
1724256338, 89, 40.0, 17.97
1724256339, 89, 40.0, 17.97
1724256340, 89, 40.0, 17.97
1724256341, 89, 36.0, 17.77
1724256342, 89, 36.0, 17.77
1724256343, 88, 36.0, 17.77
1724256344, 88, 36.0, 17.77
1724256345, 88, 36.0, 17.77
1724256346, 88, 36.0, 17.77
1724256347, 87, 36.0, 17.77
1724256348, 87, 36.0, 17.77
1724256349, 87, 36.0, 17.77
1724256350, 86, 36.0, 17.63
1724256351, 86, 41.0, 17.63
1724256352, 85, 41.0, 17.65
1724256353, 85, 41.0, 17.65
1724256354, 85, 41.0, 17.65
1724256355, 85, 41.0, 17.65
1724256356, 85, 46.0, 17.65
1724256357, 85, 46.0, 17.65
1724256358, 86, 46.0, 17.65
1724256359, 86, 46.0, 17.65
1724256360, 86, 46.0, 17.52
1724256361, 87, 52.0, 17.52
1724256362, 87, 52.0, 17.52
1724256363, 86, 52.0, 17.52
1724256364, 87, 52.0, 17.5
1724256365, 87, 52.0, 17.5
1724256366, 87, 57.0, 17.55
1724256367, 87, 57.0, 17.55
1724256368, 87, 57.0, 17.55
1724256369, 87, 57.0, 17.55
1724256370, 87, 57.0, 17.55
1724256371, 87, 64.0, 17.44
1724256372, 87, 64.0, 17.44
1724256373, 87, 64.0, 17.56
1724256374, 87, 64.0, 17.56
1724256375, 89, 64.0, 17.56
1724256376, 91, 68.0, 17.56
1724256377, 93, 68.0, 17.56
1724256378, 91, 68.0, 17.56
1724256379, 90, 68.0, 17.56
1724256380, 90, 68.0, 17.56
1724256381, 89, 69.0, 17.56
1724256382, 89, 69.0, 17.56
1724256383, 89, 69.0, 17.41
1724256384, 89, 69.0, 17.41
1724256385, 88, 69.0, 17.41
1724256386, 88, 70.0, 17.41
1724256387, 88, 70.0, 17.41
1724256388, 89, 70.0, 17.41
1724256389, 89, 70.0, 17.41
1724256390, 89, 70.0, 17.41
1724256391, 90, 71.0, 17.3
1724256392, 89, 71.0, 17.3
1724256393, 89, 71.0, 17.3
1724256394, 90, 71.0, 17.24
1724256395, 91, 71.0, 17.24
1724256396, 92, 72.0, 17.24
1724256397, 92, 72.0, 17.24
1724256398, 92, 72.0, 17.24
1724256399, 93, 72.0, 17.19
1724256400, 93, 72.0, 17.19
1724256401, 93, 72.0, 17.19
1724256402, 93, 72.0, 17.19
1724256403, 94, 72.0, 17.19
1724256404, 94, 72.0, 17.19
1724256405, 94, 72.0, 17.19
1724256406, 94, 73.0, 16.52
1724256407, 93, 73.0, 16.52
1724256408, 93, 73.0, 16.52
1724256409, 93, 73.0, 16.62
1724256410, 93, 73.0, 16.62
1724256411, 93, 74.0, 16.62
1724256412, 93, 74.0, 16.64
1724256413, 92, 74.0, 16.64
1724256414, 91, 74.0, 16.64
1724256415, 90, 74.0, 16.81
1724256416, 87, 75.0, 16.81
1724256417, 83, 75.0, 16.95
1724256418, 79, 75.0, 16.95
1724256419, 79, 75.0, 17.1
1724256420, 79, 75.0, 17.1
1724256421, 79, 72.0, 17.1
1724256422, 79, 72.0, 17.41
1724256423, 80, 72.0, 17.41
1724256424, 81, 72.0, 17.71
1724256425, 83, 72.0, 17.71
1724256426, 83, 67.0, 17.71
1724256427, 84, 67.0, 17.71
1724256428, 86, 67.0, 17.66
1724256429, 88, 67.0, 17.66
1724256430, 90, 67.0, 17.66
1724256431, 93, 63.0, 17.98
1724256432, 95, 63.0, 17.98
1724256433, 97, 63.0, 17.98
1724256434, 98, 63.0, 18.11
1724256435, 100, 63.0, 18.11
1724256436, 101, 61.0, 18.11
1724256437, 102, 61.0, 18.11
1724256438, 103, 61.0, 18.11
1724256439, 103, 61.0, 18.11
1724256440, 104, 61.0, 18.05
1724256441, 102, 61.0, 18.05
1724256442, 98, 61.0, 18.05
1724256443, 95, 61.0, 18.05
1724256444, 90, 61.0, 17.98
1724256445, 86, 61.0, 17.98
1724256446, 83, 62.0, 17.98
1724256447, 83, 62.0, 18.34
1724256448, 82, 62.0, 18.34
1724256449, 82, 62.0, 18.34
1724256450, 82, 62.0, 18.55
1724256451, 83, 64.0, 18.55
1724256452, 83, 64.0, 18.8
1724256453, 83, 64.0, 18.8
1724256454, 83, 64.0, 19.03
1724256455, 84, 64.0, 19.03
1724256456, 84, 66.0, 19.03
1724256457, 86, 66.0, 19.03
1724256458, 86, 66.0, 19.34
1724256459, 86, 66.0, 19.34
1724256460, 87, 66.0, 19.34
1724256461, 90, 69.0, 19.34
1724256462, 91, 69.0, 19.34
1724256463, 93, 69.0, 19.21
1724256464, 96, 69.0, 19.21
1724256465, 96, 69.0, 19.21
1724256466, 98, 69.0, 19.21
1724256467, 98, 69.0, 19.17
1724256468, 98, 69.0, 19.17
1724256469, 99, 69.0, 19.22
1724256470, 99, 69.0, 19.22
1724256471, 100, 69.0, 19.22
1724256472, 100, 69.0, 19.22
1724256473, 100, 69.0, 19.13
1724256474, 101, 69.0, 19.13
1724256475, 101, 69.0, 19.13
1724256476, 100, 69.0, 19.23
1724256477, 98, 69.0, 19.23
1724256478, 96, 69.0, 19.23
1724256479, 94, 69.0, 19.23
1724256480, 91, 69.0, 19.08
1724256481, 89, 71.0, 19.08
1724256482, 88, 71.0, 19.08
1724256483, 88, 71.0, 18.99
1724256484, 88, 71.0, 18.99
1724256485, 87, 71.0, 18.99
1724256486, 87, 75.0, 18.99
1724256487, 87, 75.0, 19.14
1724256488, 87, 75.0, 19.14
1724256489, 87, 75.0, 19.14
1724256490, 86, 75.0, 19.02
1724256491, 86, 75.0, 19.02
1724256492, 86, 75.0, 19.02
1724256493, 86, 75.0, 19.02
1724256494, 86, 75.0, 19.15
1724256495, 87, 75.0, 19.15
1724256496, 87, 75.0, 19.08
1724256497, 88, 75.0, 19.08
1724256498, 91, 75.0, 19.2
1724256499, 92, 75.0, 19.2
1724256500, 92, 75.0, 19.2
1724256501, 92, 73.0, 19.2
1724256502, 92, 73.0, 19.19
1724256503, 93, 73.0, 19.19
1724256504, 92, 73.0, 19.41
1724256505, 91, 73.0, 19.41
1724256506, 91, 69.0, 19.41
1724256507, 90, 69.0, 19.41
1724256508, 90, 69.0, 19.34
1724256509, 92, 69.0, 19.34
1724256510, 93, 69.0, 19.47
1724256511, 92, 66.0, 19.47
1724256512, 92, 66.0, 19.47
1724256513, 91, 66.0, 19.47
1724256514, 91, 66.0, 19.4
1724256515, 91, 66.0, 19.4
1724256516, 90, 63.0, 19.4
1724256517, 90, 63.0, 19.43
1724256518, 91, 63.0, 19.43
1724256519, 96, 63.0, 19.43
1724256520, 101, 63.0, 19.43
1724256521, 107, 62.0, 19.43
1724256522, 110, 62.0, 19.34
1724256523, 111, 62.0, 19.34
