Timestamp, HR(bpm), Stress(ms), Resp(brpm)
1724253299, 83, 20.0, 14.37
1724253300, 87, 20.0, 14.49
1724253301, 88, 22.0, 14.49
1724253302, 88, 22.0, 14.49
1724253303, 89, 22.0, 14.49
1724253304, 88, 22.0, 14.49
1724253305, 89, 22.0, 14.49
1724253306, 88, 25.0, 14.49
1724253307, 89, 25.0, 14.66
1724253308, 90, 25.0, 14.66
1724253309, 100, 25.0, 14.66
1724253310, 111, 25.0, 14.66
1724253311, 113, 33.0, 14.66
1724253312, 112, 33.0, 14.66
1724253313, 113, 33.0, 14.66
1724253314, 112, 33.0, 14.66
1724253315, 110, 33.0, 14.63
1724253316, 108, 46.0, 14.63
1724253317, 105, 46.0, 14.63
1724253318, 103, 46.0, 14.63
1724253319, 101, 46.0, 14.63
1724253320, 100, 46.0, 14.49
1724253321, 99, 54.0, 14.49
1724253322, 98, 54.0, 14.49
1724253323, 95, 54.0, 14.49
1724253324, 93, 54.0, 14.49
1724253325, 92, 54.0, 14.49
1724253326, 91, 62.0, 14.49
1724253327, 90, 62.0, 14.36
1724253328, 90, 62.0, 14.36
1724253329, 90, 62.0, 14.36
1724253330, 90, 62.0, 14.36
1724253331, 87, 69.0, 13.61
1724253332, 82, 69.0, 13.61
1724253333, 77, 69.0, 13.61
1724253334, 74, 69.0, 13.61
1724253335, 73, 69.0, 13.8
1724253336, 70, 73.0, 13.8
1724253337, 67, 73.0, 13.8
1724253338, 58, 73.0, 13.8
1724253339, 57, 73.0, 13.8
1724253340, 57, 73.0, 13.76
1724253341, 57, 68.0, 13.76
1724253342, 58, 68.0, 13.89
1724253343, 58, 68.0, 13.89
1724253344, 58, 68.0, 13.89
1724253345, 58, 68.0, 13.89
1724253346, 58, 57.0, 13.86
1724253347, 58, 57.0, 13.86
1724253348, 57, 57.0, 13.86
1724253349, 56, 57.0, 13.86
1724253350, 56, 57.0, 13.86
1724253351, 56, 42.0, 13.86
1724253352, 56, 42.0, 13.88
1724253353, 57, 42.0, 13.88
1724253354, 57, 42.0, 13.88
1724253355, 58, 42.0, 13.88
1724253356, 58, 26.0, 13.88
1724253357, 58, 26.0, 13.88
1724253358, 58, 26.0, 13.8
1724253359, 58, 26.0, 13.8
1724253360, 59, 26.0, 13.8
1724253361, 59, 20.0, 13.8
1724253362, 59, 20.0, 13.8
1724253363, 59, 20.0, 13.8
1724253364, 59, 20.0, 13.89
1724253365, 58, 20.0, 13.89
1724253366, 58, 14.0, 13.89
1724253367, 58, 14.0, 13.89
1724253368, 59, 14.0, 13.89
1724253369, 58, 14.0, 13.89
1724253370, 58, 14.0, 13.89
1724253371, 58, 10.0, 13.89
1724253372, 58, 10.0, 13.89
1724253373, 58, 10.0, 13.72
1724253374, 58, 10.0, 13.72
1724253375, 58, 10.0, 13.72
1724253376, 58, 7.0, 13.72
1724253377, 57, 7.0, 13.72
1724253378, 57, 7.0, 13.66
1724253379, 57, 7.0, 13.66
1724253380, 57, 7.0, 13.77
1724253381, 56, 5.0, 13.77
1724253382, 56, 5.0, 13.77
1724253383, 56, 5.0, 13.77
1724253384, 56, 5.0, 13.77
1724253385, 56, 5.0, 13.73
1724253386, 56, 3.0, 13.73
1724253387, 56, 3.0, 13.73
1724253388, 56, 3.0, 13.73
1724253389, 57, 3.0, 13.75
1724253390, 57, 3.0, 13.75
1724253391, 60, 2.0, 13.75
1724253392, 66, 2.0, 13.75
1724253393, 70, 2.0, 13.8
1724253394, 72, 2.0, 13.8
1724253395, 74, 2.0, 13.8
1724253396, 76, NaN, 13.8
1724253397, 77, NaN, 14.01
1724253398, 77, NaN, 14.01
1724253399, 76, NaN, 14.01
1724253400, 76, NaN, 14.02
1724253401, 76, NaN, 14.02
1724253402, 76, NaN, 14.02
1724253403, 76, NaN, 14.02
1724253404, 76, NaN, 14.02
1724253405, 76, NaN, 13.92
1724253406, 76, NaN, 13.92
1724253407, 76, NaN, 13.92
1724253408, 77, NaN, 14.09
1724253409, 76, NaN, NaN
1724253444, 72, NaN, 14.09
1724253445, 72, NaN, 13.9
1724253446, 73, NaN, 13.9
1724253447, 74, NaN, 13.9
1724253448, 72, NaN, 13.9
1724253449, 73, NaN, 13.9
1724253450, 73, NaN, 13.88
1724253451, 74, NaN, 13.88
1724253452, 75, NaN, 13.88
1724253453, 74, NaN, 14.0
1724253454, 76, NaN, 14.0
1724253455, 77, NaN, 14.0
1724253456, 80, NaN, 14.0
1724253457, 82, NaN, 14.0
1724253458, 86, NaN, 14.0
1724253459, 89, NaN, 14.0
1724253460, 91, NaN, 14.0
1724253461, 93, 50.0, 13.91
1724253462, 90, 50.0, 14.03
1724253463, 88, 50.0, 14.03
1724253464, 86, 50.0, 14.03
1724253465, 83, 50.0, 14.03
1724253466, 82, 63.0, 14.03
1724253467, 82, 63.0, 14.03
1724253468, 81, 63.0, 14.03
1724253469, 81, 63.0, 14.03
1724253470, 82, 63.0, 14.03
1724253471, 82, 57.0, 14.03
1724253472, 82, 57.0, 13.89
1724253473, 83, 57.0, 13.89
1724253474, 84, 57.0, 13.89
1724253475, 84, 57.0, 13.96
1724253476, 84, 57.0, 13.96
1724253477, 85, 57.0, 13.96
1724253478, 87, 57.0, 14.08
1724253479, 89, 57.0, 14.08
1724253480, 90, 57.0, 14.25
1724253481, 93, 59.0, 14.25
1724253482, 92, 59.0, 14.25
1724253483, 92, 59.0, 14.25
1724253484, 90, 59.0, 14.25
1724253485, 91, 59.0, 14.25
1724253486, 91, 61.0, 14.25
1724253487, 90, 61.0, 14.25
1724253488, 88, 61.0, 14.25
1724253489, 84, 61.0, 14.17
1724253490, 83, 61.0, 14.17
1724253491, 81, 65.0, 14.17
1724253492, 80, 65.0, 14.17
1724253493, 79, 65.0, 14.33
1724253494, 79, 65.0, 14.33
1724253495, 79, 65.0, 14.33
1724253496, 78, 58.0, 14.33
1724253497, 78, 58.0, 14.33
1724253498, 78, 58.0, 14.16
1724253499, 77, 58.0, 14.16
1724253500, 78, 58.0, 14.16
1724253501, 78, 57.0, 14.16
1724253502, 78, 57.0, 14.16
1724253503, 80, 57.0, 14.16
1724253504, 81, 57.0, 14.16
1724253505, 82, 57.0, 14.16
1724253506, 83, 53.0, 14.16
1724253507, 84, 53.0, 14.16
1724253508, 83, 53.0, 13.68
1724253509, 82, 53.0, 13.83
1724253510, 81, 53.0, 13.83
1724253511, 81, 50.0, 13.83
1724253512, 81, 50.0, 13.83
1724253513, 81, 50.0, 13.83
1724253514, 81, 50.0, 13.83
1724253515, 82, 50.0, 13.64
1724253516, 82, 45.0, 13.64
1724253517, 81, 45.0, 13.64
1724253518, 80, 45.0, 13.64
1724253519, 79, 45.0, 13.85
1724253520, 78, 45.0, 13.85
1724253521, 75, 36.0, 13.85
1724253522, 74, 36.0, 13.91
1724253523, 72, 36.0, 13.91
1724253524, 73, 36.0, 13.91
1724253525, 74, 36.0, 13.91
1724253526, 75, 36.0, 14.12
1724253527, 76, 36.0, 14.12
1724253528, 78, 36.0, 14.12
1724253529, 77, 36.0, 14.12
1724253530, 77, 36.0, 14.12
1724253531, 78, 27.0, 14.12
1724253532, 78, 27.0, 14.26
1724253533, 79, 27.0, 14.26
1724253534, 81, 27.0, 14.26
1724253535, 81, 27.0, 13.98
1724253536, 81, 23.0, 13.98
1724253537, 81, 23.0, 13.98
1724253538, 83, 23.0, 13.98
1724253539, 86, 23.0, 14.41
1724253540, 88, 23.0, 14.41
1724253541, 88, 22.0, 14.71
1724253542, 89, 22.0, 14.71
1724253543, 88, 22.0, 14.71
1724253544, 88, 22.0, 14.92
1724253545, 90, 22.0, 14.92
1724253546, 89, 21.0, 15.12
1724253547, 90, 21.0, 15.12
1724253548, 90, 21.0, 15.12
1724253549, 91, 21.0, 16.0
1724253550, 91, 21.0, 16.0
1724253551, 91, 22.0, 19.96
1724253552, 92, 22.0, 19.96
1724253553, 93, 22.0, 19.96
1724253554, 94, 22.0, 19.96
1724253555, 93, 22.0, 19.96
1724253556, 93, 22.0, 19.96
1724253557, 93, 22.0, 19.96
1724253558, 93, 22.0, 19.96
1724253559, 92, 22.0, 19.96
1724253560, 91, 22.0, 19.96
1724253561, 90, 24.0, 19.96
1724253562, 90, 24.0, 19.96
1724253563, 89, 24.0, 19.89
1724253564, 88, 24.0, 19.89
1724253565, 88, 24.0, 19.89
1724253566, 87, 37.0, 19.89
1724253567, 86, 37.0, 19.89
1724253568, 86, 37.0, 19.89
1724253569, 85, 37.0, 19.89
1724253570, 85, 37.0, 19.84
1724253571, 85, 45.0, 19.84
1724253572, 85, 45.0, 19.84
1724253573, 84, 45.0, 19.84
1724253574, 83, 45.0, 19.84
1724253575, 81, 45.0, 19.84
1724253576, 83, 51.0, 19.84
1724253577, 83, 51.0, 19.84
1724253578, 85, 51.0, 19.84
1724253579, 86, 51.0, 19.79
1724253580, 86, 51.0, 19.76
1724253581, 85, 55.0, 19.76
1724253582, 83, 55.0, 19.76
1724253583, 82, 55.0, 19.73
1724253584, 83, 55.0, 19.73
1724253585, 84, 55.0, 19.73
1724253586, 84, 58.0, 19.73
1724253587, 83, 58.0, 19.73
1724253588, 83, 58.0, 19.83
1724253589, 80, 58.0, 19.83
1724253590, 78, 58.0, 19.83
1724253591, 77, 59.0, 19.83
1724253592, 77, 59.0, 19.83
1724253593, 77, 59.0, 19.83
1724253594, 77, 59.0, 19.83
1724253595, 77, 59.0, 19.83
1724253596, 77, 53.0, 19.7
1724253597, 77, 53.0, 19.7
1724253598, 78, 53.0, 19.7
1724253599, 77, 53.0, 19.7
1724253600, 76, 53.0, 19.58
1724253601, 76, 46.0, 19.58
1724253602, 75, 46.0, 19.58
1724253603, 75, 46.0, 19.58
1724253604, 75, 46.0, 19.52
1724253605, 74, 46.0, 19.52
1724253606, 74, NaN, 19.52
1724253607, 74, NaN, 19.52
1724253608, 74, NaN, 19.52
1724253609, 74, NaN, 19.43
1724253610, 74, NaN, 19.43
1724253611, 74, NaN, 19.43
1724253612, 74, NaN, 19.43
1724253613, 74, NaN, 19.43
1724253614, 74, NaN, 19.43
1724253615, 74, NaN, 19.43
1724253616, 75, NaN, 19.43
1724253617, 75, NaN, 19.43
1724253618, 76, NaN, 19.43
1724253619, 76, NaN, 19.43
1724253620, 76, NaN, 19.43
1724253621, 76, NaN, 18.66
1724253622, 76, NaN, 18.66
1724253623, 76, NaN, 18.66
1724253624, 76, NaN, 18.66
1724253625, 76, NaN, 18.02
1724253626, 76, NaN, 18.02
1724253627, 76, NaN, 18.02
1724253628, 77, NaN, 18.03
1724253629, 78, NaN, 18.03
1724253630, 80, NaN, 18.03
1724253631, 83, 32.0, 18.1
1724253632, 85, 32.0, 18.1
1724253633, 88, 32.0, 18.1
1724253634, 91, 32.0, 18.14
1724253635, 93, 32.0, 18.14
1724253636, 93, 48.0, 18.23
1724253637, 94, 48.0, 18.23
1724253638, 93, 48.0, 18.23
1724253639, 94, 48.0, 18.23
1724253640, 94, 48.0, 18.23
1724253641, 94, 58.0, 18.1
1724253642, 94, 58.0, 18.1
1724253643, 94, 58.0, 18.1
1724253644, 94, 58.0, 18.1
1724253645, 94, 58.0, 18.23
1724253646, 94, 52.0, 18.23
1724253647, 94, 52.0, 18.23
1724253648, 94, 52.0, 18.14
1724253649, 94, 52.0, 18.14
1724253650, 94, 52.0, 18.14
1724253651, 95, 48.0, 18.14
1724253652, 97, 48.0, 18.11
1724253653, 97, 48.0, 18.11
1724253654, 96, 48.0, 18.11
1724253655, 97, 48.0, 18.16
1724253656, 95, 46.0, 18.16
1724253657, 92, 46.0, 18.16
1724253658, 89, 46.0, 18.27
1724253659, 91, 46.0, 18.27
1724253660, 92, 46.0, 18.27
1724253661, 93, 53.0, 18.27
1724253662, 93, 53.0, 18.14
1724253663, 93, 53.0, 18.14
1724253664, 91, 53.0, 18.14
1724253665, 91, 53.0, 18.14
1724253666, 90, 50.0, 18.01
1724253667, 91, 50.0, 18.01
1724253668, 89, 50.0, 18.01
1724253669, 89, 50.0, 17.97
1724253670, 88, 50.0, 17.97
1724253671, 88, 45.0, 17.97
1724253672, 88, 45.0, 17.97
1724253673, 89, 45.0, 17.77
1724253674, 90, 45.0, 17.77
1724253675, 91, 45.0, 17.77
1724253676, 91, 45.0, 17.77
1724253677, 91, 45.0, 17.85
1724253678, 91, 45.0, 17.85
1724253679, 91, 45.0, 17.85
1724253680, 91, 45.0, 17.29
1724253681, 91, 50.0, 17.29
1724253682, 91, 50.0, 17.29
1724253683, 92, 50.0, 17.29
1724253684, 91, 50.0, 17.29
1724253685, 91, 50.0, 17.47
1724253686, 91, 57.0, 17.47
1724253687, 92, 57.0, 17.47
1724253688, 92, 57.0, 17.47
1724253689, 93, 57.0, 17.47
1724253690, 93, 57.0, 17.47
1724253691, 93, 57.0, 17.36
1724253692, 93, 57.0, 17.36
1724253693, 92, 57.0, 17.36
1724253694, 92, 57.0, 17.43
1724253695, 92, 57.0, 17.43
1724253696, 92, 60.0, 17.43
1724253697, 92, 60.0, 17.46
1724253698, 91, 60.0, 17.51
1724253699, 90, 60.0, 17.51
1724253700, 89, 60.0, 17.51
1724253701, 88, 63.0, 17.51
1724253702, 87, 63.0, 17.51
1724253703, 87, 63.0, 17.47
1724253704, 87, 63.0, 17.47
1724253705, 87, 63.0, 17.47
1724253706, 88, 69.0, 17.47
1724253707, 89, 69.0, 17.43
1724253708, 89, 69.0, 17.43
1724253709, 91, 69.0, 17.59
1724253710, 93, 69.0, 17.59
1724253711, 94, 69.0, 17.59
1724253712, 94, 69.0, NaN
1724253713, NaN, 69.0, NaN
1724253714, NaN, 69.0, NaN
1724253715, NaN, 69.0, NaN
1724253716, NaN, 68.0, NaN
1724253717, NaN, 68.0, NaN
1724253718, NaN, 68.0, NaN
1724253719, NaN, 68.0, NaN
1724253720, NaN, 68.0, NaN
1724253721, NaN, 67.0, NaN
1724253722, NaN, 67.0, NaN
1724253723, NaN, 67.0, NaN
1724253724, NaN, 67.0, NaN
1724253725, NaN, 67.0, NaN
1724253726, NaN, 65.0, NaN
1724253727, NaN, 65.0, NaN
1724253728, NaN, 65.0, NaN
1724253729, NaN, 65.0, NaN
1724253730, NaN, 65.0, NaN
1724253731, NaN, 68.0, NaN
1724253732, NaN, 68.0, NaN
1724253733, NaN, 68.0, NaN
1724253734, NaN, 68.0, NaN
1724253735, 72, 68.0, 17.72
1724253736, 69, NaN, 17.57
1724253737, 71, NaN, 17.57
1724253738, 71, NaN, 17.57
1724253739, 72, NaN, 17.57
1724253740, 74, NaN, 17.57
1724253741, 75, NaN, 17.57
1724253742, 76, NaN, 17.57
1724253743, 77, NaN, 17.54
1724253744, 78, NaN, 17.54
1724253745, 78, NaN, 17.54
1724253746, 79, NaN, 17.54
1724253747, 78, NaN, 17.54
1724253748, 77, NaN, 17.46
1724253749, 76, NaN, 17.46
1724253750, 74, NaN, 17.5
1724253751, 76, 32.0, 17.5
1724253752, 82, 32.0, 17.57
1724253753, 92, 32.0, 17.57
1724253754, 93, 32.0, 17.57
1724253755, 91, 32.0, 17.57
1724253756, 92, 41.0, 17.51
1724253757, 93, 41.0, 17.51
1724253758, 95, 41.0, 17.51
1724253759, 96, 41.0, 17.51
1724253760, 95, 41.0, 17.49
1724253761, 93, 53.0, 17.49
1724253762, 94, 53.0, 17.49
1724253763, 96, 53.0, 17.49
1724253764, 96, 53.0, 17.41
1724253765, 100, 53.0, 17.41
1724253766, 101, 59.0, 17.41
1724253767, 103, 59.0, 17.52
1724253768, 104, 59.0, 17.52
1724253769, 105, 59.0, 17.77
1724253770, 105, 59.0, 17.77
1724253771, 104, 64.0, 17.77
1724253772, 103, 64.0, 17.77
1724253773, 102, 64.0, 17.77
1724253774, 103, 64.0, 17.65
1724253775, 103, 64.0, 17.65
1724253776, 104, 68.0, 17.65
1724253777, 104, 68.0, 17.65
1724253778, 104, 68.0, 17.65
1724253779, 105, 68.0, 17.56
1724253780, 103, 68.0, 17.56
1724253781, 101, 78.0, 17.56
1724253782, 99, 78.0, 17.56
1724253783, 98, 78.0, 17.53
1724253784, 98, 78.0, 17.53
1724253785, 98, 78.0, 17.53
1724253786, 97, 84.0, 17.56
1724253787, 99, 84.0, 17.56
1724253788, 101, 84.0, 17.56
1724253789, 101, 84.0, 17.56
1724253790, 104, 84.0, 17.56
1724253791, 102, 84.0, 17.56
1724253792, 100, 84.0, 17.26
1724253793, 96, 84.0, 17.26
1724253794, 94, 84.0, 17.26
1724253795, 91, 84.0, 17.26
1724253796, 88, 81.0, 17.26
1724253797, 87, 81.0, 16.86
1724253798, 86, 81.0, 16.86
1724253799, 86, 81.0, 16.86
1724253800, 85, 81.0, 16.86
1724253801, 85, 76.0, 16.86
1724253802, 84, 76.0, 16.86
1724253803, 85, 76.0, 16.86
1724253804, 86, 76.0, 16.56
1724253805, 86, 76.0, 16.56
1724253806, 86, 69.0, 16.56
1724253807, 85, 69.0, 16.56
1724253808, 84, 69.0, 16.56
1724253809, 85, 69.0, 16.56
1724253810, 85, 69.0, 16.56
1724253811, 85, 65.0, 16.56
1724253812, 85, 65.0, 16.56
1724253813, 85, 65.0, 16.56
1724253814, 85, 65.0, 16.22
1724253815, 86, 65.0, 16.22
1724253816, 87, 55.0, 16.0
1724253817, 87, 55.0, 16.0
1724253818, 88, 55.0, 16.0
1724253819, 88, 55.0, 16.0
1724253820, 88, 55.0, 16.0
1724253821, 88, 47.0, 16.0
1724253822, 88, 47.0, 16.0
1724253823, 87, 47.0, 16.0
1724253824, 85, 47.0, 16.0
1724253825, 85, 47.0, 16.0
1724253826, 85, 42.0, 16.0
1724253827, 85, 42.0, 16.0
1724253828, 86, 42.0, 15.23
1724253829, 86, 42.0, 15.34
1724253830, 86, 42.0, 15.34
1724253831, 85, 38.0, 15.34
1724253832, 84, 38.0, 15.34
1724253833, 83, 38.0, 15.34
1724253834, 81, 38.0, 15.34
1724253835, 80, 38.0, 15.34
1724253836, 77, 42.0, 15.22
1724253837, 75, 42.0, 15.22
1724253838, 74, 42.0, 15.22
1724253839, 74, 42.0, 15.22
1724253840, 74, 42.0, 15.22
1724253841, 74, 37.0, 15.12
1724253842, 73, 37.0, 15.12
1724253843, 75, 37.0, 15.12
1724253844, 74, 37.0, 15.22
1724253845, 73, 37.0, 15.22
1724253846, 72, 37.0, 15.22
1724253847, 71, 37.0, 15.22
1724253848, 72, 37.0, 15.22
1724253849, 78, 37.0, 15.14
1724253850, 81, 37.0, 15.14
1724253851, 83, 36.0, 15.14
1724253852, 83, 36.0, 15.3
1724253853, 83, 36.0, 15.3
1724253854, 83, 36.0, 15.3
1724253855, 82, 36.0, 15.3
1724253856, 81, 36.0, 15.27
1724253857, 81, 36.0, 15.27
1724253858, 81, 36.0, 15.27
1724253859, 81, 36.0, 15.27
1724253860, 81, 36.0, 15.25
1724253861, 82, 36.0, 15.25
1724253862, 81, 36.0, 15.47
1724253863, 80, 36.0, 15.47
1724253864, 80, 36.0, 15.47
1724253865, 79, 36.0, 15.47
1724253866, 78, 32.0, 15.47
1724253867, 77, 32.0, 15.47
1724253868, 77, 32.0, 15.47
1724253869, 76, 32.0, 15.57
1724253870, 74, 32.0, 15.57
1724253871, 75, 31.0, 15.57
1724253872, 77, 31.0, 15.57
1724253873, 77, 31.0, 15.57
1724253874, 78, 31.0, 15.57
1724253875, 77, 31.0, 15.57
1724253876, 78, 30.0, 15.57
1724253877, 76, 30.0, 15.42
1724253878, 77, 30.0, 15.42
1724253879, 78, 30.0, 15.42
1724253880, 78, 30.0, 15.42
1724253881, 78, 30.0, 15.42
1724253882, 78, 30.0, 15.42
1724253883, 78, 30.0, 15.44
1724253884, 78, 30.0, 15.44
1724253885, 78, 30.0, 15.44
1724253886, 77, 30.0, 15.51
1724253887, 76, 30.0, 15.51
1724253888, 75, 30.0, 15.51
1724253889, 75, 30.0, 15.51
1724253890, 73, 30.0, 15.51
1724253891, 72, 30.0, 15.51
1724253892, 72, 30.0, 15.51
1724253893, 69, 30.0, 15.47
1724253894, 65, 30.0, 15.47
1724253895, 61, 30.0, 14.93
1724253896, 60, 27.0, 14.93
1724253897, 59, 27.0, 14.93
1724253898, 59, 27.0, 14.93
1724253899, 59, 27.0, 15.33
1724253900, 59, 27.0, 15.33
1724253901, 59, 25.0, 15.33
1724253902, 59, 25.0, 15.41
1724253903, 59, 25.0, 15.41
1724253904, 59, 25.0, 15.41
1724253905, 59, 25.0, 15.41
1724253906, 59, 21.0, 15.43
1724253907, 59, 21.0, 15.43
1724253908, 59, 21.0, 15.43
1724253909, 59, 21.0, 15.43
1724253910, 60, 21.0, 15.43
1724253911, 60, 16.0, 15.25
1724253912, 60, 16.0, 15.25
1724253913, 60, 16.0, 15.25
1724253914, 60, 16.0, 15.25
1724253915, 60, 16.0, 15.25
1724253916, 61, 12.0, 15.17
1724253917, 61, 12.0, 15.17
1724253918, 62, 12.0, 15.17
1724253919, 62, 12.0, 15.17
1724253920, 62, 12.0, 15.17
1724253921, 62, 8.0, 14.75
1724253922, 62, 8.0, 14.75
1724253923, 62, 8.0, 14.75
1724253924, 62, 8.0, 14.75
1724253925, 62, 8.0, 14.92
1724253926, 62, 5.0, 14.92
1724253927, 62, 5.0, 14.92
1724253928, 62, 5.0, 14.88
1724253929, 63, 5.0, 14.88
1724253930, 63, 5.0, 14.88
1724253931, 63, 2.0, 14.97
1724253932, 64, 2.0, 14.97
1724253933, 64, 2.0, 14.97
1724253934, 65, 2.0, 14.97
1724253935, 67, 2.0, 14.95
1724253936, 67, 4.0, 14.95
1724253937, 68, 4.0, 14.95
1724253938, 68, 4.0, 14.95
1724253939, 68, 4.0, 14.95
1724253940, 68, 4.0, 14.95
1724253941, 68, 7.0, 14.95
1724253942, 69, 7.0, 15.14
1724253943, 70, 7.0, 15.14
1724253944, 72, 7.0, 15.14
1724253945, 74, 7.0, 15.2
1724253946, 76, 9.0, 15.2
1724253947, 77, 9.0, 15.2
1724253948, 78, 9.0, 15.38
1724253949, 78, 9.0, 15.38
1724253950, 79, 9.0, 15.38
1724253951, 79, 12.0, 15.54
1724253952, 79, 12.0, 15.54
1724253953, 81, 12.0, 15.54
1724253954, 80, 12.0, 15.54
1724253955, 77, 12.0, 15.53
1724253956, 71, 16.0, 15.53
1724253957, 67, 16.0, 15.95
1724253958, 66, 16.0, 15.95
1724253959, 65, 16.0, 15.95
1724253960, 64, 16.0, 16.18
1724253961, 64, 20.0, 16.18
1724253962, 64, 20.0, 16.18
1724253963, 64, 20.0, 16.18
1724253964, 65, 20.0, 16.19
1724253965, 65, 20.0, 16.19
1724253966, 65, 20.0, 16.37
1724253967, 64, 20.0, 16.37
1724253968, 63, 20.0, 16.37
1724253969, 63, 20.0, 16.37
1724253970, 65, 20.0, 16.37
1724253971, 67, 21.0, 16.27
1724253972, 70, 21.0, 16.27
1724253973, 72, 21.0, 16.27
1724253974, 74, 21.0, 16.27
1724253975, 76, 21.0, 16.38
1724253976, 78, 21.0, 16.38
1724253977, 79, 21.0, 16.38
