Timestamp, HR(bpm), Stress(ms), Resp(brpm)
1724082324, 64, 4.0, 13.84
1724082325, 64, 4.0, 13.84
1724082326, 64, 4.0, 13.84
1724082327, 65, 4.0, 13.84
1724082328, 65, 4.0, 13.93
1724082329, 65, 4.0, 13.93
1724082330, 66, 4.0, 13.93
1724082331, 67, 7.0, 13.93
1724082332, 69, 7.0, 13.97
1724082333, 69, 7.0, 13.97
1724082334, 71, 7.0, 13.97
1724082335, 73, 7.0, 13.97
1724082336, 73, NaN, 13.97
1724082337, 73, NaN, 13.69
1724082338, 73, NaN, 13.69
1724082339, 73, NaN, 13.69
1724082340, 74, NaN, 13.69
1724082341, 74, NaN, 13.69
1724082342, 75, NaN, 13.44
1724082343, 75, NaN, 13.44
1724082344, 75, NaN, 13.44
1724082345, 76, NaN, 13.65
1724082346, 76, NaN, 13.65
1724082347, 77, NaN, 13.65
1724082348, 78, NaN, 13.8
1724082349, 78, NaN, 13.8
1724082350, 79, NaN, 13.91
1724082351, 81, NaN, 13.91
1724082352, 81, NaN, 13.91
1724082353, 81, NaN, 13.91
1724082354, 81, NaN, 13.91
1724082355, 80, NaN, 13.91
1724082356, 78, 23.0, 13.91
1724082357, 78, 23.0, 13.94
1724082358, 78, 23.0, 13.94
1724082359, 77, 23.0, 13.94
1724082360, 76, 23.0, 13.94
1724082361, 75, 44.0, 13.88
1724082362, 75, 44.0, 13.88
1724082363, 75, 44.0, 13.88
1724082364, 74, 44.0, 13.88
1724082365, 74, 44.0, 13.88
1724082366, 74, NaN, 13.88
1724082367, 74, NaN, 13.88
1724082368, 74, NaN, 13.88
1724082369, 74, NaN, 13.87
1724082370, 74, NaN, 13.9
1724082371, 74, NaN, 13.9
1724082372, 75, NaN, 13.9
1724082373, 75, NaN, 13.9
1724082374, 75, NaN, 13.9
1724082375, 75, NaN, 13.9
1724082376, 74, NaN, 13.9
1724082377, 74, NaN, 13.9
1724082378, 74, NaN, 13.9
1724082379, 74, NaN, 13.9
1724082380, 74, NaN, NaN
1724082387, 72, NaN, 13.9
1724082388, 73, NaN, 13.72
1724082389, 74, NaN, 13.72
1724082390, 74, NaN, 13.72
1724082391, 72, NaN, 13.79
1724082392, 73, NaN, 13.79
1724082393, 76, NaN, 13.79
1724082394, 76, NaN, 13.79
1724082395, 75, NaN, 13.81
1724082396, 74, NaN, 13.81
1724082397, 73, NaN, 13.91
1724082398, 73, NaN, 13.91
1724082399, 72, NaN, 13.91
1724082400, 71, NaN, 14.0
1724082401, 71, NaN, 14.0
1724082402, 71, NaN, 14.0
1724082403, 71, NaN, 14.0
1724082404, 71, NaN, 14.04
1724082405, 71, NaN, 14.04
1724082406, 71, NaN, 14.04
1724082407, 72, NaN, 14.04
1724082408, 73, NaN, 14.03
1724082409, 74, NaN, 14.03
1724082410, 75, NaN, 14.03
1724082411, 75, NaN, 14.15
1724082412, 75, NaN, 14.15
1724082413, 75, NaN, 14.15
1724082414, 75, NaN, 14.39
1724082415, 75, NaN, 14.39
1724082416, 75, NaN, 14.66
1724082417, 75, NaN, 14.66
1724082418, 75, NaN, 14.66
1724082419, 76, NaN, 14.66
1724082420, 76, NaN, 14.74
1724082421, 76, NaN, 14.74
1724082422, 77, NaN, 15.24
1724082423, 80, NaN, 15.24
1724082424, 83, NaN, 15.24
1724082425, 83, NaN, 15.24
1724082426, 83, 30.0, 15.24
1724082427, 82, 30.0, 15.24
1724082428, 82, 30.0, 15.24
1724082429, 82, 30.0, 15.42
1724082430, 81, 30.0, 15.42
1724082431, 80, 40.0, 15.42
1724082432, 79, 40.0, 15.42
1724082433, 78, 40.0, 15.42
1724082434, 76, 40.0, 15.42
1724082435, 75, 40.0, 15.42
1724082436, 74, 38.0, 15.27
1724082437, 74, 38.0, 15.27
1724082438, 76, 38.0, 15.27
1724082439, 77, 38.0, 15.27
1724082440, 74, 38.0, 15.27
1724082441, 73, NaN, 15.27
1724082442, 73, NaN, 15.18
1724082443, 72, NaN, 15.18
1724082444, 72, NaN, 15.18
1724082445, 73, NaN, 15.18
1724082446, 73, NaN, 15.25
1724082447, 74, NaN, 15.25
1724082448, 75, NaN, 15.38
1724082449, 76, NaN, 15.38
1724082450, 79, NaN, 15.38
1724082451, 80, NaN, 15.49
1724082452, 82, NaN, 15.49
1724082453, 83, NaN, 15.63
1724082454, 83, NaN, 15.63
1724082455, 83, NaN, 15.63
1724082456, 83, 39.0, 16.36
1724082457, 84, 39.0, 16.36
1724082458, 83, 39.0, 16.36
1724082459, 83, 39.0, 16.36
1724082460, 82, 39.0, 16.36
1724082461, 82, 39.0, 16.36
1724082462, 80, 39.0, 16.25
1724082463, 80, 39.0, 16.25
1724082464, 80, 39.0, 16.25
1724082465, 80, 39.0, 16.25
1724082466, 80, 41.0, 16.25
1724082467, 81, 41.0, 16.21
1724082468, 82, 41.0, 16.21
1724082469, 84, 41.0, 16.21
1724082470, 87, 41.0, 16.21
1724082471, 87, 48.0, 16.21
1724082472, 88, 48.0, 16.21
1724082473, 88, 48.0, 16.12
1724082474, 87, 48.0, 16.12
1724082475, 87, 48.0, 16.12
1724082476, 87, 51.0, 16.18
1724082477, 87, 51.0, 16.18
1724082478, 87, 51.0, 16.18
1724082479, 88, 51.0, 16.31
1724082480, 88, 51.0, 16.31
1724082481, 88, 54.0, 16.41
1724082482, 88, 54.0, 16.41
1724082483, 87, 54.0, 16.41
1724082484, 87, 54.0, 16.46
1724082485, 87, 54.0, 16.46
1724082486, 87, 60.0, 16.46
1724082487, 88, 60.0, 16.46
1724082488, 88, 60.0, 16.47
1724082489, 88, 60.0, 16.47
1724082490, 88, 60.0, 16.83
1724082491, 88, 63.0, 16.83
1724082492, 88, 63.0, 17.13
1724082493, 88, 63.0, 17.13
1724082494, 88, 63.0, 17.13
1724082495, 87, 63.0, 17.18
1724082496, 87, 69.0, 17.18
1724082497, 86, 69.0, 17.18
1724082498, 86, 69.0, 17.21
1724082499, 85, 69.0, 17.21
1724082500, 84, 69.0, 17.21
1724082501, 84, 68.0, 17.21
1724082502, 84, 68.0, 17.21
1724082503, 84, 68.0, 17.21
1724082504, 84, 68.0, 17.16
1724082505, 84, 68.0, 17.16
1724082506, 83, 67.0, 17.16
1724082507, 83, 67.0, 17.16
1724082508, 83, 67.0, 17.16
1724082509, 82, 67.0, 17.16
1724082510, 81, 67.0, 17.16
1724082511, 80, 65.0, 17.16
1724082512, 80, 65.0, 17.05
1724082513, 80, 65.0, 17.02
1724082514, 80, 65.0, 17.02
1724082515, 80, 65.0, 17.02
1724082516, 79, 60.0, 17.02
1724082517, 80, 60.0, 17.02
1724082518, 80, 60.0, 17.02
1724082519, 81, 60.0, 17.02
1724082520, 81, 60.0, 17.02
1724082521, 81, 54.0, 17.02
1724082522, 82, 54.0, 17.02
1724082523, 82, 54.0, 17.02
1724082524, 82, 54.0, 16.71
1724082525, 82, 54.0, 16.71
1724082526, 82, 51.0, 16.71
1724082527, 82, 51.0, 16.71
1724082528, 83, 51.0, 16.71
1724082529, 83, 51.0, 16.72
1724082530, 83, 51.0, 16.72
1724082531, 83, 48.0, 16.73
1724082532, 83, 48.0, 16.73
1724082533, 82, 48.0, 16.73
1724082534, 83, 48.0, 16.73
1724082535, 83, 48.0, 16.73
1724082536, 84, 48.0, 16.58
1724082537, 85, 48.0, 16.58
1724082538, 86, 48.0, 16.58
1724082539, 87, 48.0, 16.69
1724082540, 87, 48.0, 16.69
1724082541, 87, 43.0, 16.94
1724082542, 88, 43.0, 16.94
1724082543, 89, 43.0, 17.14
1724082544, 89, 43.0, 17.14
1724082545, 89, 43.0, 17.14
1724082546, 88, 42.0, 17.14
1724082547, 90, 42.0, 17.11
1724082548, 91, 42.0, 17.11
1724082549, 93, 42.0, 17.11
1724082550, 95, 42.0, 17.11
1724082551, 96, 42.0, 17.11
1724082552, 97, 42.0, 17.11
1724082553, 98, 42.0, 17.44
1724082554, 98, 42.0, 17.44
1724082555, 98, 42.0, 17.44
1724082556, 98, 39.0, 17.44
1724082557, 98, 39.0, 17.44
1724082558, 97, 39.0, 17.44
1724082559, 98, 39.0, 17.44
1724082560, 99, 39.0, 17.44
1724082561, 100, 39.0, 17.44
1724082562, 100, 39.0, 17.44
1724082563, 100, 39.0, 17.44
1724082564, 100, 39.0, 17.29
1724082565, 100, 39.0, 17.29
1724082566, 99, 43.0, 17.29
1724082567, 99, 43.0, 17.29
1724082568, 98, 43.0, 17.29
1724082569, 94, 43.0, 17.33
1724082570, 92, 43.0, 17.28
1724082571, 92, 52.0, 17.28
1724082572, 91, 52.0, 17.28
1724082573, 91, 52.0, 17.28
1724082574, 90, 52.0, 17.28
1724082575, 89, 52.0, 17.28
1724082576, 86, 59.0, 17.4
1724082577, 85, 59.0, 17.4
1724082578, 85, 59.0, 17.4
1724082579, 85, 59.0, 17.4
1724082580, 85, 59.0, 17.4
1724082581, 84, 61.0, 17.44
1724082582, 81, 61.0, 17.44
1724082583, 76, 61.0, 17.44
1724082584, 72, 61.0, 17.44
1724082585, 70, 61.0, 17.44
1724082586, 70, 63.0, 17.44
1724082587, 70, 63.0, 17.44
1724082588, 70, 63.0, 17.26
1724082589, 70, 63.0, 17.26
1724082590, 70, 63.0, 17.34
1724082591, 70, 61.0, 17.34
1724082592, 70, 61.0, 17.34
1724082593, 70, 61.0, 17.34
1724082594, 70, 61.0, 17.34
1724082595, 69, 61.0, 17.34
1724082596, 70, 51.0, 17.3
1724082597, 70, 51.0, 17.3
1724082598, 71, 51.0, 17.3
1724082599, 71, 51.0, 17.3
1724082600, 72, 51.0, 17.3
1724082601, 73, 42.0, 17.3
1724082602, 74, 42.0, 17.12
1724082603, 74, 42.0, 17.12
1724082604, 74, 42.0, 17.12
1724082605, 76, 42.0, 17.12
1724082606, 84, 30.0, 17.05
1724082607, 84, 30.0, 17.05
1724082608, 84, 30.0, 17.22
1724082609, 84, 30.0, 17.22
1724082610, 83, 30.0, 17.22
1724082611, 82, 25.0, 17.25
1724082612, 81, 25.0, 17.25
1724082613, 80, 25.0, 17.37
1724082614, 79, 25.0, 17.37
1724082615, 79, 25.0, 17.37
1724082616, 79, 25.0, 17.37
1724082617, 78, 25.0, 17.37
1724082618, 77, 25.0, 17.4
1724082619, 77, 25.0, 17.4
1724082620, 76, 25.0, 17.77
1724082621, 75, 25.0, 17.77
1724082622, 74, 25.0, 18.33
1724082623, 73, 25.0, 18.33
1724082624, 71, 25.0, 18.33
1724082625, 66, 25.0, 19.03
1724082626, 64, NaN, 19.03
1724082627, 62, NaN, 19.55
1724082628, 61, NaN, 19.55
1724082629, 61, NaN, 19.55
1724082630, 62, NaN, 21.45
1724082631, 62, 20.0, 21.45
1724082632, 63, 20.0, 21.45
1724082633, 63, 20.0, 21.45
1724082634, 63, 20.0, 21.28
1724082635, 64, 20.0, 21.28
1724082636, 66, 17.0, 21.37
1724082637, 69, 17.0, 21.37
1724082638, 71, 17.0, 21.37
1724082639, 74, 17.0, 21.35
1724082640, 75, 17.0, 21.35
1724082641, 75, 16.0, 21.35
1724082642, 73, 16.0, 21.35
1724082643, 73, 16.0, 21.35
1724082644, 71, 16.0, 21.35
1724082645, 69, 16.0, 21.35
1724082646, 68, 12.0, 21.22
1724082647, 67, 12.0, 21.22
1724082648, 66, 12.0, 21.22
1724082649, 66, 12.0, 21.22
1724082650, 66, 12.0, 21.15
1724082651, 66, 9.0, 21.15
1724082652, 66, 9.0, 21.18
1724082653, 66, 9.0, 21.18
1724082654, 66, 9.0, 21.2
1724082655, 66, 9.0, 21.2
1724082656, 67, 10.0, 21.2
1724082657, 68, 10.0, 21.23
1724082658, 69, 10.0, 21.23
1724082659, 69, 10.0, 21.3
1724082660, 70, 10.0, 21.3
1724082661, 70, 12.0, 21.3
1724082662, 71, 12.0, 21.3
1724082663, 71, 12.0, 21.08
1724082664, 71, 12.0, 21.08
1724082665, 71, 12.0, 21.08
1724082666, 71, 14.0, 21.25
1724082667, 73, 14.0, 21.25
1724082668, 73, 14.0, 21.25
1724082669, 73, 14.0, 21.2
1724082670, 74, 14.0, 21.2
1724082671, 75, 15.0, 21.2
1724082672, 76, 15.0, 21.2
1724082673, 77, 15.0, 21.2
1724082674, 78, 15.0, 21.04
1724082675, 78, 15.0, 21.04
1724082676, 79, 15.0, 21.04
1724082677, 79, 15.0, 21.09
1724082678, 79, 15.0, 21.09
1724082679, 79, 15.0, 21.09
1724082680, 78, 15.0, 21.06
1724082681, 78, 18.0, 21.06
1724082682, 78, 18.0, 21.13
1724082683, 76, 18.0, 21.13
1724082684, 70, 18.0, 21.13
1724082685, 68, 18.0, 21.13
1724082686, 67, NaN, 21.13
1724082687, 64, NaN, 21.13
1724082688, 63, NaN, 21.03
1724082689, 61, NaN, 21.03
1724082690, 61, NaN, 21.03
1724082691, 62, 16.0, 21.08
1724082692, 63, 16.0, 21.08
1724082693, 64, 16.0, 21.08
1724082694, 65, 16.0, 21.08
1724082695, 65, 16.0, 21.0
1724082696, 66, 15.0, 21.0
1724082697, 66, 15.0, 21.03
1724082698, 67, 15.0, 21.03
1724082699, 68, 15.0, 21.03
1724082700, 68, 15.0, 21.03
1724082701, 69, 14.0, 20.94
1724082702, 69, 14.0, 20.94
1724082703, 69, 14.0, 20.94
1724082704, 69, 14.0, 20.94
1724082705, 70, 14.0, 20.84
1724082706, 72, 12.0, 20.84
1724082707, 73, 12.0, 20.84
1724082708, 73, 12.0, 20.84
1724082709, 73, 12.0, 20.84
1724082710, 74, 12.0, 20.84
1724082711, 74, 10.0, 20.84
1724082712, 74, 10.0, 20.59
1724082713, 74, 10.0, 20.59
1724082714, 74, 10.0, 20.59
1724082715, 76, 10.0, 20.55
1724082716, 73, 11.0, 20.55
1724082717, 76, 11.0, 20.55
1724082718, 77, 11.0, 20.55
1724082719, 75, 11.0, 20.36
1724082720, 73, 11.0, 20.36
1724082721, 72, 14.0, 20.36
1724082722, 70, 14.0, 20.16
1724082723, 69, 14.0, 20.16
1724082724, 68, 14.0, 20.16
1724082725, 68, 14.0, 20.26
1724082726, 68, 17.0, 20.26
1724082727, 68, 17.0, 20.26
1724082728, 69, 17.0, 20.26
1724082729, 69, 17.0, 20.26
1724082730, 69, 17.0, 20.26
1724082731, 68, 19.0, 20.1
1724082732, 67, 19.0, 20.1
1724082733, 67, 19.0, 19.93
1724082734, 67, 19.0, 19.93
1724082735, 67, 19.0, 19.93
1724082736, 67, 21.0, 19.92
1724082737, 66, 21.0, 19.92
1724082738, 66, 21.0, 19.92
1724082739, 68, 21.0, 19.92
1724082740, 70, 21.0, 19.79
1724082741, 72, 22.0, 19.79
1724082742, 70, 22.0, 19.79
1724082743, 65, 22.0, 19.69
1724082744, 65, 22.0, 19.69
1724082745, 62, 22.0, 19.69
1724082746, 59, 22.0, 19.34
1724082747, 57, 22.0, 19.34
1724082748, 58, 22.0, 19.34
1724082749, 59, 22.0, 19.34
1724082750, 56, 22.0, 19.27
1724082751, 56, 21.0, 19.27
1724082752, 54, 21.0, 19.27
1724082753, 51, 21.0, 19.27
1724082754, 49, 21.0, 19.31
1724082755, 49, 21.0, 19.31
1724082756, 49, 19.0, 19.58
1724082757, 49, 19.0, 19.58
1724082758, 49, 19.0, 19.79
1724082759, 49, 19.0, 19.79
1724082760, 49, 19.0, 19.79
1724082761, 49, 16.0, 19.8
1724082762, 49, 16.0, 19.8
1724082763, 50, 16.0, 19.8
1724082764, 52, 16.0, 19.8
1724082765, 53, 16.0, 20.04
1724082766, 54, 12.0, 20.04
1724082767, 54, 12.0, 20.04
1724082768, 54, 12.0, 19.9
1724082769, 54, 12.0, 19.9
1724082770, 55, 12.0, 19.9
1724082771, 57, 8.0, 19.92
1724082772, 60, 8.0, 19.92
1724082773, 63, 8.0, 19.92
1724082774, 65, 8.0, 19.95
1724082775, 66, 8.0, 19.95
1724082776, 67, 5.0, 19.95
1724082777, 69, 5.0, 20.06
1724082778, 70, 5.0, 20.06
1724082779, 70, 5.0, 20.06
1724082780, 71, 5.0, 20.06
1724082781, 72, NaN, 20.06
1724082782, 73, NaN, 20.06
1724082783, 74, NaN, 19.95
1724082784, 73, NaN, 19.95
1724082785, 73, NaN, 20.0
1724082786, 72, NaN, 20.0
1724082787, 72, NaN, 20.0
1724082788, 72, NaN, 19.97
1724082789, 72, NaN, 19.97
1724082790, 72, NaN, 19.97
1724082791, 72, 1.0, 20.04
1724082792, 72, 1.0, 20.04
1724082793, 74, 1.0, 20.04
1724082794, 75, 1.0, 19.97
1724082795, 76, 1.0, 19.97
1724082796, 77, NaN, 19.97
1724082797, 79, NaN, 20.03
1724082798, 81, NaN, 20.03
1724082799, 81, NaN, 20.03
1724082800, 82, NaN, 20.08
1724082801, 83, 12.0, 20.08
1724082802, 83, 12.0, 20.16
1724082803, 82, 12.0, 20.16
1724082804, 81, 12.0, 20.16
1724082805, 80, 12.0, 20.16
1724082806, 80, 23.0, 20.16
1724082807, 79, 23.0, 20.15
1724082808, 78, 23.0, 20.15
1724082809, 78, 23.0, 20.15
1724082810, 78, 23.0, 19.94
1724082811, 78, 27.0, 19.94
1724082812, 79, 27.0, 19.94
1724082813, 80, 27.0, 19.94
1724082814, 83, 27.0, 19.8
1724082815, 85, 27.0, 19.8
1724082816, 86, 27.0, 19.8
1724082817, 86, 27.0, 19.8
1724082818, 83, 27.0, 19.68
1724082819, 83, 27.0, 19.68
1724082820, 82, 27.0, 19.68
1724082821, 82, 42.0, 19.74
1724082822, 82, 42.0, 19.74
1724082823, 82, 42.0, 19.74
1724082824, 81, 42.0, 19.74
1724082825, 80, 42.0, 19.74
1724082826, 80, 33.0, 19.38
1724082827, 79, 33.0, 19.38
1724082828, 79, 33.0, 19.5
1724082829, 80, 33.0, 19.5
1724082830, 81, 33.0, 19.5
1724082831, 82, 29.0, 19.5
1724082832, 82, 29.0, 19.5
1724082833, 82, 29.0, 19.5
1724082834, 81, 29.0, 19.38
1724082835, 80, 29.0, 19.38
1724082836, 80, 25.0, 19.38
1724082837, 79, 25.0, 19.38
1724082838, 80, 25.0, 19.38
1724082839, 80, 25.0, 19.41
1724082840, 80, 25.0, 19.41
1724082841, 81, 24.0, 19.41
1724082842, 81, 24.0, 19.36
1724082843, 80, 24.0, 19.36
1724082844, 81, 24.0, 19.36
1724082845, 82, 24.0, 19.36
1724082846, 83, 26.0, 19.36
1724082847, 84, 26.0, 19.36
1724082848, 85, 26.0, 19.36
1724082849, 85, 26.0, 19.36
1724082850, 84, 26.0, 19.23
1724082851, 85, 25.0, 19.23
1724082852, 86, 25.0, 19.31
1724082853, 86, 25.0, 19.31
1724082854, 87, 25.0, 19.31
1724082855, 88, 25.0, 19.31
1724082856, 88, 33.0, 19.31
1724082857, 89, 33.0, 19.31
1724082858, 89, 33.0, 19.31
1724082859, 89, 33.0, 19.31
1724082860, 89, 33.0, 19.31
1724082861, 89, 36.0, 19.31
1724082862, 89, 36.0, 19.31
1724082863, 89, 36.0, 19.31
1724082864, 89, 36.0, 19.31
1724082865, 89, 36.0, 19.31
1724082866, 88, 41.0, 19.21
1724082867, 87, 41.0, 19.21
1724082868, 87, 41.0, 19.21
1724082869, 85, 41.0, 19.2
1724082870, 85, 41.0, 19.2
1724082871, 84, 45.0, 19.2
1724082872, 83, 45.0, 19.2
1724082873, 83, 45.0, 19.18
1724082874, 83, 45.0, 19.18
1724082875, 83, 45.0, 19.18
1724082876, 84, 48.0, 19.15
1724082877, 84, 48.0, 19.15
1724082878, 85, 48.0, 19.15
1724082879, 85, 48.0, 19.15
1724082880, 85, 48.0, 19.07
1724082881, 84, 54.0, 19.07
1724082882, 85, 54.0, 19.07
1724082883, 85, 54.0, 19.39
1724082884, 83, 54.0, 19.39
1724082885, 85, 54.0, 19.62
1724082886, 88, 56.0, 19.62
1724082887, 91, 56.0, 19.62
1724082888, 92, 56.0, 19.76
1724082889, 94, 56.0, 19.76
1724082890, 94, 56.0, 19.76
1724082891, 95, 58.0, 19.63
1724082892, 95, 58.0, 19.63
1724082893, 93, 58.0, 19.91
1724082894, 93, 58.0, 19.91
1724082895, 91, 58.0, 19.91
1724082896, 88, 60.0, 19.95
1724082897, 87, 60.0, 19.95
1724082898, 88, 60.0, 19.95
1724082899, 87, 60.0, 20.2
1724082900, 87, 60.0, 20.2
1724082901, 87, 60.0, 20.2
1724082902, 86, 60.0, 20.18
1724082903, 86, 60.0, 20.18
1724082904, 89, 60.0, 20.18
1724082905, 90, 60.0, 20.19
1724082906, 91, 58.0, 20.19
1724082907, 91, 58.0, 20.3
1724082908, 89, 58.0, 20.3
1724082909, 88, 58.0, 20.3
1724082910, 88, 58.0, 20.48
1724082911, 85, 55.0, 20.48
1724082912, 72, 55.0, 20.48
1724082913, 69, 55.0, 20.48
1724082914, 69, 55.0, 20.48
1724082915, 70, 55.0, 20.48
1724082916, 71, 48.0, 20.26
1724082917, 71, 48.0, 20.26
1724082918, 71, 48.0, 20.26
1724082919, 70, 48.0, 20.26
1724082920, 70, 48.0, 20.22
1724082921, 70, 39.0, 20.22
1724082922, 69, 39.0, 20.22
1724082923, 68, 39.0, 20.22
1724082924, 68, 39.0, 20.22
1724082925, 68, 39.0, 20.08
1724082926, 68, 30.0, 20.08
1724082927, 67, 30.0, 20.08
1724082928, 67, 30.0, 20.08
1724082929, 66, 30.0, 20.08
1724082930, 66, 30.0, 19.96
1724082931, 66, 24.0, 19.96
1724082932, 66, 24.0, 19.96
1724082933, 66, 24.0, 19.91
1724082934, 66, 24.0, 19.91
1724082935, 66, 24.0, 19.91
1724082936, 67, 21.0, 19.91
1724082937, 68, 21.0, 19.58
1724082938, 68, 21.0, 19.58
1724082939, 71, 21.0, 19.58
1724082940, 80, 21.0, 19.56
1724082941, 89, 19.0, 19.56
1724082942, 93, 19.0, 19.7
1724082943, 95, 19.0, 19.7
1724082944, 99, 19.0, 19.7
1724082945, 100, 19.0, 19.7
1724082946, 100, 23.0, 19.7
1724082947, 100, 23.0, 19.7
1724082948, 100, 23.0, 19.7
1724082949, 100, 23.0, 19.43
1724082950, 100, 23.0, 19.43
1724082951, 100, 33.0, 19.43
1724082952, 99, 33.0, 19.43
1724082953, 99, 33.0, 19.43
1724082954, 99, 33.0, 19.43
1724082955, 99, 33.0, 19.43
1724082956, 97, 45.0, 19.22
1724082957, 97, 45.0, 19.22
1724082958, 97, 45.0, 19.29
1724082959, 97, 45.0, 19.29
1724082960, 98, 45.0, 19.34
1724082961, 99, 57.0, 19.34
1724082962, 99, 57.0, 19.34
1724082963, 99, 57.0, 19.34
1724082964, 100, 57.0, 19.34
1724082965, 100, 57.0, 19.26
1724082966, 101, 69.0, 19.26
1724082967, 101, 69.0, 19.26
1724082968, 101, 69.0, 19.26
1724082969, 101, 69.0, 19.2
1724082970, 100, 69.0, 19.2
1724082971, 100, 82.0, 19.2
1724082972, 99, 82.0, 19.27
1724082973, 99, 82.0, 19.27
1724082974, 99, 82.0, 19.41
1724082975, 99, 82.0, 19.41
1724082976, 99, 81.0, 19.41
1724082977, 99, 81.0, 19.51
1724082978, 98, 81.0, 19.51
1724082979, 98, 81.0, 19.8
1724082980, 99, 81.0, 19.8
1724082981, 99, 81.0, 19.8
1724082982, 99, 81.0, 19.8
1724082983, 99, 81.0, 19.64
1724082984, 99, 81.0, 19.64
1724082985, 99, 81.0, 19.64
1724082986, 99, 81.0, 19.64
1724082987, 99, 81.0, 19.64
1724082988, 99, 81.0, 19.64
1724082989, 98, 81.0, 19.48
1724082990, 98, 81.0, 19.48
1724082991, 97, 80.0, 19.48
1724082992, 97, 80.0, 19.48
1724082993, 96, 80.0, 19.48
1724082994, 96, 80.0, 19.48
1724082995, 95, 80.0, 19.48
1724082996, 92, 81.0, 19.48
1724082997, 89, 81.0, 19.34
1724082998, 85, 81.0, 19.34
1724082999, 84, 81.0, 19.34
1724083000, 83, 81.0, 19.34
1724083001, 80, 79.0, 19.34
1724083002, 78, 79.0, 19.09
1724083003, 76, 79.0, 19.09
1724083004, 75, 79.0, 19.15
1724083005, 74, 79.0, 19.15
1724083006, 73, 75.0, 19.15
1724083007, 73, 75.0, 19.15
1724083008, 73, 75.0, 19.09
1724083009, 73, 75.0, 19.09
1724083010, 73, 75.0, 19.09
1724083011, 74, NaN, 18.88
1724083012, 74, NaN, 18.88
1724083013, 74, NaN, 18.88
1724083014, 72, NaN, 19.07
1724083015, 72, NaN, 19.07
1724083016, 71, NaN, 19.07
1724083017, 71, NaN, 19.26
1724083018, 70, NaN, 19.26
1724083019, 70, NaN, 19.44
1724083020, 70, NaN, 19.44
1724083021, 70, NaN, 19.62
1724083022, 70, NaN, 19.62
1724083023, 70, NaN, 19.62
1724083024, 70, NaN, 19.62
1724083025, 69, NaN, 19.47
1724083026, 69, NaN, 19.47
1724083027, 69, NaN, 19.73
1724083028, 69, NaN, 19.73
1724083029, 70, NaN, 19.73
1724083030, 70, NaN, 19.85
1724083031, 70, 30.0, 19.85
1724083032, 70, 30.0, 19.85
1724083033, 71, 30.0, 19.85
1724083034, 71, 30.0, 19.85
1724083035, 71, 30.0, 19.67
1724083036, 72, 13.0, 19.67
