Timestamp, HR(bpm), Stress(ms), Resp(brpm)
1724320973, 86, 47.0, 12.93
1724320974, 87, 47.0, 12.93
1724320975, 87, 47.0, 12.93
1724320976, 87, 53.0, 12.93
1724320977, 87, 53.0, 12.93
1724320978, 86, 53.0, 13.04
1724320979, 86, 53.0, 13.04
1724320980, 87, 53.0, 13.04
1724320981, 87, 58.0, 13.04
1724320982, 87, 58.0, 13.04
1724320983, 87, 58.0, 13.04
1724320984, 87, 58.0, 13.04
1724320985, 86, 58.0, 13.02
1724320986, 86, 63.0, 13.02
1724320987, 86, 63.0, 13.02
1724320988, 86, 63.0, 13.06
1724320989, 86, 63.0, 13.06
1724320990, 86, 63.0, 13.06
1724320991, 86, 68.0, 13.06
1724320992, 86, 68.0, 13.06
1724320993, 86, 68.0, 12.97
1724320994, 86, 68.0, 12.97
1724320995, 86, 68.0, 12.97
1724320996, 85, 66.0, 13.21
1724320997, 84, 66.0, 13.21
1724320998, 82, 66.0, 13.21
1724320999, 81, 66.0, 13.21
1724321000, 79, 66.0, 13.21
1724321001, 78, 63.0, 13.17
1724321002, 77, 63.0, 13.17
1724321003, 76, 63.0, 13.17
1724321004, 75, 63.0, 13.17
1724321005, 74, 63.0, 13.26
1724321006, 74, 60.0, 13.26
1724321007, 74, 60.0, 13.26
1724321008, 74, 60.0, 13.48
1724321009, 75, 60.0, 13.48
1724321010, 74, 60.0, 13.48
1724321011, 75, NaN, 13.48
1724321012, 75, NaN, 13.48
1724321013, 76, NaN, 13.43
1724321014, 77, NaN, 13.43
1724321015, 78, NaN, 13.43
1724321016, 78, 51.0, 13.43
1724321017, 77, 51.0, 13.58
1724321018, 78, 51.0, 13.58
1724321019, 78, 51.0, 13.58
1724321020, 78, 51.0, 13.58
1724321021, 76, 43.0, 13.8
1724321022, 76, 43.0, 13.8
1724321023, 75, 43.0, 13.8
1724321024, 75, 43.0, 14.2
1724321025, 75, 43.0, 14.2
1724321026, 75, 38.0, 14.48
1724321027, 75, 38.0, 14.48
1724321028, 75, 38.0, 14.48
1724321029, 75, 38.0, 14.48
1724321030, 75, 38.0, 14.48
1724321031, 76, 33.0, 14.85
1724321032, 76, 33.0, 14.85
1724321033, 77, 33.0, 14.93
1724321034, 77, 33.0, 14.93
1724321035, 77, 33.0, 14.93
1724321036, 77, 30.0, 14.93
1724321037, 77, 30.0, 14.93
1724321038, 77, 30.0, 14.93
1724321039, 78, 30.0, 15.31
1724321040, 79, 30.0, 15.31
1724321041, 79, 31.0, 15.31
1724321042, 80, 31.0, 15.31
1724321043, 81, 31.0, 15.31
1724321044, 81, 31.0, 15.31
1724321045, 81, 31.0, 15.31
1724321046, 80, 32.0, 15.31
1724321047, 80, 32.0, 15.31
1724321048, 79, 32.0, 15.31
1724321049, 78, 32.0, 15.31
1724321050, 77, 32.0, 15.31
1724321051, 75, 33.0, 15.31
1724321052, 74, 33.0, 15.31
1724321053, 72, 33.0, 15.31
1724321054, 71, 33.0, 15.31
1724321055, 70, 33.0, 15.31
1724321056, 70, NaN, 15.31
1724321057, 69, NaN, 15.31
1724321058, 69, NaN, 15.31
1724321059, 69, NaN, 15.31
1724321060, 69, NaN, 15.31
1724321061, 69, NaN, 15.31
1724321062, 69, NaN, 15.31
1724321063, 69, NaN, 15.31
1724321064, 69, NaN, 15.31
1724321065, 69, NaN, 15.19
1724321066, 69, NaN, 15.19
1724321067, 69, NaN, 15.23
1724321068, 69, NaN, 15.23
1724321069, 69, NaN, 15.23
1724321070, 69, NaN, 15.23
1724321071, 69, NaN, 15.23
1724321072, 70, NaN, 15.23
1724321073, 71, NaN, 15.23
1724321074, 71, NaN, 15.23
1724321075, 72, NaN, 15.18
1724321076, 73, NaN, 15.18
1724321077, 73, NaN, 15.18
1724321078, 73, NaN, 15.18
1724321079, 74, NaN, 15.18
1724321080, 74, NaN, 15.18
1724321081, 74, NaN, 15.18
1724321082, 75, NaN, 15.18
1724321083, 75, NaN, 15.18
1724321084, 75, NaN, 15.18
1724321085, 75, NaN, 15.18
1724321086, 74, NaN, 15.09
1724321087, 75, NaN, 15.09
1724321088, 74, NaN, 15.09
1724321089, 75, NaN, 15.09
1724321090, 75, NaN, 15.09
1724321091, 75, NaN, 15.09
1724321092, 76, NaN, 15.09
1724321093, 77, NaN, 15.09
1724321094, 77, NaN, 15.09
1724321095, 77, NaN, 15.09
1724321096, 77, NaN, 15.09
1724321097, 77, NaN, 15.09
1724321098, 77, NaN, 15.09
1724321099, 76, NaN, 15.09
1724321100, 76, NaN, 15.09
1724321101, 75, NaN, 15.09
1724321102, 75, NaN, 15.09
1724321103, 74, NaN, 15.09
1724321104, 74, NaN, 15.09
1724321105, 74, NaN, 15.09
1724321106, 73, NaN, 14.84
1724321107, 73, NaN, 14.84
1724321108, 73, NaN, 14.84
1724321109, 73, NaN, 14.84
1724321110, 73, NaN, 14.94
1724321111, 73, NaN, 14.94
1724321112, 73, NaN, 14.94
1724321113, 72, NaN, 15.08
1724321114, 72, NaN, 15.08
1724321115, 72, NaN, 15.08
1724321116, 72, NaN, 15.08
1724321117, 72, NaN, 15.08
1724321118, 71, NaN, 15.08
1724321119, 71, NaN, 15.08
1724321120, 72, NaN, 14.93
1724321121, 72, NaN, 14.93
1724321122, 72, NaN, 14.93
1724321123, 72, NaN, 14.93
1724321124, 72, NaN, 14.93
1724321125, 72, NaN, 14.93
1724321126, 73, NaN, 14.83
1724321127, 73, NaN, 14.83
1724321128, 73, NaN, 14.83
1724321129, 74, NaN, 14.83
1724321130, 74, NaN, 14.83
1724321131, 74, NaN, 14.83
1724321132, 74, NaN, 14.83
1724321133, 74, NaN, 14.65
1724321134, 74, NaN, 14.65
1724321135, 73, NaN, 14.65
1724321136, 73, NaN, 14.65
1724321137, 72, NaN, 14.63
1724321138, 70, NaN, 14.63
1724321139, 69, NaN, 14.63
1724321140, 69, NaN, 14.84
1724321141, 69, NaN, 14.84
1724321142, 68, NaN, 14.84
1724321143, 68, NaN, 14.84
1724321144, 68, NaN, 14.82
1724321145, 68, NaN, 14.82
1724321146, 69, 20.0, 15.08
1724321147, 69, 20.0, 15.08
1724321148, 70, 20.0, 15.08
1724321149, 71, 20.0, 15.35
1724321150, 72, 20.0, 15.35
1724321151, 72, NaN, 15.35
1724321152, 77, NaN, 15.6
1724321153, 79, NaN, 15.6
1724321154, 79, NaN, 15.6
1724321155, 78, NaN, 15.6
1724321156, 77, 24.0, 15.67
1724321157, 77, 24.0, 15.67
1724321158, 77, 24.0, 15.67
1724321159, 76, 24.0, 15.67
1724321160, 76, 24.0, 15.97
1724321161, 76, 27.0, 15.97
1724321162, 76, 27.0, 15.97
1724321163, 76, 27.0, 15.97
1724321164, 75, 27.0, 15.97
1724321165, 76, 27.0, 15.76
1724321166, 76, NaN, 15.76
1724321167, 76, NaN, 15.76
1724321168, 77, NaN, 15.76
1724321169, 77, NaN, 15.76
1724321170, 77, NaN, 15.76
1724321171, 77, NaN, 15.76
1724321172, 77, NaN, 15.76
1724321173, 77, NaN, 15.59
1724321174, 77, NaN, 15.59
1724321175, 77, NaN, 15.59
1724321176, 77, 35.0, 15.59
1724321177, 77, 35.0, 15.59
1724321178, 77, 35.0, 15.59
1724321179, 77, 35.0, 15.59
1724321180, 78, 35.0, 15.32
1724321181, 78, 35.0, 15.32
1724321182, 78, 35.0, 15.32
1724321183, 79, 35.0, 15.32
1724321184, 79, 35.0, 15.29
1724321185, 80, 35.0, 15.29
1724321186, 80, 36.0, 15.29
1724321187, 80, 36.0, 15.29
1724321188, 80, 36.0, 15.46
1724321189, 80, 36.0, 15.46
1724321190, 80, 36.0, 15.46
1724321191, 81, 37.0, 15.46
1724321192, 81, 37.0, 15.46
1724321193, 80, 37.0, 15.46
1724321194, 80, 37.0, 15.31
1724321195, 80, 37.0, 15.31
1724321196, 79, 37.0, 15.44
1724321197, 79, 37.0, 15.44
1724321198, 79, 37.0, 15.44
1724321199, 79, 37.0, 15.44
1724321200, 78, 37.0, 15.44
1724321201, 78, 36.0, 15.44
1724321202, 78, 36.0, 15.44
1724321203, 78, 36.0, 15.35
1724321204, 78, 36.0, 15.35
1724321205, 77, 36.0, 15.35
1724321206, 77, 36.0, 15.35
1724321207, 77, 36.0, 15.35
1724321208, 77, 36.0, 15.35
1724321209, 77, 36.0, 15.35
1724321210, 77, 36.0, 15.35
1724321211, 77, 30.0, 15.35
1724321212, 76, 30.0, 15.35
1724321213, 75, 30.0, 15.25
1724321214, 74, 30.0, 15.25
1724321215, 75, 30.0, 15.25
1724321216, 75, 27.0, 15.34
1724321217, 75, 27.0, 15.34
1724321218, 76, 27.0, 15.34
1724321219, 77, 27.0, 15.34
1724321220, 77, 27.0, 15.29
1724321221, 77, 23.0, 15.29
1724321222, 77, 23.0, 15.29
1724321223, 77, 23.0, 15.29
1724321224, 78, 23.0, 15.29
1724321225, 77, 23.0, 15.29
1724321226, 77, 23.0, 15.21
1724321227, 77, 23.0, 15.21
1724321228, 78, 23.0, 15.21
1724321229, 78, 23.0, 15.34
1724321230, 79, 23.0, 15.34
1724321231, 81, 23.0, 15.53
1724321232, 83, 23.0, 15.53
1724321233, 83, 23.0, 15.53
1724321234, 84, 23.0, 15.55
1724321235, 83, 23.0, 15.55
1724321236, 82, 22.0, 15.55
1724321237, 81, 22.0, 15.55
1724321238, 81, 22.0, 15.55
1724321239, 81, 22.0, 15.55
1724321240, 82, 22.0, 15.55
1724321241, 83, 24.0, 15.44
1724321242, 84, 24.0, 15.44
1724321243, 86, 24.0, 15.44
1724321244, 87, 24.0, 15.52
1724321245, 87, 24.0, 15.52
1724321246, 86, 24.0, 15.52
1724321247, 86, 24.0, 15.52
1724321248, 86, 24.0, 15.52
1724321249, 85, 24.0, 15.44
1724321250, 85, 24.0, 15.44
1724321251, 84, 30.0, 15.44
1724321252, 84, 30.0, 15.44
1724321253, 84, 30.0, 15.44
1724321254, 84, 30.0, 15.44
1724321255, 84, 30.0, 15.44
1724321256, 83, 30.0, 15.44
1724321257, 83, 30.0, 15.44
1724321258, 82, 30.0, 15.44
1724321259, 81, 30.0, 15.44
1724321260, 80, 30.0, 15.44
1724321261, 79, 33.0, 15.44
1724321262, 78, 33.0, 15.44
1724321263, 78, 33.0, 15.44
1724321264, 77, 33.0, 15.44
1724321265, 77, 33.0, 15.44
1724321266, 77, 33.0, 15.08
1724321267, 76, 33.0, 15.08
1724321268, 76, 33.0, 15.08
1724321269, 76, 33.0, 15.08
1724321270, 76, 33.0, 15.08
1724321271, 76, 33.0, 15.08
1724321272, 76, 33.0, 15.08
1724321273, 76, 33.0, 15.08
1724321274, 75, 33.0, 15.08
1724321275, 73, 33.0, 15.08
1724321276, 70, NaN, 15.08
1724321277, 68, NaN, 15.08
1724321278, 68, NaN, 15.08
1724321279, 67, NaN, 14.76
1724321280, 68, NaN, 14.76
1724321281, 67, 29.0, 14.76
1724321282, 68, 29.0, 14.76
1724321283, 68, 29.0, 14.76
1724321284, 69, 29.0, 14.76
1724321285, 70, 29.0, 14.76
1724321286, 72, 25.0, 14.76
1724321287, 73, 25.0, 14.76
1724321288, 73, 25.0, 14.76
1724321289, 73, 25.0, 14.47
1724321290, 73, 25.0, 14.47
1724321291, 74, 21.0, 14.47
1724321292, 74, 21.0, 14.63
1724321293, 74, 21.0, 14.63
1724321294, 74, 21.0, 14.63
1724321295, 74, 21.0, 14.65
1724321296, 74, NaN, 14.65
1724321297, 73, NaN, 14.65
1724321298, 73, NaN, 14.65
1724321299, 73, NaN, 14.69
1724321300, 74, NaN, 14.69
1724321301, 74, 17.0, 14.69
1724321302, 74, 17.0, 14.69
1724321303, 74, 17.0, 14.69
1724321304, 74, 17.0, 14.63
1724321305, 74, 17.0, 14.63
1724321306, 75, 16.0, 14.63
1724321307, 75, 16.0, 14.63
1724321308, 77, 16.0, 14.63
1724321309, 81, 16.0, 14.63
1724321310, 84, 16.0, 14.63
1724321311, 85, 15.0, 14.63
1724321312, 85, 15.0, 14.43
1724321313, 85, 15.0, 14.43
1724321314, 84, 15.0, 14.72
1724321315, 84, 15.0, 14.72
1724321316, 76, 17.0, 14.72
1724321317, 74, 17.0, 14.72
1724321318, 74, 17.0, 14.76
1724321319, 75, 17.0, 14.76
1724321320, 75, 17.0, 14.76
1724321321, 75, 21.0, 14.76
1724321322, 76, 21.0, 14.83
1724321323, 75, 21.0, 14.83
1724321324, 75, 21.0, 15.03
1724321325, 73, 21.0, 15.03
1724321326, 73, 20.0, 15.57
1724321327, 72, 20.0, 15.57
1724321328, 72, 20.0, 15.57
1724321329, 72, 20.0, 15.62
1724321330, 72, 20.0, 15.62
1724321331, 72, NaN, 15.62
1724321332, 73, NaN, 15.62
1724321333, 73, NaN, 15.62
1724321334, 73, NaN, 15.62
1724321335, 72, NaN, 15.5
1724321336, 72, 20.0, 15.5
1724321337, 72, 20.0, 15.63
1724321338, 72, 20.0, 15.63
1724321339, 73, 20.0, 15.63
1724321340, 73, 20.0, 15.63
1724321341, 74, NaN, 15.63
1724321342, 74, NaN, 15.81
1724321343, 74, NaN, 15.81
1724321344, 75, NaN, 15.85
1724321345, 74, NaN, 15.85
1724321346, 74, 19.0, 15.85
1724321347, 74, 19.0, 15.99
1724321348, 74, 19.0, 15.99
1724321349, 75, 19.0, 15.99
1724321350, 75, 19.0, 15.99
1724321351, 75, 12.0, 15.82
1724321352, 75, 12.0, 15.82
1724321353, 76, 12.0, 15.82
1724321354, 76, 12.0, 15.82
1724321355, 77, 12.0, 15.82
1724321356, 77, 15.0, 15.82
1724321357, 77, 15.0, 15.82
1724321358, 77, 15.0, 15.82
1724321359, 77, 15.0, 15.82
1724321360, 76, 15.0, 15.55
1724321361, 76, 15.0, 15.55
1724321362, 79, 15.0, 15.55
1724321363, 81, 15.0, 15.55
1724321364, 82, 15.0, 15.33
1724321365, 82, 15.0, 15.33
1724321366, 82, 18.0, 15.54
1724321367, 82, 18.0, 15.54
1724321368, 82, 18.0, 15.54
1724321369, 81, 18.0, 15.54
1724321370, 81, 18.0, 15.54
1724321371, 81, 19.0, 15.54
1724321372, 82, 19.0, 15.45
1724321373, 82, 19.0, 15.45
1724321374, 84, 19.0, 15.45
1724321375, 85, 19.0, 15.45
1724321376, 85, 21.0, 15.45
1724321377, 85, 21.0, 15.45
1724321378, 85, 21.0, 15.44
1724321379, 85, 21.0, 15.45
1724321380, 84, 21.0, 15.45
1724321381, 84, 24.0, 15.45
1724321382, 84, 24.0, 15.45
1724321383, 84, 24.0, 15.45
1724321384, 82, 24.0, 15.45
1724321385, 79, 24.0, 15.45
1724321386, 78, 27.0, 15.45
1724321387, 77, 27.0, 15.36
1724321388, 75, 27.0, 15.36
1724321389, 75, 27.0, 15.36
1724321390, 74, 27.0, 15.36
1724321391, 74, 36.0, 15.36
1724321392, 74, 36.0, 15.36
1724321393, 75, 36.0, 15.36
1724321394, 75, 36.0, 15.36
1724321395, 75, 36.0, 15.36
1724321396, 75, 39.0, 14.8
1724321397, 76, 39.0, 14.8
1724321398, 76, 39.0, 14.8
1724321399, 77, 39.0, 14.99
1724321400, 77, 39.0, 14.99
1724321401, 77, 40.0, 14.99
1724321402, 77, 40.0, 14.99
1724321403, 77, 40.0, 14.99
1724321404, 77, 40.0, 14.99
1724321405, 78, 40.0, 14.99
1724321406, 78, 39.0, 14.94
1724321407, 79, 39.0, 14.94
1724321408, 78, 39.0, 14.94
1724321409, 78, 39.0, 14.9
1724321410, 78, 39.0, 14.9
1724321411, 78, 35.0, 14.9
1724321412, 77, 35.0, 14.9
1724321413, 76, 35.0, 14.9
1724321414, 74, 35.0, 14.9
1724321415, 73, 35.0, 14.83
1724321416, 73, 26.0, 14.83
1724321417, 73, 26.0, 14.83
1724321418, 73, 26.0, 14.83
1724321419, 72, 26.0, 14.85
1724321420, 72, 26.0, 14.85
1724321421, 72, 23.0, 14.85
1724321422, 72, 23.0, 14.85
1724321423, 72, 23.0, 14.85
1724321424, 72, 23.0, 14.85
1724321425, 72, 23.0, 14.85
1724321426, 71, 21.0, 14.85
1724321427, 71, 21.0, 14.13
1724321428, 70, 21.0, 14.13
1724321429, 70, 21.0, 14.13
1724321430, 71, 21.0, 14.13
1724321431, 69, NaN, 14.25
1724321432, 67, NaN, 14.25
1724321433, 64, NaN, 14.25
1724321434, 64, NaN, 14.25
1724321435, 64, NaN, 14.16
1724321436, 64, NaN, 14.16
1724321437, 64, NaN, 14.16
1724321438, 65, NaN, 14.16
1724321439, 67, NaN, 14.16
1724321440, 72, NaN, 14.16
1724321441, 76, 14.0, 14.16
1724321442, 77, 14.0, 14.16
1724321443, 78, 14.0, 14.0
1724321444, 78, 14.0, 14.0
1724321445, 78, 14.0, 13.85
1724321446, 79, 14.0, 13.85
1724321447, 78, 14.0, 13.85
1724321448, 78, 14.0, 13.85
1724321449, 79, 14.0, 13.85
1724321450, 78, 14.0, 13.85
1724321451, 78, 16.0, 13.85
1724321452, 79, 16.0, 13.85
1724321453, 79, 16.0, 13.85
1724321454, 79, 16.0, 13.85
1724321455, 80, 16.0, 13.33
1724321456, 79, 19.0, 13.33
1724321457, 79, 19.0, 13.33
1724321458, 79, 19.0, 13.33
1724321459, 79, 19.0, 13.33
1724321460, 79, 19.0, 13.33
1724321461, 78, 20.0, 12.84
1724321462, 78, 20.0, 12.84
1724321463, 77, 20.0, 12.84
1724321464, 77, 20.0, 12.84
1724321465, 77, 20.0, 12.84
1724321466, 78, 21.0, 12.84
1724321467, 78, 21.0, 12.84
1724321468, 79, 21.0, 12.84
1724321469, 79, 21.0, 12.84
1724321470, 80, 21.0, 12.84
1724321471, 80, 25.0, 12.84
1724321472, 80, 25.0, 12.23
1724321473, 79, 25.0, 12.23
1724321474, 79, 25.0, 12.23
1724321475, 79, 25.0, 12.23
1724321476, 79, 31.0, 12.23
1724321477, 80, 31.0, 12.23
1724321478, 80, 31.0, 12.39
1724321479, 79, 31.0, 12.51
1724321480, 79, 31.0, 12.51
1724321481, 78, 33.0, 12.51
1724321482, 78, 33.0, 12.51
1724321483, 78, 33.0, 12.51
1724321484, 79, 33.0, 12.51
1724321485, 79, 33.0, 12.43
1724321486, 79, 35.0, 12.43
1724321487, 79, 35.0, 12.43
1724321488, 79, 35.0, 12.43
1724321489, 79, 35.0, 12.51
1724321490, 76, 35.0, 12.51
1724321491, 76, 36.0, 12.51
1724321492, 76, 36.0, 12.51
1724321493, 75, 36.0, 12.83
1724321494, 74, 36.0, 12.83
1724321495, 73, 36.0, 12.83
1724321496, 73, NaN, 12.83
1724321497, 73, NaN, 12.83
1724321498, 73, NaN, 12.83
1724321499, 73, NaN, 12.93
1724321500, 73, NaN, 12.93
1724321501, 73, NaN, 13.3
1724321502, 73, NaN, 13.3
1724321503, 74, NaN, 13.3
1724321504, 74, NaN, 13.3
1724321505, 74, NaN, 13.3
1724321506, 75, 31.0, 13.3
1724321507, 75, 31.0, 13.3
1724321508, 75, 31.0, 13.3
1724321509, 75, 31.0, 13.11
1724321510, 74, 31.0, 13.11
1724321511, 72, 28.0, 13.19
1724321512, 69, 28.0, 13.19
1724321513, 68, 28.0, 13.19
1724321514, 68, 28.0, 13.19
1724321515, 69, 28.0, 13.19
1724321516, 70, 23.0, 13.19
1724321517, 71, 23.0, 13.19
1724321518, 75, 23.0, 13.19
1724321519, 76, 23.0, 13.19
1724321520, 77, 23.0, 13.19
1724321521, 77, 21.0, 13.19
1724321522, 78, 21.0, 13.19
1724321523, 78, 21.0, 13.0
1724321524, 78, 21.0, 13.0
1724321525, 78, 21.0, 13.0
1724321526, 78, 22.0, 13.0
1724321527, 78, 22.0, 13.0
1724321528, 78, 22.0, 13.0
1724321529, 77, 22.0, 13.0
1724321530, 77, 22.0, 13.0
1724321531, 75, 23.0, 13.0
1724321532, 74, 23.0, 13.0
1724321533, 75, 23.0, 13.0
1724321534, 76, 23.0, 13.0
1724321535, 76, 23.0, 13.0
1724321536, 77, 22.0, 12.83
1724321537, 78, 22.0, 12.83
1724321538, 79, 22.0, 12.76
1724321539, 79, 22.0, 12.76
1724321540, 79, 22.0, 12.9
1724321541, 78, 21.0, 12.9
1724321542, 78, 21.0, 12.9
1724321543, 78, 21.0, 12.9
1724321544, 78, 21.0, 12.9
1724321545, 78, 21.0, 12.96
1724321546, 78, 23.0, 13.09
1724321547, 78, 23.0, 13.09
1724321548, 78, 23.0, 13.09
1724321549, 78, 23.0, 13.32
1724321550, 78, 23.0, 13.32
1724321551, 78, 24.0, 13.32
1724321552, 77, 24.0, 13.32
1724321553, 77, 24.0, 13.32
1724321554, 77, 24.0, 13.32
1724321555, 77, 24.0, 13.32
1724321556, 77, 24.0, 13.27
1724321557, 77, 24.0, 13.27
1724321558, 77, 24.0, 13.27
1724321559, 78, 24.0, 13.27
1724321560, 78, 24.0, 13.2
1724321561, 78, 24.0, 13.2
1724321562, 78, 24.0, 13.2
1724321563, 78, 24.0, 13.2
1724321564, 78, 24.0, 13.2
1724321565, 78, 24.0, 13.2
1724321566, 78, 27.0, 13.2
1724321567, 79, 27.0, 13.13
1724321568, 82, 27.0, 13.13
1724321569, 83, 27.0, 13.13
1724321570, 84, 27.0, 13.13
1724321571, 83, 30.0, 13.13
1724321572, 82, 30.0, 13.13
1724321573, 83, 30.0, 13.13
1724321574, 82, 30.0, 13.13
1724321575, 81, 30.0, 13.13
1724321576, 82, 30.0, 12.98
