Timestamp, HR(bpm), Stress(ms), Resp(brpm)
1724326435, 77, 48.0, 18.82
1724326436, 77, 48.0, 18.82
1724326437, 77, 48.0, 18.82
1724326438, 77, 48.0, 18.82
1724326439, 79, 48.0, 18.83
1724326440, 80, 42.0, 18.83
1724326441, 81, 42.0, 18.83
1724326442, 83, 42.0, 18.83
1724326443, 83, 42.0, 18.83
1724326444, 84, 42.0, 18.77
1724326445, 83, 34.0, 18.77
1724326446, 82, 34.0, 18.76
1724326447, 81, 34.0, 18.76
1724326448, 80, 34.0, 18.76
1724326449, 78, 34.0, 18.76
1724326450, 78, 30.0, 18.76
1724326451, 78, 30.0, 18.76
1724326452, 79, 30.0, 18.76
1724326453, 79, 30.0, 18.66
1724326454, 78, 30.0, 18.66
1724326455, 78, 29.0, 18.66
1724326456, 78, 29.0, 18.73
1724326457, 78, 29.0, 18.73
1724326458, 78, 29.0, 18.73
1724326459, 79, 29.0, 18.73
1724326460, 79, 28.0, 18.73
1724326461, 79, 28.0, 18.65
1724326462, 79, 28.0, 18.65
1724326463, 79, 28.0, 18.69
1724326464, 80, 28.0, 18.69
1724326465, 80, 30.0, 18.69
1724326466, 80, 30.0, 18.69
1724326467, 81, 30.0, 18.69
1724326468, 84, 30.0, 18.69
1724326469, 84, 30.0, 18.64
1724326470, 83, 33.0, 18.64
1724326471, 83, 33.0, 18.66
1724326472, 83, 33.0, 18.66
1724326473, 83, 33.0, 18.66
1724326474, 82, 33.0, 18.72
1724326475, 82, 39.0, 18.72
1724326476, 82, 39.0, 18.72
1724326477, 82, 39.0, 18.72
1724326478, 82, 39.0, 18.72
1724326479, 82, 39.0, 18.72
1724326480, 82, 45.0, 18.63
1724326481, 82, 45.0, 18.63
1724326482, 82, 45.0, 18.63
1724326483, 82, 45.0, 18.63
1724326484, 82, 45.0, 18.63
1724326485, 82, 48.0, 18.63
1724326486, 84, 48.0, 18.63
1724326487, 83, 48.0, 18.63
1724326488, 83, 48.0, 18.57
1724326489, 83, 48.0, 18.57
1724326490, 83, 53.0, 18.57
1724326491, 82, 53.0, 18.57
1724326492, 82, 53.0, 18.57
1724326493, 80, 53.0, 18.57
1724326494, 80, 53.0, 18.57
1724326495, 80, 54.0, 18.57
1724326496, 81, 54.0, 18.57
1724326497, 81, 54.0, 18.57
1724326498, 81, 54.0, 18.45
1724326499, 80, 54.0, 18.45
1724326500, 79, 51.0, 18.45
1724326501, 78, 51.0, 18.45
1724326502, 78, 51.0, 18.45
1724326503, 78, 51.0, 18.45
1724326504, 78, 51.0, 18.45
1724326505, 79, 45.0, 18.34
1724326506, 80, 45.0, 18.42
1724326507, 80, 45.0, 18.42
1724326508, 81, 45.0, 18.42
1724326509, 83, 45.0, 18.42
1724326510, 84, 39.0, 18.42
1724326511, 84, 39.0, 18.42
1724326512, 84, 39.0, 18.42
1724326513, 84, 39.0, 18.42
1724326514, 84, 39.0, 18.42
1724326515, 83, 42.0, 18.35
1724326516, 82, 42.0, 18.35
1724326517, 81, 42.0, 18.35
1724326518, 81, 42.0, 18.35
1724326519, 81, 42.0, 18.35
1724326520, 81, 41.0, 18.35
1724326521, 81, 41.0, 18.35
1724326522, 81, 41.0, 18.35
1724326523, 80, 41.0, 18.35
1724326524, 79, 41.0, 18.35
1724326525, 79, 39.0, 18.35
1724326526, 79, 39.0, 18.35
1724326527, 78, 39.0, 18.24
1724326528, 80, 39.0, 18.24
1724326529, 82, 39.0, 18.24
1724326530, 82, 41.0, 18.24
1724326531, 81, 41.0, 18.24
1724326532, 81, 41.0, 18.24
1724326533, 81, 41.0, 18.24
1724326534, 80, 41.0, 18.24
1724326535, 80, 42.0, 18.13
1724326536, 78, 42.0, 18.13
1724326537, 77, 42.0, 18.13
1724326538, 77, 42.0, 18.13
1724326539, 78, 42.0, 18.13
1724326540, 78, 43.0, 18.13
1724326541, 79, 43.0, 18.15
1724326542, 79, 43.0, 18.15
1724326543, 79, 43.0, 18.15
1724326544, 79, 43.0, 18.15
1724326545, 79, 38.0, 18.15
1724326546, 78, 38.0, 18.15
1724326547, 78, 38.0, 18.0
1724326548, 78, 38.0, 18.0
1724326549, 78, 38.0, 18.0
1724326550, 78, 35.0, 18.09
1724326551, 79, 35.0, 18.09
1724326552, 79, 35.0, 18.27
1724326553, 80, 35.0, 18.27
1724326554, 81, 35.0, 18.27
1724326555, 82, 34.0, 18.39
1724326556, 86, 34.0, 18.39
1724326557, 87, 34.0, 18.39
1724326558, 87, 34.0, 18.39
1724326559, 87, 34.0, 18.39
1724326560, 87, 36.0, 18.26
1724326561, 88, 36.0, 18.26
1724326562, 88, 36.0, 18.26
1724326563, 88, 36.0, 18.33
1724326564, 89, 36.0, 18.33
1724326565, 89, 41.0, 18.33
1724326566, 89, 41.0, 18.36
1724326567, 89, 41.0, 18.36
1724326568, 89, 41.0, 18.36
1724326569, 89, 41.0, 18.47
1724326570, 88, 48.0, 18.47
1724326571, 88, 48.0, 18.47
1724326572, 89, 48.0, 18.6
1724326573, 90, 48.0, 18.6
1724326574, 91, 48.0, 19.97
1724326575, 91, 54.0, 19.97
1724326576, 91, 54.0, 19.97
1724326577, 89, 54.0, 20.46
1724326578, 86, 54.0, 20.46
1724326579, 85, 54.0, 20.46
1724326580, 85, 61.0, 20.45
1724326581, 84, 61.0, 20.45
1724326582, 84, 61.0, 20.45
1724326583, 84, 61.0, 20.27
1724326584, 84, 61.0, 20.27
1724326585, 84, 66.0, 20.27
1724326586, 84, 66.0, 20.27
1724326587, 84, 66.0, 20.27
1724326588, 84, 66.0, 20.27
1724326589, 84, 66.0, 20.13
1724326590, 84, 69.0, 20.06
1724326591, 84, 69.0, 20.06
1724326592, 84, 69.0, 20.06
1724326593, 84, 69.0, 20.06
1724326594, 84, 69.0, 20.06
1724326595, 84, 68.0, 20.06
1724326596, 83, 68.0, 19.86
1724326597, 83, 68.0, 19.86
1724326598, 82, 68.0, 19.86
1724326599, 83, 68.0, 19.86
1724326600, 82, 66.0, 19.66
1724326601, 82, 66.0, 19.66
1724326602, 82, 66.0, 19.66
1724326603, 80, 66.0, 19.66
1724326604, 79, 66.0, 19.66
1724326605, 78, 61.0, 19.66
1724326606, 78, 61.0, 19.66
1724326607, 78, 61.0, 19.66
1724326608, 77, 61.0, 19.66
1724326609, 76, 61.0, 19.45
1724326610, 76, 54.0, 19.45
1724326611, 75, 54.0, 19.49
1724326612, 75, 54.0, 19.49
1724326613, 75, 54.0, 19.49
1724326614, 75, 54.0, 19.49
1724326615, 74, 48.0, 19.49
1724326616, 74, 48.0, 19.49
1724326617, 75, 48.0, 19.49
1724326618, 75, 48.0, 19.49
1724326619, 76, 48.0, 19.49
1724326620, 76, NaN, 19.41
1724326621, 77, NaN, 19.41
1724326622, 78, NaN, 19.41
1724326623, 78, NaN, 19.41
1724326624, 79, NaN, 19.41
1724326625, 79, 39.0, 19.41
1724326626, 79, 39.0, 19.41
1724326627, 79, 39.0, 19.36
1724326628, 79, 39.0, 19.36
1724326629, 79, 39.0, 19.36
1724326630, 79, 33.0, 19.32
1724326631, 79, 33.0, 19.32
1724326632, 80, 33.0, 19.32
1724326633, 81, 33.0, 19.34
1724326634, 82, 33.0, 19.34
1724326635, 82, 28.0, 19.38
1724326636, 81, 28.0, 19.38
1724326637, 81, 28.0, 19.38
1724326638, 81, 28.0, 19.4
1724326639, 81, 28.0, 19.4
1724326640, 82, 28.0, 19.4
1724326641, 82, 28.0, 19.4
1724326642, 82, 28.0, 19.4
1724326643, 82, 28.0, 19.4
1724326644, 82, 28.0, 19.4
1724326645, 82, 28.0, 19.4
1724326646, 82, 28.0, 19.24
1724326647, 82, 28.0, 19.24
1724326648, 82, 28.0, 19.24
1724326649, 82, 28.0, 19.24
1724326650, 82, 29.0, 19.24
1724326651, 82, 29.0, 19.24
1724326652, 82, 29.0, 19.28
1724326653, 82, 29.0, 19.28
1724326654, 82, 29.0, 19.28
1724326655, 83, 33.0, 19.28
1724326656, 83, 33.0, 19.22
1724326657, 83, 33.0, 19.22
1724326658, 83, 33.0, 19.22
1724326659, 83, 33.0, 19.22
1724326660, 83, 37.0, 19.22
1724326661, 83, 37.0, 19.22
1724326662, 83, 37.0, 19.07
1724326663, 83, 37.0, 19.07
1724326664, 83, 37.0, 19.07
1724326665, 83, 42.0, 19.07
1724326666, 83, 42.0, 19.07
1724326667, 82, 42.0, 19.07
1724326668, 79, 42.0, 19.07
1724326669, 78, 42.0, 19.07
1724326670, 77, 48.0, 19.07
1724326671, 76, 48.0, 19.07
1724326672, 76, 48.0, 18.86
1724326673, 76, 48.0, 18.86
1724326674, 76, 48.0, 18.86
1724326675, 85, 48.0, 18.86
1724326676, 98, 48.0, 18.86
1724326677, 102, 48.0, 18.86
1724326678, 103, 48.0, 18.86
1724326679, 104, 48.0, 18.86
1724326680, 104, 54.0, 18.86
1724326681, 104, 54.0, 18.86
1724326682, 101, 54.0, 18.86
1724326683, 98, 54.0, 18.86
1724326684, 97, 54.0, 18.86
1724326685, 96, 60.0, 18.86
1724326686, 93, 60.0, 18.86
1724326687, 92, 60.0, 18.86
1724326688, 89, 60.0, 18.86
1724326689, 88, 60.0, 18.86
1724326690, 88, 63.0, 18.62
1724326691, 87, 63.0, 18.62
1724326692, 87, 63.0, 18.7
1724326693, 88, 63.0, 18.7
1724326694, 88, 63.0, 18.7
1724326695, 87, 66.0, 18.75
1724326696, 87, 66.0, 18.75
1724326697, 88, 66.0, 18.75
1724326698, 87, 66.0, 18.79
1724326699, 87, 66.0, 18.79
1724326700, 86, 66.0, 18.79
1724326701, 86, 66.0, 18.87
1724326702, 85, 66.0, 18.87
1724326703, 86, 66.0, 18.78
1724326704, 85, 66.0, 18.78
1724326705, 86, 72.0, 18.78
1724326706, 85, 72.0, 18.78
1724326707, 84, 72.0, 18.78
1724326708, 84, 72.0, 18.78
1724326709, 84, 72.0, 18.75
1724326710, 84, 72.0, 18.75
1724326711, 85, 72.0, 18.59
1724326712, 85, 72.0, 18.59
1724326713, 86, 72.0, 18.59
1724326714, 86, 72.0, 18.59
1724326715, 87, 69.0, 18.59
1724326716, 87, 69.0, 18.59
1724326717, 87, 69.0, 18.59
1724326718, 86, 69.0, 18.59
1724326719, 85, 69.0, 18.38
1724326720, 85, 68.0, 18.38
1724326721, 84, 68.0, 18.38
1724326722, 83, 68.0, 18.38
1724326723, 82, 68.0, 18.38
1724326724, 81, 68.0, 18.38
1724326725, 80, 66.0, 18.38
1724326726, 79, 66.0, 18.38
1724326727, 75, 66.0, 18.38
1724326728, 75, 66.0, 18.38
1724326729, 75, 66.0, 18.38
1724326730, 75, 62.0, 18.38
1724326731, 75, 62.0, 18.38
1724326732, 75, 62.0, 18.11
1724326733, 75, 62.0, 18.11
1724326734, 75, 62.0, 18.11
1724326735, 75, NaN, 18.11
1724326736, 75, NaN, 18.11
1724326737, 75, NaN, 18.11
1724326738, 75, NaN, 18.11
1724326739, 75, NaN, 18.11
1724326740, 75, NaN, 18.11
1724326741, 75, NaN, 17.86
1724326742, 77, NaN, 17.86
1724326743, 78, NaN, 17.86
1724326744, 78, NaN, 17.86
1724326745, 78, NaN, 17.86
1724326746, 79, NaN, 17.86
1724326747, 82, NaN, 17.86
1724326748, 83, NaN, 17.86
1724326749, 83, NaN, 17.86
1724326750, 83, 45.0, 17.4
1724326751, 84, 45.0, 17.4
1724326752, 84, 45.0, 17.4
1724326753, 85, 45.0, 17.4
1724326754, 85, 45.0, 17.4
1724326755, 85, 32.0, 17.4
1724326756, 84, 32.0, 15.47
1724326757, 84, 32.0, 15.47
1724326758, 84, 32.0, 15.47
1724326759, 84, 32.0, 15.56
1724326760, 84, 40.0, 15.56
1724326761, 85, 40.0, 15.56
1724326762, 85, 40.0, 15.56
1724326763, 85, 40.0, 15.56
1724326764, 85, 40.0, 15.56
1724326765, 85, 38.0, 15.51
1724326766, 85, 38.0, 15.51
1724326767, 84, 38.0, 15.51
1724326768, 84, 38.0, 15.51
1724326769, 84, 38.0, 15.51
1724326770, 84, 36.0, 15.54
1724326771, 85, 36.0, 15.54
1724326772, 85, 36.0, 15.51
1724326773, 85, 36.0, 15.51
1724326774, 85, 36.0, 15.51
1724326775, 85, 35.0, 15.51
1724326776, 86, 35.0, 15.51
1724326777, 86, 35.0, 15.51
1724326778, 86, 35.0, 15.45
1724326779, 86, 35.0, 15.45
1724326780, 86, 36.0, 15.45
1724326781, 86, 36.0, 15.45
1724326782, 85, 36.0, 15.45
1724326783, 85, 36.0, 15.45
1724326784, 84, 36.0, 15.13
1724326785, 84, 38.0, 15.13
1724326786, 85, 38.0, 15.13
1724326787, 85, 38.0, 15.13
1724326788, 86, 38.0, 15.13
1724326789, 86, 38.0, 15.13
1724326790, 86, 37.0, 14.9
1724326791, 86, 37.0, 14.9
1724326792, 86, 37.0, 15.11
1724326793, 86, 37.0, 15.11
1724326794, 86, 37.0, 15.11
1724326795, 86, 42.0, 15.11
1724326796, 86, 42.0, 15.11
1724326797, 86, 42.0, 15.11
1724326798, 86, 42.0, 14.86
1724326799, 86, 42.0, 14.86
1724326800, 86, 49.0, 14.86
1724326801, 86, 49.0, 14.86
1724326802, 86, 49.0, 14.86
1724326803, 86, 49.0, 14.86
1724326804, 86, 49.0, 14.78
1724326805, 85, 55.0, 14.78
1724326806, 85, 55.0, 14.78
1724326807, 85, 55.0, 14.78
1724326808, 86, 55.0, 14.91
1724326809, 87, 55.0, 14.91
1724326810, 88, 61.0, 15.04
1724326811, 88, 61.0, 15.04
1724326812, 89, 61.0, 15.04
1724326813, 90, 61.0, 15.04
1724326814, 91, 61.0, 15.04
1724326815, 91, 66.0, 14.76
1724326816, 91, 66.0, 14.76
1724326817, 91, 66.0, 14.76
1724326818, 91, 66.0, 14.76
1724326819, 90, 66.0, 14.76
1724326820, 87, 68.0, 14.76
1724326821, 84, 68.0, 14.47
1724326822, 84, 68.0, 14.47
1724326823, 83, 68.0, 14.47
1724326824, 82, 68.0, 14.47
1724326825, 81, 63.0, 14.47
1724326826, 80, 63.0, 14.47
1724326827, 79, 63.0, 14.67
1724326828, 79, 63.0, 14.67
1724326829, 80, 63.0, 14.67
1724326830, 83, 59.0, 14.67
1724326831, 84, 59.0, 14.67
1724326832, 83, 59.0, 14.67
1724326833, 83, 59.0, 14.67
1724326834, 85, 59.0, 14.67
1724326835, 85, 49.0, 14.67
1724326836, 84, 49.0, 14.67
1724326837, 83, 49.0, 14.67
1724326838, 83, 49.0, 14.53
1724326839, 83, 49.0, 14.62
1724326840, 83, 43.0, 14.62
1724326841, 83, 43.0, 14.62
1724326842, 83, 43.0, 14.62
1724326843, 83, 43.0, 14.62
1724326844, 83, 43.0, 14.62
1724326845, 82, 36.0, 14.62
1724326846, 80, 36.0, 14.62
1724326847, 80, 36.0, 14.62
1724326848, 80, 36.0, 14.62
1724326849, 80, 36.0, 14.54
1724326850, 80, 29.0, 14.54
1724326851, 80, 29.0, 14.54
1724326852, 81, 29.0, 14.54
1724326853, 81, 29.0, 14.54
1724326854, 81, 29.0, 14.54
1724326855, 81, 27.0, 14.54
1724326856, 81, 27.0, 14.54
1724326857, 81, 27.0, 14.54
1724326858, 80, 27.0, 14.54
1724326859, 80, 27.0, 14.54
1724326860, 80, 23.0, 14.47
1724326861, 80, 23.0, 14.47
1724326862, 80, 23.0, 14.47
1724326863, 80, 23.0, 14.47
1724326864, 80, 23.0, 14.47
1724326865, 80, 24.0, 14.47
1724326866, 81, 24.0, 14.47
1724326867, 81, 24.0, 14.47
1724326868, 81, 24.0, 14.47
1724326869, 82, 24.0, 14.47
1724326870, 82, 24.0, 14.47
1724326871, 82, 24.0, 14.47
1724326872, 83, 24.0, 14.34
1724326873, 83, 24.0, 14.34
1724326874, 83, 24.0, 14.34
1724326875, 84, 24.0, 14.34
1724326876, 84, 24.0, 14.34
1724326877, 84, 24.0, 14.34
1724326878, 83, 24.0, 14.34
1724326879, 83, 24.0, 14.34
1724326880, 83, 21.0, 14.34
1724326881, 83, 21.0, 14.34
1724326882, 84, 21.0, 14.34
1724326883, 84, 21.0, 14.34
1724326884, 84, 21.0, 14.2
1724326885, 84, 21.0, 14.2
1724326886, 82, 21.0, 14.2
1724326887, 81, 21.0, 14.2
1724326888, 81, 21.0, 14.2
1724326889, 80, 21.0, 14.2
1724326890, 79, 21.0, 14.2
1724326891, 79, 21.0, 14.2
1724326892, 78, 21.0, 14.2
1724326893, 78, 21.0, 14.2
1724326894, 78, 21.0, 8.94
1724326895, 78, 21.0, 8.94
1724326896, 79, 21.0, 9.08
1724326897, 79, 21.0, 9.08
1724326898, 80, 21.0, 9.08
1724326899, 80, 21.0, 9.18
1724326900, 80, 21.0, 9.18
1724326901, 81, 21.0, 9.27
1724326902, 81, 21.0, 9.27
1724326903, 81, 21.0, 9.27
1724326904, 81, 21.0, 9.35
1724326905, 81, 22.0, 9.35
1724326906, 81, 22.0, 9.35
1724326907, 81, 22.0, 9.35
1724326908, 82, 22.0, 9.77
1724326909, 82, 22.0, 9.77
1724326910, 82, 26.0, 10.27
1724326911, 82, 26.0, 10.27
1724326912, 82, 26.0, 10.27
1724326913, 82, 26.0, 10.89
1724326914, 81, 26.0, 10.89
1724326915, 80, 30.0, 10.89
1724326916, 80, 30.0, 10.89
1724326917, 80, 30.0, 10.89
1724326918, 80, 30.0, 10.89
1724326919, 80, 30.0, 10.89
1724326920, 80, 39.0, 10.89
1724326921, 81, 39.0, 10.85
1724326922, 81, 39.0, 10.85
1724326923, 81, 39.0, 10.85
1724326924, 81, 39.0, 10.85
1724326925, 81, 38.0, 10.85
1724326926, 82, 38.0, 10.9
1724326927, 83, 38.0, 10.9
1724326928, 83, 38.0, 10.9
1724326929, 82, 38.0, 10.9
1724326930, 82, 38.0, 10.91
1724326931, 79, 38.0, 10.91
1724326932, 79, 38.0, 10.91
1724326933, 78, 38.0, 10.91
1724326934, 78, 38.0, 10.91
1724326935, 78, 36.0, 10.98
1724326936, 78, 36.0, 10.98
1724326937, 78, 36.0, 10.98
1724326938, 78, 36.0, 10.98
1724326939, 79, 36.0, 11.17
1724326940, 79, 33.0, 11.17
1724326941, 79, 33.0, 11.17
1724326942, 79, 33.0, 11.17
1724326943, 79, 33.0, 11.75
1724326944, 80, 33.0, 11.75
1724326945, 80, 30.0, 12.01
1724326946, 81, 30.0, 12.01
1724326947, 82, 30.0, 12.01
1724326948, 82, 30.0, 12.01
1724326949, 82, 30.0, 12.26
1724326950, 82, 29.0, 12.26
1724326951, 81, 29.0, 12.55
1724326952, 81, 29.0, 12.55
1724326953, 81, 29.0, 12.55
1724326954, 81, 29.0, 12.67
1724326955, 81, 30.0, 12.67
1724326956, 82, 30.0, 12.67
1724326957, 82, 30.0, 12.67
1724326958, 82, 30.0, 12.67
1724326959, 82, 30.0, 12.67
1724326960, 82, 34.0, 12.67
1724326961, 82, 34.0, 12.63
1724326962, 81, 34.0, 12.63
1724326963, 81, 34.0, 12.78
1724326964, 81, 34.0, 12.78
1724326965, 81, 34.0, 12.78
1724326966, 81, 34.0, 12.78
1724326967, 81, 34.0, 12.81
1724326968, 81, 34.0, 12.81
1724326969, 81, 34.0, 12.95
1724326970, 81, 34.0, 12.95
1724326971, 81, 34.0, 12.95
1724326972, 80, 34.0, 12.95
1724326973, 79, 34.0, 12.95
1724326974, 79, 34.0, 12.95
1724326975, 79, 35.0, 12.95
1724326976, 79, 35.0, 12.95
1724326977, 79, 35.0, 12.94
1724326978, 80, 35.0, 12.94
1724326979, 80, 35.0, 12.94
1724326980, 80, 36.0, 12.92
1724326981, 80, 36.0, 12.92
1724326982, 80, 36.0, 12.92
1724326983, 80, 36.0, 13.05
1724326984, 80, 36.0, 13.05
1724326985, 80, 35.0, 13.05
1724326986, 80, 35.0, 13.05
1724326987, 81, 35.0, 13.05
1724326988, 81, 35.0, 13.05
1724326989, 82, 35.0, 13.05
1724326990, 82, 31.0, 13.01
1724326991, 82, 31.0, 13.01
1724326992, 82, 31.0, 13.01
1724326993, 82, 31.0, 13.01
1724326994, 82, 31.0, 13.1
1724326995, 82, 31.0, 13.1
1724326996, 84, 31.0, 13.1
1724326997, 87, 31.0, 13.1
1724326998, 89, 31.0, 13.1
1724326999, 89, 31.0, 13.1
1724327000, 90, 38.0, 13.1
1724327001, 89, 38.0, 13.1
1724327002, 89, 38.0, 13.1
1724327003, 88, 38.0, 13.04
1724327004, 87, 38.0, 13.04
1724327005, 87, 37.0, 13.04
1724327006, 86, 37.0, 13.04
1724327007, 85, 37.0, 13.03
1724327008, 84, 37.0, 13.03
1724327009, 83, 37.0, 13.03
1724327010, 82, 36.0, 13.03
1724327011, 81, 36.0, 13.03
1724327012, 81, 36.0, 13.05
1724327013, 80, 36.0, 13.05
1724327014, 81, 36.0, 13.05
1724327015, 80, 36.0, 13.05
1724327016, 80, 36.0, 13.1
1724327017, 80, 36.0, 13.1
1724327018, 80, 36.0, 13.1
1724327019, 81, 36.0, 13.1
1724327020, 81, 38.0, 13.1
1724327021, 82, 38.0, 12.9
1724327022, 82, 38.0, 12.9
1724327023, 83, 38.0, 13.2
1724327024, 82, 38.0, 13.2
1724327025, 82, 41.0, 13.2
1724327026, 82, 41.0, 13.2
1724327027, 82, 41.0, 13.27
1724327028, 82, 41.0, 13.27
1724327029, 80, 41.0, 13.27
1724327030, 79, 37.0, 13.44
1724327031, 78, 37.0, 13.44
1724327032, 78, 37.0, 13.44
1724327033, 78, 37.0, 13.66
1724327034, 78, 37.0, 13.66
1724327035, 78, 37.0, 13.66
1724327036, 78, 37.0, 13.66
1724327037, 79, 37.0, 13.66
1724327038, 79, 37.0, 13.66
1724327039, 79, 37.0, 13.56
1724327040, 79, 36.0, 13.56
1724327041, 79, 36.0, 13.56
1724327042, 79, 36.0, 13.56
1724327043, 79, 36.0, 13.56
1724327044, 79, 36.0, 13.78
1724327045, 79, 36.0, 13.78
1724327046, 79, 36.0, 13.78
1724327047, 79, 36.0, 13.78
1724327048, 79, 36.0, 13.71
1724327049, 78, 36.0, 13.71
1724327050, 77, 30.0, 13.9
1724327051, 77, 30.0, 13.9
1724327052, 77, 30.0, 13.9
1724327053, 78, 30.0, 13.9
1724327054, 78, 30.0, 13.9
1724327055, 78, 24.0, 13.9
1724327056, 78, 24.0, 13.9
1724327057, 78, 24.0, 13.82
1724327058, 78, 24.0, 13.82
1724327059, 78, 24.0, 13.82
1724327060, 77, 23.0, 13.82
1724327061, 75, 23.0, 13.82
1724327062, 74, 23.0, 13.82
1724327063, 74, 23.0, 13.71
1724327064, 74, 23.0, 13.71
1724327065, 74, 23.0, 13.88
1724327066, 74, 23.0, 13.88
1724327067, 74, 23.0, 13.88
1724327068, 74, 23.0, 13.88
