type,x,y,timestamp,button,pressed,dx,dy
move,1547,20,1723036310.2274098,,,,
move,1542,23,1723036310.2355561,,,,
move,1540,24,1723036310.2428014,,,,
move,1537,26,1723036310.2503543,,,,
move,1533,28,1723036310.2583487,,,,
move,1529,30,1723036310.2663422,,,,
move,1521,34,1723036310.2754116,,,,
move,1515,38,1723036310.2833607,,,,
move,1507,44,1723036310.2907195,,,,
move,1497,49,1723036310.298351,,,,
move,1490,53,1723036310.306347,,,,
move,1481,59,1723036310.314358,,,,
move,1471,65,1723036310.323167,,,,
move,1461,72,1723036310.3304613,,,,
move,1450,78,1723036310.3389952,,,,
move,1439,84,1723036310.3470194,,,,
move,1429,89,1723036310.3549955,,,,
move,1418,95,1723036310.3629909,,,,
move,1408,101,1723036310.3712666,,,,
move,1397,106,1723036310.3786397,,,,
move,1390,110,1723036310.3866765,,,,
move,1380,115,1723036310.3949149,,,,
move,1370,120,1723036310.4026077,,,,
move,1359,126,1723036310.4106028,,,,
move,1349,131,1723036310.418662,,,,
move,1338,137,1723036310.4263527,,,,
move,1328,142,1723036310.4347305,,,,
move,1318,147,1723036310.4426665,,,,
move,1307,154,1723036310.4508903,,,,
move,1297,161,1723036310.4586635,,,,
move,1289,167,1723036310.4666986,,,,
move,1280,174,1723036310.4746597,,,,
move,1272,181,1723036310.482661,,,,
move,1266,189,1723036310.49066,,,,
move,1260,196,1723036310.4989731,,,,
move,1253,204,1723036310.5066624,,,,
move,1247,211,1723036310.5146635,,,,
move,1240,220,1723036310.5227363,,,,
move,1234,228,1723036310.5307236,,,,
move,1228,236,1723036310.5390277,,,,
move,1222,242,1723036310.5470273,,,,
move,1218,248,1723036310.5547333,,,,
move,1214,254,1723036310.5627322,,,,
move,1211,259,1723036310.5707288,,,,
move,1206,264,1723036310.5789516,,,,
move,1202,267,1723036310.586948,,,,
move,1196,272,1723036310.5946975,,,,
move,1190,278,1723036310.6031845,,,,
move,1181,284,1723036310.6106622,,,,
move,1172,291,1723036310.618228,,,,
move,1163,296,1723036310.626833,,,,
move,1153,302,1723036310.6349118,,,,
move,1143,307,1723036310.6433928,,,,
move,1132,314,1723036310.6511972,,,,
move,1121,318,1723036310.6591997,,,,
move,1112,322,1723036310.6669257,,,,
move,1105,325,1723036310.6751988,,,,
move,1098,328,1723036310.683381,,,,
move,1091,330,1723036310.6911664,,,,
move,1086,332,1723036310.6993413,,,,
move,1084,333,1723036310.7071702,,,,
move,1084,334,1723036310.7151415,,,,
move,1082,335,1723036310.723168,,,,
move,1080,337,1723036310.730165,,,,
move,1078,338,1723036310.738761,,,,
move,1076,339,1723036310.7469842,,,,
move,1072,342,1723036310.7549982,,,,
move,1070,344,1723036310.7627451,,,,
move,1064,346,1723036310.7707167,,,,
move,1057,351,1723036310.779604,,,,
move,1050,355,1723036310.7868571,,,,
move,1044,358,1723036310.7956352,,,,
move,1043,358,1723036310.8166232,,,,
move,1043,360,1723036313.6230092,,,,
move,1047,363,1723036313.631655,,,,
move,1050,365,1723036313.6391118,,,,
move,1053,366,1723036313.6471179,,,,
move,1054,367,1723036313.6542096,,,,
move,1055,368,1723036313.6661837,,,,
move,1055,367,1723036314.027363,,,,
move,1050,357,1723036314.0350811,,,,
move,1039,333,1723036314.043422,,,,
move,1017,288,1723036314.050779,,,,
move,995,238,1723036314.0588725,,,,
move,973,183,1723036314.0668893,,,,
move,949,128,1723036314.075101,,,,
move,922,70,1723036314.0827112,,,,
move,895,12,1723036314.0906377,,,,
move,442,0,1723036315.8510318,,,,
move,486,4,1723036315.8587449,,,,
move,514,5,1723036315.867058,,,,
move,527,5,1723036315.8747878,,,,
move,538,5,1723036315.8827507,,,,
move,538,5,1723036315.8904831,,,,
move,538,5,1723036316.0351012,,,,
move,534,6,1723036316.0434098,,,,
move,531,6,1723036316.0509555,,,,
move,531,4,1723036316.059392,,,,
move,595,4,1723036316.6754384,,,,
move,582,10,1723036316.6824658,,,,
move,571,16,1723036316.6912882,,,,
move,558,23,1723036316.6984217,,,,
move,546,30,1723036316.7080855,,,,
move,534,37,1723036316.716082,,,,
move,532,38,1723036316.7230842,,,,
move,532,38,1723036316.7310843,,,,
move,531,38,1723036316.7390966,,,,
move,530,38,1723036316.7470953,,,,
move,530,39,1723036316.7546191,,,,
move,527,39,1723036316.7626107,,,,
move,525,39,1723036316.770614,,,,
move,521,39,1723036316.7786107,,,,
move,513,39,1723036316.7866116,,,,
move,500,39,1723036316.794618,,,,
move,484,39,1723036316.8036103,,,,
move,464,39,1723036316.8106196,,,,
move,441,38,1723036316.8188226,,,,
move,419,36,1723036316.8266687,,,,
move,400,36,1723036316.8356748,,,,
move,383,36,1723036316.8426764,,,,
move,369,36,1723036316.850265,,,,
move,359,35,1723036316.8593047,,,,
move,348,34,1723036316.8663013,,,,
move,339,32,1723036316.8743021,,,,
move,330,29,1723036316.8837228,,,,
move,323,25,1723036316.8907242,,,,
move,317,20,1723036316.8987548,,,,
move,312,14,1723036316.907139,,,,
move,308,8,1723036316.9147341,,,,
move,304,2,1723036316.9230423,,,,
move,251,1,1723036317.09881,,,,
move,248,4,1723036317.1070173,,,,
move,244,9,1723036317.114401,,,,
move,242,15,1723036317.1233997,,,,
move,241,18,1723036317.1307163,,,,
move,241,21,1723036317.138447,,,,
move,241,27,1723036317.1464097,,,,
move,241,36,1723036317.1549606,,,,
move,241,48,1723036317.1632147,,,,
move,241,63,1723036317.1711066,,,,
move,241,79,1723036317.1789258,,,,
move,246,103,1723036317.1969259,,,,
move,252,130,1723036317.1979222,,,,
move,258,157,1723036317.2029605,,,,
move,267,186,1723036317.210923,,,,
move,277,217,1723036317.219222,,,,
move,289,250,1723036317.226923,,,,
move,303,284,1723036317.2352688,,,,
move,322,320,1723036317.243232,,,,
move,344,358,1723036317.250381,,,,
move,371,396,1723036317.2590778,,,,
move,402,435,1723036317.2667801,,,,
move,437,476,1723036317.2750611,,,,
move,475,518,1723036317.2827816,,,,
move,515,558,1723036317.2911038,,,,
move,552,597,1723036317.2987802,,,,
move,584,631,1723036317.3210135,,,,
move,612,662,1723036317.3219748,,,,
move,626,680,1723036317.3229766,,,,
move,643,700,1723036317.3435836,,,,
move,658,719,1723036317.344515,,,,
move,672,739,1723036317.3465176,,,,
move,687,758,1723036317.3546047,,,,
move,702,778,1723036317.3627832,,,,
move,719,798,1723036317.3706863,,,,
move,737,821,1723036317.3789697,,,,
move,754,843,1723036317.386994,,,,
move,772,865,1723036317.3950036,,,,
move,788,888,1723036317.4186957,,,,
move,813,926,1723036317.4196956,,,,
move,822,941,1723036317.426697,,,,
move,831,955,1723036317.4347765,,,,
move,837,966,1723036317.4423885,,,,
move,846,979,1723036317.4508624,,,,
move,854,993,1723036317.4590378,,,,
move,863,1006,1723036317.4666455,,,,
move,873,1020,1723036317.4749734,,,,
move,884,1037,1723036317.4825714,,,,
move,891,1047,1723036317.4910047,,,,
move,907,1048,1723036317.5476182,,,,
move,930,1048,1723036317.618886,,,,
move,932,1046,1723036317.626888,,,,
move,932,1046,1723036317.682455,,,,
move,933,1045,1723036317.6914394,,,,
move,934,1042,1723036317.6984334,,,,
move,936,1037,1723036317.7071145,,,,
move,938,1029,1723036317.7148786,,,,
move,940,1022,1723036317.722518,,,,
move,942,1014,1723036317.730867,,,,
move,943,1006,1723036317.7389243,,,,
move,943,1000,1723036317.746542,,,,
move,943,1000,1723036317.755317,,,,
move,943,998,1723036317.7631035,,,,
move,943,997,1723036317.7710783,,,,
move,943,996,1723036317.7790751,,,,
move,942,996,1723036317.787211,,,,
move,942,995,1723036317.79509,,,,
move,942,995,1723036317.8030705,,,,
move,942,994,1723036317.8110707,,,,
move,942,994,1723036317.8190792,,,,
move,942,994,1723036317.8270745,,,,
move,942,994,1723036317.8675616,,,,
move,942,994,1723036317.8750832,,,,
move,942,997,1723036317.8831224,,,,
move,942,999,1723036317.8910842,,,,
move,942,1001,1723036317.8991256,,,,
move,942,1003,1723036317.9070876,,,,
move,942,1005,1723036317.9151173,,,,
move,943,1007,1723036317.9221997,,,,
move,944,1010,1723036317.9302137,,,,
move,946,1013,1723036317.9386218,,,,
move,946,1014,1723036317.946257,,,,
move,948,1015,1723036317.9549427,,,,
move,950,1018,1723036317.962957,,,,
move,951,1020,1723036317.9710097,,,,
move,954,1022,1723036317.9791873,,,,
move,955,1024,1723036317.9871855,,,,
move,961,1030,1723036317.9954076,,,,
move,964,1031,1723036318.0033565,,,,
move,966,1033,1723036318.0113797,,,,
move,971,1034,1723036318.0273516,,,,
move,974,1035,1723036318.0351832,,,,
move,977,1036,1723036318.0434868,,,,
move,981,1037,1723036318.0506933,,,,
move,985,1038,1723036318.0592828,,,,
move,988,1038,1723036318.067275,,,,
move,990,1038,1723036318.075285,,,,
move,990,1038,1723036318.0829134,,,,
move,992,1038,1723036318.0912676,,,,
move,993,1038,1723036318.099312,,,,
move,995,1038,1723036318.1072514,,,,
move,996,1038,1723036318.1151638,,,,
move,997,1038,1723036318.1232312,,,,
move,997,1038,1723036318.130841,,,,
move,998,1038,1723036318.1390774,,,,
move,999,1038,1723036318.147108,,,,
move,999,1038,1723036318.1626315,,,,
move,999,1038,1723036318.1716266,,,,
move,1000,1038,1723036318.210632,,,,
move,1001,1038,1723036318.2192373,,,,
move,1002,1038,1723036318.2273066,,,,
move,1003,1038,1723036318.2352407,,,,
move,1004,1038,1723036318.2518902,,,,
move,1004,1038,1723036318.259454,,,,
move,1004,1038,1723036318.2748609,,,,
move,1005,1037,1723036318.2908063,,,,
move,1005,1037,1723036318.2985413,,,,
move,1006,1036,1723036318.306553,,,,
move,1008,1036,1723036318.3145988,,,,
move,1009,1035,1723036318.3228168,,,,
move,1010,1035,1723036318.3312507,,,,
move,1010,1034,1723036318.3393903,,,,
move,1011,1033,1723036318.3473303,,,,
move,1011,1033,1723036318.3629172,,,,
move,1011,1033,1723036318.3709166,,,,
move,1011,1032,1723036318.3871844,,,,
move,1012,1032,1723036318.4109337,,,,
move,1012,1031,1723036318.4586272,,,,
move,1012,1031,1723036318.5226023,,,,
move,1012,1030,1723036318.5588398,,,,
click,1012,1030,1723036318.6428547,Button.left,True,,
click,1012,1030,1723036318.7071946,Button.left,False,,
move,1012,1030,1723036318.7947583,,,,
move,1012,1029,1723036318.8752093,,,,
move,1012,1027,1723036318.8831854,,,,
move,1012,1024,1723036318.890157,,,,
move,1012,1022,1723036318.89914,,,,
move,1012,1020,1723036318.906389,,,,
move,1012,1018,1723036318.9143977,,,,
move,1012,1016,1723036318.9224305,,,,
move,1012,1013,1723036318.9303925,,,,
move,1012,1009,1723036318.9390192,,,,
move,1012,1003,1723036318.9470239,,,,
move,1012,1001,1723036318.954541,,,,
move,1012,996,1723036318.9625394,,,,
move,1012,988,1723036318.970544,,,,
move,1012,980,1723036318.97854,,,,
move,1012,971,1723036318.9865417,,,,
move,1012,962,1723036318.9945428,,,,
move,1012,955,1723036319.0025816,,,,
move,1011,943,1723036319.0105777,,,,
move,1009,933,1723036319.0185797,,,,
move,1007,924,1723036319.0265768,,,,
move,1004,915,1723036319.034539,,,,
move,1001,907,1723036319.05105,,,,
move,997,898,1723036319.0590582,,,,
move,993,890,1723036319.067055,,,,
move,988,882,1723036319.0750592,,,,
move,983,876,1723036319.0830572,,,,
move,978,871,1723036319.0910587,,,,
move,974,868,1723036319.099058,,,,
move,971,864,1723036319.1070564,,,,
move,966,862,1723036319.115055,,,,
move,961,861,1723036319.1224597,,,,
move,954,861,1723036319.1305673,,,,
move,944,861,1723036319.13858,,,,
move,933,861,1723036319.1461625,,,,
move,916,861,1723036319.1543207,,,,
move,891,860,1723036319.1623204,,,,
move,858,858,1723036319.1713197,,,,
move,823,858,1723036319.1786962,,,,
move,782,858,1723036319.186626,,,,
move,741,857,1723036319.194328,,,,
move,700,855,1723036319.202324,,,,
move,656,851,1723036319.211441,,,,
move,614,846,1723036319.2188742,,,,
move,569,842,1723036319.226625,,,,
move,523,838,1723036319.2353208,,,,
move,475,833,1723036319.2559247,,,,
move,428,827,1723036319.2569244,,,,
move,383,821,1723036319.2589266,,,,
move,342,818,1723036319.26706,,,,
move,306,814,1723036319.275426,,,,
move,286,813,1723036319.2829223,,,,
move,264,813,1723036319.2914264,,,,
move,242,813,1723036319.2989244,,,,
move,220,813,1723036319.3069212,,,,
move,198,813,1723036319.3149273,,,,
move,176,813,1723036319.322963,,,,
move,155,813,1723036319.3309596,,,,
move,135,813,1723036319.3389683,,,,
move,113,813,1723036319.3470862,,,,
move,87,816,1723036319.3546357,,,,
move,58,823,1723036319.362677,,,,
move,26,830,1723036319.37067,,,,
move,34,807,1723036322.634246,,,,
move,73,823,1723036322.6422505,,,,
move,111,836,1723036322.6502483,,,,
move,146,845,1723036322.6587682,,,,
move,180,850,1723036322.6667705,,,,
move,211,851,1723036322.6747715,,,,
move,244,853,1723036322.6827698,,,,
move,276,853,1723036322.6907697,,,,
move,310,852,1723036322.6987677,,,,
move,344,847,1723036322.7067735,,,,
move,367,843,1723036322.7147727,,,,
move,397,835,1723036322.7227736,,,,
move,433,822,1723036322.7307706,,,,
move,472,807,1723036322.738399,,,,
move,506,791,1723036322.7464046,,,,
move,537,774,1723036322.7544045,,,,
move,564,757,1723036322.7629235,,,,
move,589,739,1723036322.7709184,,,,
move,609,723,1723036322.7790282,,,,
move,623,712,1723036322.786918,,,,
move,637,701,1723036322.7949207,,,,
move,640,699,1723036322.802958,,,,
move,641,697,1723036322.8109567,,,,
move,642,695,1723036322.8184943,,,,
move,643,692,1723036322.8264937,,,,
move,643,689,1723036322.8344944,,,,
move,643,686,1723036322.8425763,,,,
move,645,681,1723036322.8505826,,,,
move,645,679,1723036322.858167,,,,
move,648,675,1723036322.8661642,,,,
move,652,670,1723036322.875129,,,,
move,655,666,1723036322.8821273,,,,
move,660,661,1723036322.891127,,,,
move,666,657,1723036322.898156,,,,
move,674,652,1723036322.9071274,,,,
move,680,648,1723036322.9141543,,,,
move,687,645,1723036322.9221313,,,,
move,696,643,1723036322.9301255,,,,
move,706,642,1723036322.9391377,,,,
move,718,642,1723036322.9461362,,,,
move,731,642,1723036322.9541352,,,,
move,746,645,1723036322.9626503,,,,
move,763,650,1723036322.9706526,,,,
move,777,655,1723036322.9786487,,,,
move,789,660,1723036322.9866524,,,,
move,802,664,1723036322.9946477,,,,
move,804,664,1723036323.0026464,,,,
move,805,664,1723036323.010647,,,,
move,807,664,1723036323.0186472,,,,
move,807,663,1723036323.03427,,,,
move,809,660,1723036323.0422795,,,,
move,809,659,1723036323.0502753,,,,
move,810,655,1723036323.0587902,,,,
move,810,652,1723036323.0667915,,,,
move,810,646,1723036323.07479,,,,
move,810,637,1723036323.0827932,,,,
move,810,625,1723036323.0907905,,,,
move,810,612,1723036323.09879,,,,
move,810,597,1723036323.1067896,,,,
move,810,581,1723036323.114789,,,,
move,810,562,1723036323.1228282,,,,
move,810,540,1723036323.1308322,,,,
move,811,518,1723036323.1387947,,,,
move,814,492,1723036323.1468036,,,,
move,819,460,1723036323.1547985,,,,
move,824,426,1723036323.1631045,,,,
move,831,387,1723036323.1711054,,,,
move,839,344,1723036323.1791062,,,,
move,856,254,1723036323.1951084,,,,
move,867,208,1723036323.2021089,,,,
move,878,165,1723036323.2101054,,,,
move,891,124,1723036323.2181149,,,,
move,904,91,1723036323.2261035,,,,
move,913,63,1723036323.2352352,,,,
move,919,51,1723036323.2422452,,,,
move,925,37,1723036323.2502408,,,,
move,933,21,1723036323.2677479,,,,
move,937,12,1723036323.2677479,,,,
move,938,9,1723036323.2747467,,,,
move,940,7,1723036323.282751,,,,
move,941,7,1723036323.2907455,,,,
move,941,7,1723036323.378274,,,,
move,942,7,1723036323.3862743,,,,
move,948,11,1723036323.394278,,,,
move,953,15,1723036323.4022732,,,,
move,963,23,1723036323.4102728,,,,
move,976,32,1723036323.418275,,,,
move,992,43,1723036323.426273,,,,
move,1001,49,1723036323.4342835,,,,
move,1011,54,1723036323.442863,,,,
move,1012,55,1723036323.4508681,,,,
move,1013,55,1723036323.4663787,,,,
move,1016,53,1723036323.4743776,,,,
move,1019,51,1723036323.4823778,,,,
move,1024,46,1723036323.4903827,,,,
move,1030,40,1723036323.508576,,,,
move,1032,38,1723036323.5093765,,,,
move,1034,35,1723036323.5143797,,,,
move,1036,33,1723036323.522378,,,,
move,1038,32,1723036323.5303771,,,,
move,1043,29,1723036323.5383794,,,,
move,1049,25,1723036323.5463817,,,,
move,1051,23,1723036323.5543842,,,,
move,1054,22,1723036323.562899,,,,
move,1060,19,1723036323.5708976,,,,
move,1066,15,1723036323.5789006,,,,
move,1069,14,1723036323.5868988,,,,
move,1073,11,1723036323.5948982,,,,
move,1075,9,1723036323.6028965,,,,
move,1077,8,1723036323.6108983,,,,
move,1078,8,1723036323.6188986,,,,
move,1079,7,1723036323.626897,,,,
move,1081,6,1723036323.6348991,,,,
move,1081,6,1723036323.6426568,,,,
move,1083,5,1723036323.6506777,,,,
move,1088,4,1723036323.6581824,,,,
move,1091,4,1723036323.6661766,,,,
move,1094,4,1723036323.675176,,,,
move,1097,4,1723036323.6831768,,,,
move,1103,4,1723036323.6911864,,,,
move,1110,4,1723036323.69932,,,,
move,1111,4,1723036323.7066455,,,,
move,1113,4,1723036323.714934,,,,
move,1114,4,1723036323.7231805,,,,
click,1114,4,1723036323.7468665,Button.left,True,,
move,1115,4,1723036323.794386,,,,
click,1115,4,1723036323.8023818,Button.left,False,,
move,1116,4,1723036323.8103886,,,,
move,1117,3,1723036323.8183832,,,,
move,1118,3,1723036323.8263853,,,,
move,1118,3,1723036323.8353794,,,,
move,1118,5,1723036323.8430245,,,,
move,1118,6,1723036323.8510342,,,,
move,1118,8,1723036323.8585541,,,,
move,1117,10,1723036323.866561,,,,
move,1116,13,1723036323.874559,,,,
move,1113,17,1723036323.8825562,,,,
move,1112,20,1723036323.89156,,,,
move,1109,23,1723036323.8981779,,,,
move,1105,27,1723036323.907282,,,,
move,1101,31,1723036323.9152753,,,,
move,1098,32,1723036323.9225624,,,,
move,1093,34,1723036323.9312754,,,,
move,1090,35,1723036323.9392588,,,,
move,1084,36,1723036323.9468195,,,,
move,1077,37,1723036323.9548273,,,,
move,1068,38,1723036323.9630454,,,,
move,1059,39,1723036323.9710436,,,,
move,1048,40,1723036323.9790478,,,,
move,1037,40,1723036323.9870813,,,,
move,1027,40,1723036323.9952285,,,,
move,1015,40,1723036324.0030434,,,,
move,1001,41,1723036324.011048,,,,
move,988,41,1723036324.019044,,,,
move,975,41,1723036324.0272858,,,,
move,966,41,1723036324.0350578,,,,
move,955,41,1723036324.0420854,,,,
move,944,41,1723036324.0511057,,,,
move,932,41,1723036324.0592399,,,,
move,925,40,1723036324.067251,,,,
move,923,39,1723036324.0742161,,,,
move,922,36,1723036324.0822866,,,,
move,920,35,1723036324.0901911,,,,
move,919,34,1723036324.0991905,,,,
move,918,33,1723036324.1061904,,,,
move,918,32,1723036324.1152046,,,,
move,917,32,1723036324.1312096,,,,
move,916,32,1723036324.155034,,,,
move,915,32,1723036324.1631315,,,,
move,915,33,1723036324.171136,,,,
move,915,35,1723036324.1792357,,,,
move,914,37,1723036324.1871352,,,,
move,912,40,1723036324.1951745,,,,
move,910,48,1723036324.2027094,,,,
move,908,54,1723036324.2102308,,,,
move,905,64,1723036324.2194135,,,,
move,900,78,1723036324.2262344,,,,
move,894,95,1723036324.2442393,,,,
move,885,118,1723036324.2452397,,,,
move,875,143,1723036324.2508562,,,,
move,866,168,1723036324.2580798,,,,
move,857,191,1723036324.2671735,,,,
move,850,210,1723036324.2752304,,,,
move,843,228,1723036324.2821763,,,,
move,836,245,1723036324.2911968,,,,
move,830,260,1723036324.298176,,,,
move,824,274,1723036324.3075867,,,,
move,818,289,1723036324.3141735,,,,
move,812,304,1723036324.3232303,,,,
move,804,319,1723036324.331413,,,,
move,794,338,1723036324.3387775,,,,
move,784,356,1723036324.3462882,,,,
move,775,374,1723036324.3648376,,,,
move,764,395,1723036324.365797,,,,
move,757,406,1723036324.371254,,,,
move,749,421,1723036324.378936,,,,
move,740,437,1723036324.3871822,,,,
move,732,452,1723036324.3945615,,,,
move,724,468,1723036324.4024105,,,,
move,718,482,1723036324.4107347,,,,
move,714,495,1723036324.4288144,,,,
move,709,508,1723036324.4297745,,,,
move,706,519,1723036324.4350703,,,,
move,702,529,1723036324.44281,,,,
move,699,537,1723036324.4605944,,,,
move,699,540,1723036324.4615602,,,,
move,698,540,1723036324.4668221,,,,
move,715,553,1723036332.3632684,,,,
move,755,576,1723036332.3791337,,,,
move,785,576,1723036332.394141,,,,
move,818,568,1723036332.4021428,,,,
move,837,561,1723036332.4101408,,,,
move,864,546,1723036332.419258,,,,
move,894,525,1723036332.427259,,,,
move,925,500,1723036332.4341817,,,,
move,950,457,1723036332.4431484,,,,
move,963,431,1723036332.451171,,,,
move,971,398,1723036332.4591475,,,,
move,973,360,1723036332.4672244,,,,
move,970,316,1723036332.4752173,,,,
move,958,259,1723036332.4829984,,,,
move,935,194,1723036332.4912171,,,,
move,902,117,1723036332.49897,,,,
move,857,32,1723036332.5073755,,,,
move,0,2,1723036333.115352,,,,
move,0,7,1723036333.1233776,,,,
move,2,15,1723036333.1311262,,,,
move,3,22,1723036333.1391203,,,,
move,3,24,1723036333.1470945,,,,
move,3,27,1723036333.1547875,,,,
move,3,27,1723036333.1628935,,,,
move,3,28,1723036333.1711113,,,,
move,2,28,1723036333.1791203,,,,
move,2,29,1723036333.1866908,,,,
move,2,29,1723036333.2511024,,,,
move,3,31,1723036333.266774,,,,
move,3,32,1723036333.2748446,,,,
move,5,34,1723036333.2825203,,,,
move,9,38,1723036333.2903767,,,,
move,13,42,1723036333.2990794,,,,
move,19,48,1723036333.3070784,,,,
move,28,55,1723036333.3147478,,,,
move,40,68,1723036333.322749,,,,
move,54,83,1723036333.330757,,,,
move,66,100,1723036333.3387637,,,,
move,78,118,1723036333.3467584,,,,
move,90,139,1723036333.3547487,,,,
move,100,160,1723036333.3629324,,,,
move,109,183,1723036333.3825276,,,,
move,117,208,1723036333.3835106,,,,
move,123,232,1723036333.3865142,,,,
move,129,256,1723036333.394512,,,,
move,134,282,1723036333.4025488,,,,
move,137,308,1723036333.4105296,,,,
move,140,334,1723036333.418511,,,,
move,143,360,1723036333.4265158,,,,
move,144,385,1723036333.4345202,,,,
move,146,413,1723036333.4425197,,,,
move,148,440,1723036333.450512,,,,
move,149,468,1723036333.4585805,,,,
move,154,497,1723036333.46655,,,,
move,162,524,1723036333.474845,,,,
move,173,550,1723036333.4825711,,,,
move,186,569,1723036333.4905746,,,,
move,195,579,1723036333.4985797,,,,
move,211,591,1723036333.5065718,,,,
move,237,604,1723036333.514625,,,,
move,283,617,1723036333.522879,,,,
move,328,627,1723036333.5308733,,,,
move,375,631,1723036333.5390909,,,,
move,422,632,1723036333.546575,,,,
move,465,634,1723036333.5545752,,,,
move,493,634,1723036333.5626094,,,,
move,526,632,1723036333.5711732,,,,
